gene_id,variant,status,all_transcription_success,all_translation_success,max_mrna,max_protein,mean_mrna,mean_protein
EG10001,3,analyzed,93,0,3.0,3.0,0.3803543702621244,0.40483149146040737
EG10004,3,analyzed,111,0,6.0,14.0,0.9968946935793224,5.216138460133346
EG10011,3,analyzed,0,0,0.0,448.0,0.0,103.7211160836606
EG10014,3,analyzed,1,1927,1.0,3.0,0.023563795780436568,0.7426248972508905
EG10015,3,analyzed,138,0,7.0,1087.0,1.5602338113069687,564.8320851219289
EG10016,3,analyzed,0,0,0.0,2.0,0.0,0.4247876518403507
EG10017,3,analyzed,377,0,6.0,6.0,1.5770846652662343,0.7076445337473742
EG10018,3,analyzed,13,0,2.0,5.0,0.21563613115353,1.3041830304137365
EG10026,3,analyzed,0,0,0.0,3.0,0.0,0.4320942551831217
EG10031,3,analyzed,598,514,15.0,45.0,5.283724541053978,20.762033062380127
EG10033,3,analyzed,6,0,2.0,4.0,0.3599415471732578,0.3974335555758517
EG10034,3,analyzed,433,12890,9.0,6.0,2.9193076993332725,0.8336834414101745
EG10035,3,analyzed,54,0,6.0,7.0,0.9504064298109416,1.7624897250890492
EG10039,3,analyzed,70,151691,6.0,10.0,1.6862270526988765,2.3971138916796053
EG10040,3,analyzed,5,0,2.0,405.0,0.08448260115079002,92.89067494748379
EG10044,3,analyzed,61,0,5.0,1775.0,0.9316375924741985,741.8567905744817
EG10046,3,analyzed,1,293031,1.0,1.0,0.0002739976253539136,0.24299022741802903
EG10050,3,analyzed,0,0,0.0,1.0,0.0,0.11548999908667458
EG10051,3,analyzed,281,308,8.0,10.0,2.090830212804822,1.1315645264407708
EG10054,3,analyzed,12,0,2.0,3.0,0.1367248150516029,0.44666179559777147
EG10003,3,analyzed,45,0,3.0,719.0,0.42656863640515114,312.47629920540686
EG10013,3,analyzed,67,0,3.0,171.0,0.2795689104027765,84.26267239017263
EG10028,3,analyzed,37,0,3.0,609.0,0.27924924650653027,266.00968124942915
EG10030,3,analyzed,23,10,3.0,379.0,0.1668645538405334,197.55922915334733
EG10032,3,analyzed,409,2592,14.0,10759.0,4.681797424422322,6465.80244771212
EG10043,3,analyzed,50,0,3.0,770.0,0.5320577221664079,400.9513197552288
EG10071,3,analyzed,118,71,5.0,1200.0,0.9169330532468719,686.3898529546077
EG10084,3,analyzed,31,2016,3.0,352.0,0.6444424148324048,194.2003835966755
EG10085,3,analyzed,0,0,0.0,70.0,0.0,14.275915608731392
EG10107,3,analyzed,400,0,9.0,1094.0,1.533199378938716,577.1185039729655
EG10108,3,analyzed,480,0,24.0,20373.0,9.674536487350442,13277.702940907846
EG10112,3,analyzed,28,763,2.0,49.0,0.1338021737144945,24.46734861631199
EG10122,3,analyzed,10,0,1.0,208.0,0.1509270252991141,102.70800986391451
EG10124,3,analyzed,13,0,2.0,309.0,0.3663804913690748,117.82327153164672
EG10129,3,analyzed,25,1030,3.0,542.0,0.4570737053612202,222.81724358388894
EG10138,3,analyzed,25,1006,2.0,123.0,0.15115535665357566,60.416385057996166
EG10160,3,analyzed,35,0,3.0,502.0,0.35902822175541144,292.93547355922914
EG10167,3,analyzed,42,0,3.0,389.0,0.5535208694857978,152.8465613298018
EG10170,3,analyzed,891,8844,9.0,182.0,1.9841538040003652,83.0707370536122
EG10172,3,analyzed,174,0,4.0,1548.0,0.9053338204402228,910.374874417755
