gene_id,variant,status,all_transcription_success,all_translation_success,max_mrna,max_protein,mean_mrna,mean_protein
EG10001,17,analyzed,98,0,3.0,3.0,0.3507412113511224,0.4681914443032613
EG10004,17,analyzed,101,0,5.0,13.0,0.6886912325285895,4.829055484963998
EG10011,17,analyzed,112,0,6.0,1063.0,0.5370182126217704,580.9159254553156
EG10014,17,analyzed,0,2115,0.0,2.0,0.0,0.4505294366793732
EG10015,17,analyzed,138,0,6.0,810.0,1.3203727234222786,452.51668784413386
EG10016,17,analyzed,0,0,0.0,2.0,0.0,0.33490046590427786
EG10017,17,analyzed,411,0,7.0,5.0,1.4758153324862346,0.6838627700127065
EG10018,17,analyzed,23,0,2.0,4.0,0.2908089792460822,1.4313002964845405
EG10026,17,analyzed,0,0,0.0,2.0,0.0,0.6658195679796697
EG10031,17,analyzed,525,689,14.0,45.0,4.701313002964845,20.198517577297753
EG10033,17,analyzed,7,0,2.0,4.0,0.417704362558238,0.47683185091063107
EG10034,17,analyzed,426,7419,11.0,7.0,2.6184667513765354,0.7953409572215163
EG10035,17,analyzed,58,0,4.0,8.0,0.9890724269377382,1.6677678949597627
EG10039,17,analyzed,89,137783,8.0,11.0,1.9640406607369758,2.789750105887336
EG10040,17,analyzed,7,0,3.0,477.0,0.12795425667090216,138.40766624311732
EG10044,17,analyzed,63,0,4.0,1056.0,0.6730622617534943,595.8183396865735
EG10046,17,analyzed,0,276339,0.0,1.0,0.0,0.10711562897077509
EG10050,17,analyzed,0,0,0.0,1.0,0.0,0.10711562897077509
EG10051,17,analyzed,311,570,9.0,9.0,2.087928843710292,1.0713257094451503
EG10054,17,analyzed,21,0,3.0,3.0,0.25518847945785683,0.28178737822956373
EG10003,17,analyzed,44,0,2.0,361.0,0.23981363828886065,183.919610334604
EG10013,17,analyzed,88,0,4.0,166.0,0.3174078780177891,82.9716221939856
EG10028,17,analyzed,41,0,2.0,543.0,0.208852181279119,193.92587886488775
EG10030,17,analyzed,32,6,3.0,719.0,0.3789495976281237,373.80576027107156
EG10032,17,analyzed,421,2307,15.0,10282.0,5.049428208386277,6682.363828886066
EG10043,17,analyzed,61,0,4.0,683.0,0.5036848792884371,329.9218127911902
EG10071,17,analyzed,144,394,7.0,1289.0,0.849428208386277,607.3783989834816
EG10084,17,analyzed,35,2385,4.0,302.0,0.316857263871241,124.65484963998306
EG10085,17,analyzed,0,0,0.0,136.0,0.0,29.684328674290555
EG10107,17,analyzed,231,0,5.0,747.0,0.838585345192715,374.5230410842863
EG10108,17,analyzed,497,0,23.0,19009.0,8.672088098263448,11957.054891994918
EG10112,17,analyzed,17,70,2.0,27.0,0.10055061414654808,14.293519695044473
EG10122,17,analyzed,14,0,3.0,234.0,0.13218975010588735,86.31863617111394
EG10124,17,analyzed,22,0,2.0,160.0,0.2388818297331639,78.46149936467599
EG10129,17,analyzed,23,816,3.0,445.0,0.3750529436679373,210.84116899618806
EG10138,17,analyzed,17,1218,2.0,65.0,0.07013977128335451,36.0707750952986
EG10160,17,analyzed,32,0,2.0,576.0,0.2983905124947056,281.8752223634053
EG10167,17,analyzed,51,0,5.0,389.0,0.8508259212198221,203.14472681067343
EG10170,17,analyzed,905,7966,9.0,156.0,1.8645065650148243,73.81359593392631
EG10172,17,analyzed,202,0,8.0,1547.0,0.8619229140194833,756.2550614146548
