gene_id,variant,status,all_transcription_success,all_translation_success,max_mrna,max_protein,mean_mrna,mean_protein
EG10001,18,analyzed,97,0,4.0,3.0,0.37180984902947517,0.5793493889288281
EG10004,18,analyzed,103,0,4.0,13.0,0.9333662832494608,5.324541696621136
EG10011,18,analyzed,94,0,3.0,991.0,0.5008986340762042,606.3936017253774
EG10014,18,analyzed,0,2035,0.0,2.0,0.0,0.46841301222142345
EG10015,18,analyzed,139,0,6.0,743.0,1.0968278217109992,411.65474478792237
EG10016,18,analyzed,1,0,1.0,6.0,0.002606038820992092,0.15429547088425594
EG10017,18,analyzed,349,0,7.0,5.0,1.2470345075485263,0.6463425593098491
EG10018,18,analyzed,9,0,3.0,4.0,0.11291337167505391,0.79524622573688
EG10026,18,analyzed,0,0,0.0,2.0,0.0,0.5070093457943925
EG10031,18,analyzed,505,540,13.0,45.0,3.8378414809489576,19.92671639108555
EG10033,18,analyzed,2,0,1.0,3.0,0.0873472322070453,0.06187095614665708
EG10034,18,analyzed,392,13814,9.0,6.0,2.3520848310567937,0.7861250898634076
EG10035,18,analyzed,60,0,5.0,7.0,0.9798256649892164,1.399577641984184
EG10039,18,analyzed,78,145758,6.0,11.0,1.1781542056074767,2.762221423436377
EG10040,18,analyzed,9,0,2.0,364.0,0.13794033069734005,130.42837886412653
EG10044,18,analyzed,71,0,4.0,1812.0,0.971333572969087,905.5910765636233
EG10046,18,analyzed,0,297839,0.0,1.0,0.0,0.11363227893601725
EG10050,18,analyzed,0,0,0.0,1.0,0.0,0.11363227893601725
EG10051,18,analyzed,266,453,7.0,9.0,1.7200754852624012,1.12284327821711
EG10054,18,analyzed,10,0,2.0,3.0,0.2680625449317038,0.29578540618260246
EG10003,18,analyzed,44,0,2.0,545.0,0.30481667864845435,250.68992631200575
EG10013,18,analyzed,85,0,4.0,182.0,0.33927929547088426,102.50997483824587
EG10028,18,analyzed,46,0,2.0,440.0,0.20834831056793673,205.9507997843278
EG10030,18,analyzed,27,0,2.0,670.0,0.28378864126527675,339.1595974119339
EG10032,18,analyzed,379,2784,12.0,10494.0,4.044751976994967,6438.332404744788
EG10043,18,analyzed,53,0,4.0,629.0,0.4156182602444285,362.6150700934579
EG10071,18,analyzed,109,1001,4.0,1301.0,0.6533069734004313,584.5917954708842
EG10084,18,analyzed,73,2251,6.0,629.0,0.9335909417685119,332.483195542775
EG10085,18,analyzed,0,0,0.0,142.0,0.0,44.81892523364486
EG10107,18,analyzed,191,0,6.0,796.0,0.6724029475197699,362.4101815240834
EG10108,18,analyzed,450,0,17.0,21046.0,7.885289360172537,12763.241193386053
EG10112,18,analyzed,18,205,2.0,35.0,0.09601905104241552,12.309624370956147
EG10122,18,analyzed,13,0,2.0,220.0,0.11273364485981309,93.81407260963336
EG10124,18,analyzed,14,0,2.0,134.0,0.1647196261682243,55.516669662113586
EG10129,18,analyzed,29,1029,4.0,389.0,0.3272825305535586,203.48265636232927
EG10138,18,analyzed,27,880,2.0,255.0,0.12571890726096333,88.94913731128685
EG10160,18,analyzed,43,0,2.0,901.0,0.43197340043134436,394.24330517613225
EG10167,18,analyzed,39,0,5.0,339.0,0.5261502516175414,166.00112329259525
EG10170,18,analyzed,872,9331,8.0,169.0,1.7292864845434939,76.47465851905105
EG10172,18,analyzed,199,0,5.0,1812.0,0.9260873472322071,1028.2940780014378
