gene_id,variant,status,all_transcription_success,all_translation_success,max_mrna,max_protein,mean_mrna,mean_protein
EG10001,15,analyzed,90,0,3.0,3.0,0.37331132444289994,0.32009904000695016
EG10004,15,analyzed,97,0,5.0,13.0,0.8656878502237088,5.4136657834151425
EG10011,15,analyzed,101,0,4.0,992.0,0.559576039268494,585.6554884670518
EG10014,15,analyzed,2,1776,1.0,3.0,0.027366317709917033,0.49685070153338257
EG10015,15,analyzed,145,0,7.0,1095.0,1.2836106163937275,523.9439642065939
EG10016,15,analyzed,1,0,1.0,3.0,0.0006081403935537118,0.4238304157073976
EG10017,15,analyzed,387,0,8.0,6.0,1.5287346335954128,0.6603101516007124
EG10018,15,analyzed,12,0,2.0,5.0,0.23265713913383432,1.5978888840623777
EG10026,15,analyzed,0,0,0.0,2.0,0.0,0.47547891055992353
EG10031,15,analyzed,496,205,17.0,45.0,4.337561357021849,20.152426045784285
EG10033,15,analyzed,3,0,1.0,3.0,0.10138569132531167,0.0616828113461622
EG10034,15,analyzed,436,12224,12.0,7.0,2.9688979627296814,0.8746362017288563
EG10035,15,analyzed,64,0,4.0,7.0,1.1663698362364798,1.8284609704183137
EG10039,15,analyzed,62,149628,5.0,9.0,1.2465140523869511,2.8539159897484905
EG10040,15,analyzed,10,0,2.0,466.0,0.16775987142174537,181.5685678293732
EG10044,15,analyzed,81,0,5.0,1503.0,1.0990834455497154,884.2216671734503
EG10046,15,analyzed,1,298436,1.0,5.0,0.01807045740845315,0.2576343338690761
EG10050,15,analyzed,0,0,0.0,1.0,0.0,0.10985621823552409
EG10051,15,analyzed,274,394,7.0,8.0,1.7989661613309587,1.0693714434646626
EG10054,15,analyzed,12,0,3.0,4.0,0.20077320707180402,0.5118804569740671
EG10003,15,analyzed,53,0,3.0,509.0,0.40011294035880285,304.40849659006994
EG10013,15,analyzed,82,0,4.0,177.0,0.322922548977021,98.46865905043221
EG10028,15,analyzed,51,0,3.0,558.0,0.2658442291820512,242.89574736110507
EG10030,15,analyzed,30,1,3.0,592.0,0.2649320185917206,265.5396811606794
EG10032,15,analyzed,359,2855,13.0,12417.0,3.8442291820511705,6050.543503757439
EG10043,15,analyzed,55,0,5.0,945.0,0.6282524651405239,458.71065548846707
EG10071,15,analyzed,126,818,6.0,1070.0,0.7905825116198254,620.2375222622823
EG10084,15,analyzed,31,2243,4.0,256.0,0.3479866209113418,127.8684244819947
EG10085,15,analyzed,0,0,0.0,136.0,0.0,25.660179835802094
EG10107,15,analyzed,157,0,4.0,664.0,0.718865383780027,354.29416619608185
EG10108,15,analyzed,481,0,24.0,18721.0,7.8239433560662,11821.316580513445
EG10112,15,analyzed,17,461,1.0,29.0,0.06976239086051866,11.894009817123496
EG10122,15,analyzed,14,0,3.0,227.0,0.11719734155770818,113.47699926154381
EG10124,15,analyzed,16,0,2.0,191.0,0.2540723687068329,93.85265627036185
EG10129,15,analyzed,0,1128,1.0,200.0,0.004778245949350593,33.28904044133617
EG10138,15,analyzed,38,964,2.0,160.0,0.14960253681421312,65.27904956344207
EG10160,15,analyzed,30,0,2.0,451.0,0.20372703184049346,218.87911037748142
EG10167,15,analyzed,44,0,3.0,320.0,0.5909821467355892,196.05295165283871
EG10170,15,analyzed,842,9820,9.0,175.0,1.8383215325137918,80.93288736371139
EG10172,15,analyzed,182,0,6.0,1386.0,0.8483124104078884,864.0877025324703
