gene_id,variant,status,all_transcription_success,all_translation_success,max_mrna,max_protein,mean_mrna,mean_protein
EG10001,7,analyzed,91,0,3.0,3.0,0.2667826471156767,0.47281363046419794
EG10004,7,analyzed,103,0,5.0,14.0,0.7758263606991964,5.088338441995968
EG10011,7,analyzed,71,0,2.0,1067.0,0.2782426200535719,268.80669925164995
EG10014,7,analyzed,4,1189,1.0,3.0,0.08994007676801148,0.5016430563609754
EG10015,7,analyzed,144,0,6.0,889.0,1.1568497500897468,244.46773258222186
EG10016,7,analyzed,2,0,1.0,6.0,0.020351807361997074,1.3676304089691547
EG10017,7,analyzed,415,0,6.0,4.0,1.4067323889211056,0.5633336094772595
EG10018,7,analyzed,12,0,2.0,4.0,0.18112280120398752,1.1031949852262999
EG10026,7,analyzed,0,0,0.0,2.0,0.0,0.44688371579267117
EG10031,7,analyzed,526,306,14.0,45.0,3.851738326015519,19.27898820865435
EG10033,7,analyzed,7,0,2.0,4.0,0.207605003727943,0.1333499019689062
EG10034,7,analyzed,440,5651,10.0,7.0,2.341258664015685,0.5671996244442603
EG10035,7,analyzed,62,0,4.0,6.0,0.9288377102145638,1.6044514400905752
EG10039,7,analyzed,59,77936,5.0,9.0,1.1181619860271172,2.42606246375611
EG10040,7,analyzed,8,0,1.0,237.0,0.11183829011680887,61.01747991052937
EG10044,7,analyzed,72,0,5.0,1404.0,0.8381796592383951,338.6687653605059
EG10046,7,analyzed,1,150645,1.0,4.0,0.02733824869521995,0.5050948554386546
EG10050,7,analyzed,0,0,0.0,1.0,0.0,0.14395382873553697
EG10051,7,analyzed,289,183,8.0,7.0,1.5735509347471903,0.6935078562947008
EG10054,7,analyzed,21,0,2.0,3.0,0.25443901361389554,0.510838649103913
EG10003,7,analyzed,32,0,2.0,473.0,0.15593847513323944,99.82470383563914
EG10013,7,analyzed,69,0,3.0,165.0,0.23077347913732638,39.275177422472595
EG10028,7,analyzed,46,0,3.0,423.0,0.2085715074696932,123.03197746665562
EG10030,7,analyzed,21,242,2.0,388.0,0.17664926959931515,106.0663573854693
EG10032,7,analyzed,354,1404,12.0,8874.0,3.398558528705161,2914.764808218043
EG10043,7,analyzed,57,0,4.0,905.0,0.42238974953745895,209.98166404329936
EG10071,7,analyzed,0,430,1.0,695.0,0.002430066550686218,95.2832960539033
EG10084,7,analyzed,24,1149,2.0,218.0,0.2668102615082981,52.80995774997929
EG10085,7,analyzed,0,0,0.0,164.0,0.0,21.384005743793665
EG10107,7,analyzed,320,0,6.0,893.0,1.060724049374534,276.6730455913622
EG10108,7,analyzed,460,0,16.0,18886.0,6.52773865738823,6942.234501422141
EG10112,7,analyzed,22,218,2.0,24.0,0.1087178637505868,7.427470797779803
EG10122,7,analyzed,19,0,2.0,316.0,0.15165824427691713,107.6760003313727
EG10124,7,analyzed,21,0,3.0,208.0,0.43663877613011903,72.65874133598432
EG10129,7,analyzed,20,548,2.0,378.0,0.24129456272609284,82.4455029961616
EG10138,7,analyzed,32,457,3.0,100.0,0.16240024300665507,42.05197028691354
EG10160,7,analyzed,51,0,3.0,642.0,0.26948885759257724,175.86209372324856
EG10167,7,analyzed,39,0,3.0,381.0,0.4230801093529948,103.18518211691934
EG10170,7,analyzed,909,4677,9.0,173.0,1.6425593019081546,39.77237456162152
EG10172,7,analyzed,207,0,6.0,1416.0,0.8004583989175158,493.9587717118162
