gene_id,variant,status,all_transcription_success,all_translation_success,max_mrna,max_protein,mean_mrna,mean_protein
EG10001,5,analyzed,93,0,3.0,3.0,0.32744625813932743,0.5145838908215146
EG10004,5,analyzed,104,0,5.0,14.0,0.9151725983409151,5.519043796271519
EG10011,5,analyzed,88,0,3.0,845.0,0.3658906431183659,432.5297475693515
EG10014,5,analyzed,1,1978,1.0,2.0,0.000668985817500669,0.23303005976273303
EG10015,5,analyzed,146,0,6.0,913.0,1.5003121933815002,588.1717955579342
EG10016,5,analyzed,0,0,0.0,2.0,0.0,0.13553652662563553
EG10017,5,analyzed,363,0,8.0,9.0,1.5632414592810633,0.6493176344661493
EG10018,5,analyzed,13,0,2.0,4.0,0.15672107751315673,0.8468914459013469
EG10026,5,analyzed,0,0,0.0,2.0,0.0,0.5444206582820444
EG10031,5,analyzed,602,856,15.0,45.0,4.75020069574525,20.371643921148873
EG10033,5,analyzed,5,0,2.0,4.0,0.21804477745071804,0.23133529569173134
EG10034,5,analyzed,440,10903,10.0,6.0,2.6923111230041923,0.8294532155918295
EG10035,5,analyzed,56,0,7.0,8.0,1.0189099991080188,1.5042369101775042
EG10039,5,analyzed,79,148585,7.0,10.0,1.8242797252698242,2.7551511907947552
EG10040,5,analyzed,9,0,2.0,478.0,0.19373829274819374,205.76242083667827
EG10044,5,analyzed,75,0,5.0,1348.0,1.021050753724021,798.3192846311658
EG10046,5,analyzed,2,292515,1.0,4.0,0.01668004638301668,1.2036392828472036
EG10050,5,analyzed,0,0,0.0,1.0,0.0,0.4817143876549817
EG10051,5,analyzed,271,406,9.0,9.0,1.7982784764962982,1.0502631344215503
EG10054,5,analyzed,16,0,3.0,3.0,0.24953170992774953,0.36468646864686466
EG10003,5,analyzed,41,0,2.0,443.0,0.23365444652573367,206.68740522700918
EG10013,5,analyzed,76,0,3.0,158.0,0.29783248595129785,87.8024707876193
EG10028,5,analyzed,34,0,2.0,349.0,0.14797966283114797,153.76919989296226
EG10030,5,analyzed,16,0,1.0,517.0,0.13125501739363127,181.30746588172332
EG10032,5,analyzed,0,3129,2.0,5838.0,0.021853536705021853,1137.9935331370975
EG10043,5,analyzed,54,0,4.0,730.0,0.5194897868165195,416.8094282401213
EG10071,5,analyzed,127,236,5.0,1142.0,0.7967175095887967,615.7239318526447
EG10084,5,analyzed,28,2206,6.0,520.0,0.41722415484791725,159.36348229417536
EG10085,5,analyzed,0,0,0.0,172.0,0.0,40.07840513781108
EG10107,5,analyzed,407,0,10.0,1196.0,1.6517259834091518,671.6052537686201
EG10108,5,analyzed,456,0,19.0,18491.0,7.317589867094817,11419.185933458211
EG10112,5,analyzed,23,129,2.0,47.0,0.13366336633663367,17.643519757381142
EG10122,5,analyzed,17,0,2.0,437.0,0.20693961288020693,157.51681384354652
EG10124,5,analyzed,13,0,2.0,167.0,0.22879314958522878,93.00936580144501
EG10129,5,analyzed,17,946,3.0,347.0,0.27544376059227543,160.59223084470608
EG10138,5,analyzed,33,1336,3.0,157.0,0.15435732762465434,61.32271875836232
EG10160,5,analyzed,37,0,3.0,788.0,0.3327981446793328,327.78422977432876
EG10167,5,analyzed,41,0,4.0,397.0,0.7067612166622068,189.34742663455535
EG10170,5,analyzed,867,10434,10.0,170.0,1.861029346177861,82.31924003211132
EG10172,5,analyzed,191,0,5.0,1404.0,0.9108018909999108,858.5102577825351
