gene_id,variant,status,all_transcription_success,all_translation_success,max_mrna,max_protein,mean_mrna,mean_protein
EG10001,6,analyzed,95,0,3.0,3.0,0.3883152413732239,0.3949342511693584
EG10004,6,analyzed,95,0,4.0,13.0,0.847851028152855,5.1718294943076515
EG10011,6,analyzed,89,0,4.0,1073.0,0.5248433501014915,571.6429706115965
EG10014,6,analyzed,1,1984,1.0,2.0,0.0014561821551495897,0.3497484776277469
EG10015,6,analyzed,122,0,5.0,557.0,0.9376930544523873,350.3496160974318
EG10016,6,analyzed,0,0,0.0,2.0,0.0,0.22319301032565528
EG10017,6,analyzed,374,0,7.0,5.0,1.533580443032389,0.6821992763215956
EG10018,6,analyzed,16,0,2.0,4.0,0.19826140676021534,1.0324772747330333
EG10026,6,analyzed,0,0,0.0,2.0,0.0,0.7070867531550613
EG10031,6,analyzed,516,1486,14.0,45.0,4.411261141999823,20.488129909098934
EG10033,6,analyzed,8,0,3.0,5.0,0.3466596063895508,0.42286647250904597
EG10034,6,analyzed,420,13088,9.0,7.0,2.899258670902833,0.8640896655193716
EG10035,6,analyzed,77,0,5.0,7.0,1.3457770717500661,1.929000088253464
EG10039,6,analyzed,70,149028,8.0,11.0,1.5860471273497485,2.7809549024799223
EG10040,6,analyzed,8,0,2.0,279.0,0.1152148971847145,89.04165563498367
EG10044,6,analyzed,65,0,4.0,1832.0,0.9775836201570912,798.2815726767276
EG10046,6,analyzed,1,298157,1.0,5.0,0.026431912452563763,0.058732680257700114
EG10050,6,analyzed,0,0,0.0,1.0,0.0,0.11159650516282764
EG10051,6,analyzed,288,415,9.0,9.0,2.1869649633748125,1.1502515223722531
EG10054,6,analyzed,14,0,2.0,4.0,0.3059306327773365,0.3743711940693672
EG10003,6,analyzed,40,0,3.0,415.0,0.2544347365634101,193.19901156120378
EG10013,6,analyzed,91,0,2.0,233.0,0.3639131585914747,107.6453975818551
EG10028,6,analyzed,46,0,2.0,302.0,0.19049510193275085,191.83655458476744
EG10030,6,analyzed,26,288,3.0,677.0,0.2126025946518401,272.8312593769305
EG10032,6,analyzed,381,2434,14.0,12371.0,4.953313917571265,7169.853102109258
EG10043,6,analyzed,58,0,4.0,883.0,0.5604536228046951,406.7335627923396
EG10071,6,analyzed,137,343,5.0,1402.0,0.9795251963639573,733.339025681758
EG10084,6,analyzed,26,2172,3.0,236.0,0.37507722178095493,134.07064689789075
EG10085,6,analyzed,0,0,0.0,130.0,0.0,23.00904598005472
EG10107,6,analyzed,238,0,6.0,1017.0,1.0153119759950577,516.1121701526785
EG10108,6,analyzed,466,0,20.0,19811.0,8.57647162651134,12612.414129379578
EG10112,6,analyzed,21,170,2.0,49.0,0.1446474274115259,17.12134851292913
EG10122,6,analyzed,14,0,2.0,199.0,0.1453975818550878,98.23890212690849
EG10124,6,analyzed,16,0,3.0,174.0,0.2511693583973171,83.20973435707351
EG10129,6,analyzed,15,922,2.0,414.0,0.17328567646280116,133.39506663136527
EG10138,6,analyzed,31,872,3.0,169.0,0.15298737975465537,56.255846791986585
EG10160,6,analyzed,44,0,3.0,738.0,0.438222575236078,413.0946959668167
EG10167,6,analyzed,42,0,5.0,431.0,0.6696672844409143,208.75774424146147
EG10170,6,analyzed,867,8342,8.0,158.0,1.8377901332627307,73.20505692348425
EG10172,6,analyzed,186,0,6.0,2137.0,1.0628364663313035,1014.8706204218515
