gene_id,variant,status,all_transcription_success,all_translation_success,max_mrna,max_protein,mean_mrna,mean_protein
EG10001,10,analyzed,103,0,4.0,3.0,0.42767830561816866,0.5829966401565092
EG10004,10,analyzed,101,0,6.0,14.0,0.8999702292348913,5.304810105048271
EG10011,10,analyzed,98,0,4.0,938.0,0.5493982052481606,510.8839790754051
EG10014,10,analyzed,2,1775,1.0,3.0,0.0660910985412325,0.4662952409305491
EG10015,10,analyzed,139,0,6.0,817.0,1.243227150937779,409.59681878109984
EG10016,10,analyzed,2,0,1.0,6.0,0.050440182026963806,1.2690426572534343
EG10017,10,analyzed,410,0,8.0,5.0,1.6754986603155702,0.690256453876579
EG10018,10,analyzed,13,0,2.0,5.0,0.25049972355718114,0.9269340364904521
EG10026,10,analyzed,0,0,0.0,2.0,0.0,0.4593203759622337
EG10031,10,analyzed,0,306,2.0,40.0,0.024454557053544847,1.647301492791222
EG10033,10,analyzed,12,0,3.0,4.0,0.4711436226768171,0.4537915195849105
EG10034,10,analyzed,456,9222,10.0,6.0,2.711308637774848,0.814272955386382
EG10035,10,analyzed,52,0,5.0,7.0,1.0523965465912475,1.686088546761366
EG10039,10,analyzed,79,137621,6.0,10.0,1.697529026495981,2.7973886786033257
EG10040,10,analyzed,10,0,3.0,672.0,0.19623187173053205,149.79083911027942
EG10044,10,analyzed,68,0,4.0,1315.0,0.8451920214349509,642.4207034406498
EG10046,10,analyzed,6,260195,2.0,5.0,0.15140560540977333,0.5116743928890402
EG10050,10,analyzed,0,0,0.0,1.0,0.0,0.10755752137115639
EG10051,10,analyzed,310,361,8.0,9.0,2.1495768298388125,1.0830604346531705
EG10054,10,analyzed,20,0,3.0,3.0,0.24837324033513375,0.584697826734147
EG10003,10,analyzed,54,0,3.0,522.0,0.36396886828562924,233.95946922978777
EG10013,10,analyzed,89,0,4.0,266.0,0.4686769021392421,138.1340960319823
EG10028,10,analyzed,38,0,2.0,400.0,0.20614128354527284,195.51665036362863
EG10030,10,analyzed,28,172,2.0,293.0,0.16705652192404202,143.06098753880832
EG10032,10,analyzed,417,2451,14.0,11294.0,4.692893293071918,6470.22561986986
EG10043,10,analyzed,57,0,5.0,1241.0,0.725045719389274,468.3956109386297
EG10071,10,analyzed,123,730,5.0,1089.0,0.7053544847531154,508.19933653723473
EG10084,10,analyzed,39,2005,4.0,479.0,0.5475269000127589,195.8514864117722
EG10085,10,analyzed,0,0,0.0,113.0,0.0,26.180198188236293
EG10107,10,analyzed,368,0,7.0,863.0,1.2998766639731212,511.1852592183048
EG10108,10,analyzed,476,0,19.0,19160.0,8.830731935525028,12230.527835665376
EG10112,10,analyzed,21,372,1.0,21.0,0.08595245183515501,8.331306085994981
EG10122,10,analyzed,20,0,2.0,302.0,0.2322970271764556,129.94292519032024
EG10124,10,analyzed,17,0,3.0,220.0,0.26321609322502443,85.41981031769659
EG10129,10,analyzed,27,852,3.0,505.0,0.4122400374261047,212.81852592183049
EG10138,10,analyzed,28,727,2.0,163.0,0.14991706715434014,66.54527282779739
EG10160,10,analyzed,46,0,4.0,723.0,0.43023008548462555,378.24360991791775
EG10167,10,analyzed,46,0,4.0,369.0,0.6178709649980861,179.18211202313614
EG10170,10,analyzed,907,8407,11.0,153.0,1.84514949177051,76.80708544209587
EG10172,10,analyzed,196,0,7.0,1768.0,0.8696465784884957,817.1294602985582
