gene_id,variant,status,all_transcription_success,all_translation_success,max_mrna,max_protein,mean_mrna,mean_protein
EG10001,1,analyzed,0,0,0.0,1.0,0.0,0.04931015797590763
EG10004,1,analyzed,93,0,4.0,13.0,0.5732983202034097,4.801592263765579
EG10011,1,analyzed,74,0,3.0,671.0,0.2635154849735317,378.3493393355842
EG10014,1,analyzed,1,1838,1.0,3.0,0.007252719769913717,0.6828393981076237
EG10015,1,analyzed,136,0,5.0,747.0,1.0677754157809178,450.69230127964653
EG10016,1,analyzed,0,0,0.0,2.0,0.0,0.6838814555458297
EG10017,1,analyzed,357,0,6.0,5.0,1.1965320328456504,0.6126880913675962
EG10018,1,analyzed,7,0,1.0,4.0,0.20132549706139802,0.9832020340961194
EG10026,1,analyzed,0,0,0.0,2.0,0.0,0.5188612396315285
EG10031,1,analyzed,506,420,15.0,45.0,3.794506273185778,20.541411362594307
EG10033,1,analyzed,6,0,1.0,4.0,0.15343253720145053,0.16881330498937103
EG10034,1,analyzed,398,9578,10.0,6.0,2.1650202159143013,0.7386103122004085
EG10035,1,analyzed,56,0,5.0,8.0,1.0766120628569047,1.7450293860197574
EG10039,1,analyzed,79,142859,6.0,9.0,1.5211120836980534,2.784210745696303
EG10040,1,analyzed,6,0,1.0,280.0,0.11245883873119086,122.11646033929391
EG10044,1,analyzed,70,0,3.0,1503.0,0.8815389104247426,868.8327289400191
EG10046,1,analyzed,2,296769,1.0,4.0,0.0103788920845317,0.8604893501729816
EG10050,1,analyzed,0,0,0.0,1.0,0.0,0.10541453044891834
EG10051,1,analyzed,274,466,8.0,8.0,1.5066483264557542,1.0160060022508441
EG10054,1,analyzed,14,0,2.0,3.0,0.3263723896461173,0.41753157434037763
EG10003,1,analyzed,36,0,4.0,423.0,0.24721770663999,211.93730982451754
EG10013,1,analyzed,83,0,3.0,169.0,0.2597223958984619,84.03980659413946
EG10028,1,analyzed,37,0,2.0,376.0,0.13892709766162312,166.34079446459089
EG10030,1,analyzed,26,0,3.0,649.0,0.19640698595306574,263.44925180275936
EG10032,1,analyzed,365,2637,11.0,10315.0,3.6631236713767663,6259.354424575883
EG10043,1,analyzed,37,0,3.0,586.0,0.3413780167562836,299.29940394314536
EG10071,1,analyzed,128,321,5.0,1277.0,0.7500312617231462,697.5640865324497
EG10084,1,analyzed,49,2549,5.0,631.0,0.6915093159934975,260.86224000666914
EG10085,1,analyzed,0,0,0.0,123.0,0.0,36.242590971614355
EG10107,1,analyzed,199,0,4.0,707.0,0.6115626693343337,338.2212913175774
EG10108,1,analyzed,449,0,14.0,17264.0,5.633612604726773,10422.15126505773
EG10112,1,analyzed,24,641,2.0,35.0,0.08644908507356926,14.241507231878622
EG10122,1,analyzed,13,0,2.0,314.0,0.15059814096953025,103.88158059272227
EG10124,1,analyzed,16,0,3.0,232.0,0.2978616981368013,87.57163102830228
EG10129,1,analyzed,28,991,4.0,456.0,0.37401525572089533,196.412529698637
EG10138,1,analyzed,35,1654,2.0,168.0,0.16164394981451377,89.32403818098453
EG10160,1,analyzed,25,0,3.0,465.0,0.18640323454628818,208.46846734191988
EG10167,1,analyzed,39,0,3.0,495.0,0.491309240965362,174.7359426451586
EG10170,1,analyzed,781,8954,9.0,167.0,1.455462465091076,68.56379475636697
EG10172,1,analyzed,180,0,5.0,1430.0,0.7095160685256972,818.7431953649285
