gene_id,variant,status,all_transcription_success,all_translation_success,max_mrna,max_protein,mean_mrna,mean_protein
EG10001,9,analyzed,106,0,3.0,3.0,0.3882362812552442,0.5091877831850982
EG10004,9,analyzed,112,0,6.0,13.0,1.127999664373217,5.429392515522738
EG10011,9,analyzed,82,0,3.0,892.0,0.44181070649437826,530.3686860211445
EG10014,9,analyzed,1,1875,1.0,4.0,0.0182077529786877,0.7404765900318846
EG10015,9,analyzed,132,0,5.0,779.0,1.0499664373216984,410.75444705487496
EG10016,9,analyzed,0,0,0.0,2.0,0.0,0.3290820607484477
EG10017,9,analyzed,416,0,8.0,5.0,1.6423057559993288,0.6512837724450411
EG10018,9,analyzed,11,0,2.0,4.0,0.21001845947306594,1.6703305923812721
EG10026,9,analyzed,0,0,0.0,2.0,0.0,0.49605638529954693
EG10031,9,analyzed,536,246,13.0,44.0,4.0695586507803325,20.869608994797783
EG10033,9,analyzed,8,0,2.0,4.0,0.22482799127370365,0.382194999160933
EG10034,9,analyzed,442,10056,10.0,6.0,2.8541282094311127,0.8257257929182749
EG10035,9,analyzed,56,0,5.0,8.0,1.1681070649437826,1.7531884544386642
EG10039,9,analyzed,82,140593,9.0,12.0,1.7872545729149185,2.9047659003188455
EG10040,9,analyzed,12,0,2.0,371.0,0.15686356771270346,82.09078704480618
EG10044,9,analyzed,65,0,4.0,1682.0,0.8332354421882866,708.0993035744252
EG10046,9,analyzed,2,274360,1.0,5.0,0.019214633327739553,0.23485484141634502
EG10050,9,analyzed,0,0,0.0,1.0,0.0,0.07883034066118476
EG10051,9,analyzed,282,409,7.0,8.0,1.8229149186105051,1.0335626783017284
EG10054,9,analyzed,12,0,2.0,3.0,0.1850562174861554,0.5258852156402081
EG10003,9,analyzed,36,0,2.0,300.0,0.19751636180567209,152.13601275381777
EG10013,9,analyzed,86,0,5.0,178.0,0.3484645074676959,88.12153884880013
EG10028,9,analyzed,43,0,3.0,558.0,0.2488253062594395,230.44252391340828
EG10030,9,analyzed,27,75,2.0,410.0,0.18929350562174863,204.36839234770935
EG10032,9,analyzed,410,2290,14.0,12234.0,4.393732169827152,6663.962577613694
EG10043,9,analyzed,47,0,3.0,570.0,0.3760698103708676,290.4004027521396
EG10071,9,analyzed,137,940,5.0,1565.0,0.8235861721765397,763.3992700117469
EG10084,9,analyzed,47,2172,6.0,974.0,0.742406444034234,260.74693740560497
EG10085,9,analyzed,0,0,0.0,56.0,0.0,12.001300553784192
EG10107,9,analyzed,319,0,10.0,1289.0,1.2817167309951334,628.3832857862058
EG10108,9,analyzed,482,0,20.0,19071.0,8.04476422218493,12236.578578620574
EG10112,9,analyzed,30,312,2.0,52.0,0.21203222017116966,29.93367175700621
EG10122,9,analyzed,19,0,3.0,552.0,0.27521396207417353,202.20838227890584
EG10124,9,analyzed,14,0,2.0,147.0,0.17410639369021647,57.879677798288306
EG10129,9,analyzed,21,981,3.0,619.0,0.38441852659842257,186.614071152878
EG10138,9,analyzed,41,584,2.0,242.0,0.1955026011075684,100.36482631313979
EG10160,9,analyzed,27,0,2.0,436.0,0.2158499748279913,238.5345276053029
EG10167,9,analyzed,41,0,3.0,258.0,0.5495049504950495,150.12514683671756
EG10170,9,analyzed,807,7795,8.0,182.0,1.6999916093304246,76.57958550092297
EG10172,9,analyzed,182,0,6.0,1695.0,0.8951585836549757,822.2454690384293
