gene_id,variant,status,all_transcription_success,all_translation_success,max_mrna,max_protein,mean_mrna,mean_protein
EG10001,12,analyzed,89,0,5.0,3.0,0.2593134780413932,0.44593639575971733
EG10004,12,analyzed,96,0,4.0,13.0,0.6064361433619384,5.202751135790005
EG10011,12,analyzed,97,0,4.0,984.0,0.3412922766279657,281.04056032306914
EG10014,12,analyzed,1,825,1.0,4.0,0.007218576476527006,0.09353861686017163
EG10015,12,analyzed,146,0,6.0,897.0,1.2246845027763755,279.7063099444725
EG10016,12,analyzed,0,0,0.0,2.0,0.0,0.1276627965673902
EG10017,12,analyzed,408,0,7.0,5.0,1.2986370519939425,0.5669611307420495
EG10018,12,analyzed,12,0,2.0,4.0,0.15600706713780918,0.8595911155981827
EG10026,12,analyzed,0,0,0.0,2.0,0.0,0.5124432104997476
EG10031,12,analyzed,431,195,11.0,43.0,2.6811711256940938,23.328899545684
EG10033,12,analyzed,7,0,1.0,4.0,0.15353356890459363,0.25752145381120645
EG10034,12,analyzed,0,3643,5.0,4.0,0.016986370519939425,0.1313225643614336
EG10035,12,analyzed,49,0,4.0,7.0,0.765572942958102,1.1864209994952044
EG10039,12,analyzed,74,66161,6.0,10.0,1.0680464411913175,2.463427561837456
EG10040,12,analyzed,9,0,1.0,501.0,0.10726905603230692,107.22751135790006
EG10044,12,analyzed,60,0,4.0,1195.0,0.5506814740030288,255.13197879858657
EG10046,12,analyzed,0,135625,0.0,1.0,0.0,0.3083038869257951
EG10050,12,analyzed,0,0,0.0,1.0,0.0,0.0638313982836951
EG10051,12,analyzed,294,166,10.0,9.0,1.6483846542150429,0.6512619888944977
EG10054,12,analyzed,12,0,2.0,3.0,0.1035588086824836,0.5388692579505301
EG10003,12,analyzed,48,0,3.0,350.0,0.2621150933871782,117.3419485108531
EG10013,12,analyzed,77,0,3.0,132.0,0.22291771832407875,36.35519939424533
EG10028,12,analyzed,40,0,3.0,415.0,0.13192831903079252,78.14050984351337
EG10030,12,analyzed,28,89,3.0,332.0,0.1414941948510853,95.40613326602725
EG10032,12,analyzed,378,1077,13.0,10105.0,3.2182231196365474,2729.4418223119637
EG10043,12,analyzed,37,0,3.0,500.0,0.21860171630489653,125.9703432609793
EG10071,12,analyzed,120,691,3.0,1078.0,0.5857900050479555,233.22327107521454
EG10084,12,analyzed,56,1291,5.0,187.0,0.6112064613831398,79.60116102978294
EG10085,12,analyzed,0,0,0.0,129.0,0.0,56.48987884906613
EG10107,12,analyzed,134,0,5.0,742.0,0.2970721857647653,129.31249369005553
EG10108,12,analyzed,407,0,18.0,18331.0,5.4143361938414944,5969.739929328622
EG10112,12,analyzed,26,221,2.0,22.0,0.08432609793033821,6.905376072690561
EG10122,12,analyzed,15,0,2.0,220.0,0.09618879353861685,61.92417970721858
EG10124,12,analyzed,25,0,2.0,141.0,0.34969712266532055,65.28422513881878
EG10129,12,analyzed,17,400,2.0,181.0,0.2753912165572943,61.83351842503786
EG10138,12,analyzed,28,172,2.0,148.0,0.12309439676930843,28.275164058556285
EG10160,12,analyzed,47,0,3.0,1084.0,0.28402322059565877,212.173851590106
EG10167,12,analyzed,42,0,3.0,319.0,0.5346542150429077,104.74114083796063
EG10170,12,analyzed,877,3482,10.0,171.0,1.4584805653710247,32.56653205451792
EG10172,12,analyzed,153,0,7.0,1263.0,0.58891973750631,398.541519434629
