label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V4_G1,4,1,2527.0,0,3,300.0,87,281,222.98850574712645,237,9
V4_G2,4,2,1076.0,1,0,-100.0,157,236,50.318471337579616,72,1
V4_G3,4,3,2522.0,0,0,0.0,116,123,6.0344827586206895,30,1
V4_G4,4,4,3259.0,0,0,0.0,69,100,44.927536231884055,84,2
V4_G5,4,5,4028.0,0,0,0.0,52,45,-13.461538461538462,90,0
V4_G6,4,6,3542.0,0,0,0.0,24,22,-8.333333333333332,56,0
V4_G7,4,7,5073.0,0,1,100.0,8,102,1175.0,129,6
V4_G8,4,8,5216.0,0,2,200.0,49,157,220.4081632653061,17,6
