label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V2_G1,2,1,2554.0,2,5,150.0,138,196,42.028985507246375,939,91
V2_G2,2,2,1049.0,2,1,-50.0,90,97,7.777777777777778,420,14
V2_G3,2,3,1143.0,0,1,100.0,60,66,10.0,140,14
V2_G4,2,4,2736.0,1,0,-100.0,36,52,44.44444444444444,288,12
V2_G5,2,5,4002.0,0,1,100.0,26,33,26.923076923076923,291,31
V2_G6,2,6,4663.0,1,1,0.0,15,27,80.0,421,21
V2_G7,2,7,5282.0,1,1,0.0,10,29,190.0,511,37
V2_G8,2,8,5787.0,1,0,-100.0,14,21,50.0,206,32
