label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V2_G1,2,1,2554.0,2,0,-100.0,649,784,20.801232665639446,0,2
V2_G2,2,2,1049.0,0,0,0.0,385,606,57.4025974025974,0,2
V2_G3,2,3,1143.0,0,1,100.0,305,383,25.573770491803277,0,2
V2_G4,2,4,2736.0,1,0,-100.0,200,189,-5.5,0,0
V2_G5,2,5,4002.0,0,1,100.0,92,124,34.78260869565217,0,4
V2_G6,2,6,4663.0,0,1,100.0,56,145,158.92857142857142,0,2
V2_G7,2,7,5282.0,1,0,-100.0,78,155,98.71794871794873,0,1
V2_G8,2,8,5787.0,0,0,0.0,85,244,187.05882352941177,0,4
