label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V2_G1,2,1,2554.0,2,8,300.0,9968,14360,44.06099518459069,0,35
V2_G2,2,2,1049.0,4,4,0.0,7242,9156,26.429163214581607,0,8
V2_G3,2,3,1143.0,2,2,0.0,4603,5691,23.636758635672386,0,8
V2_G4,2,4,2736.0,1,0,-100.0,2807,4034,43.71214820092625,0,4
V2_G5,2,5,4002.0,0,2,200.0,2006,3341,66.55034895314058,0,18
V2_G6,2,6,4663.0,2,2,0.0,1719,5958,246.59685863874347,0,14
V2_G7,2,7,5282.0,1,2,100.0,2934,4756,62.099522835719156,0,17
V2_G8,2,8,5787.0,2,2,0.0,2327,4690,101.54705629565966,0,25
