label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V1_G1,1,1,2528.0,2,0,-100.0,649,1415,118.02773497688752,0,6
V1_G2,1,2,2736.0,0,0,0.0,686,1026,49.56268221574344,0,6
V1_G3,1,3,2981.0,0,3,300.0,516,590,14.34108527131783,0,7
V1_G4,1,4,2892.0,1,2,100.0,271,1041,284.1328413284133,0,9
V1_G5,1,5,3187.0,2,2,0.0,515,1246,141.94174757281553,0,10
V1_G6,1,6,3128.0,2,0,-100.0,651,1099,68.81720430107528,0,7
V1_G7,1,7,3315.0,0,0,0.0,562,1331,136.83274021352315,0,13
V1_G8,1,8,3216.0,0,2,200.0,697,1179,69.15351506456241,0,12
