label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V1_G1,1,1,2528.0,2,7,250.0,9968,17264,73.19422150882825,0,55
V1_G2,1,2,2736.0,4,6,50.0,8669,15800,82.25862267850962,0,48
V1_G3,1,3,2981.0,2,14,600.0,7950,13640,71.57232704402516,0,58
V1_G4,1,4,2892.0,6,8,33.33333333333333,6854,14248,107.87861103005545,0,52
V1_G5,1,5,3187.0,3,8,166.66666666666669,7172,12662,76.54768544339096,0,59
V1_G6,1,6,3128.0,3,7,133.33333333333331,6409,14214,121.78186924637228,0,56
V1_G7,1,7,3315.0,3,6,100.0,7072,14816,109.50226244343892,0,65
V1_G8,1,8,3216.0,2,8,300.0,7445,12578,68.94560107454669,0,56
