,EG10001_max_mrna,EG10003_max_mrna,EG10004_max_mrna,EG10011_max_mrna,EG10013_max_mrna,EG10014_max_mrna,EG10015_max_mrna,EG10016_max_mrna,EG10017_max_mrna,EG10018_max_mrna,EG10026_max_mrna,EG10028_max_mrna,EG10030_max_mrna,EG10031_max_mrna,EG10032_max_mrna,EG10033_max_mrna,EG10034_max_mrna,EG10035_max_mrna,EG10039_max_mrna,EG10040_max_mrna,EG10043_max_mrna,EG10044_max_mrna,EG10046_max_mrna,EG10050_max_mrna,EG10051_max_mrna,EG10054_max_mrna,EG10071_max_mrna,EG10084_max_mrna,EG10085_max_mrna,EG10107_max_mrna,EG10108_max_mrna,EG10112_max_mrna,EG10122_max_mrna,EG10124_max_mrna,EG10129_max_mrna,EG10138_max_mrna,EG10160_max_mrna,EG10167_max_mrna,EG10170_max_mrna,EG10172_max_mrna,EG10001_mean_mrna,EG10003_mean_mrna,EG10004_mean_mrna,EG10011_mean_mrna,EG10013_mean_mrna,EG10014_mean_mrna,EG10015_mean_mrna,EG10016_mean_mrna,EG10017_mean_mrna,EG10018_mean_mrna,EG10026_mean_mrna,EG10028_mean_mrna,EG10030_mean_mrna,EG10031_mean_mrna,EG10032_mean_mrna,EG10033_mean_mrna,EG10034_mean_mrna,EG10035_mean_mrna,EG10039_mean_mrna,EG10040_mean_mrna,EG10043_mean_mrna,EG10044_mean_mrna,EG10046_mean_mrna,EG10050_mean_mrna,EG10051_mean_mrna,EG10054_mean_mrna,EG10071_mean_mrna,EG10084_mean_mrna,EG10085_mean_mrna,EG10107_mean_mrna,EG10108_mean_mrna,EG10112_mean_mrna,EG10122_mean_mrna,EG10124_mean_mrna,EG10129_mean_mrna,EG10138_mean_mrna,EG10160_mean_mrna,EG10167_mean_mrna,EG10170_mean_mrna,EG10172_mean_mrna,EG10001_max_prot,EG10003_max_prot,EG10004_max_prot,EG10011_max_prot,EG10013_max_prot,EG10014_max_prot,EG10015_max_prot,EG10016_max_prot,EG10017_max_prot,EG10018_max_prot,EG10026_max_prot,EG10028_max_prot,EG10030_max_prot,EG10031_max_prot,EG10032_max_prot,EG10033_max_prot,EG10034_max_prot,EG10035_max_prot,EG10039_max_prot,EG10040_max_prot,EG10043_max_prot,EG10044_max_prot,EG10046_max_prot,EG10050_max_prot,EG10051_max_prot,EG10054_max_prot,EG10071_max_prot,EG10084_max_prot,EG10085_max_prot,EG10107_max_prot,EG10108_max_prot,EG10112_max_prot,EG10122_max_prot,EG10124_max_prot,EG10129_max_prot,EG10138_max_prot,EG10160_max_prot,EG10167_max_prot,EG10170_max_prot,EG10172_max_prot,EG10001_mean_prot,EG10003_mean_prot,EG10004_mean_prot,EG10011_mean_prot,EG10013_mean_prot,EG10014_mean_prot,EG10015_mean_prot,EG10016_mean_prot,EG10017_mean_prot,EG10018_mean_prot,EG10026_mean_prot,EG10028_mean_prot,EG10030_mean_prot,EG10031_mean_prot,EG10032_mean_prot,EG10033_mean_prot,EG10034_mean_prot,EG10035_mean_prot,EG10039_mean_prot,EG10040_mean_prot,EG10043_mean_prot,EG10044_mean_prot,EG10046_mean_prot,EG10050_mean_prot,EG10051_mean_prot,EG10054_mean_prot,EG10071_mean_prot,EG10084_mean_prot,EG10085_mean_prot,EG10107_mean_prot,EG10108_mean_prot,EG10112_mean_prot,EG10122_mean_prot,EG10124_mean_prot,EG10129_mean_prot,EG10138_mean_prot,EG10160_mean_prot,EG10167_mean_prot,EG10170_mean_prot,EG10172_mean_prot
EG10046_trans,0.0,0.0,0.0,0.05906342673663874,0.0,0.0,0.0,0.0,0.02984705093762211,0.0,,0.035091857059012604,0.0,0.013743907839947004,0.014576071890481554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31856291451804775,0.0,0.0,0.015900728776725763,0.0,0.016993143735972483,0.0,0.02508299405821753,0.004568543152007013,0.0,0.0,0.0,0.003928657816448113,0.02961705554564094,0.0,0.0,0.0,0.011404829975768055,0.003778902464843563,0.0,0.0,0.06115031511748348,0.0,0.0,0.0,0.029481173495353483,0.0,0.0,,0.08985853906847414,0.0,0.0037689986270259086,0.0,0.0,0.05805752534104443,0.0,0.0304046763065124,0.08225134039282062,0.11488507681981676,0.0,0.1970642417608972,0.0,0.0,0.0,0.026054148660564422,0.006059177458406348,0.0,0.056713700159204045,0.0,0.0,0.01831833603522507,0.014961635203031157,0.09280377312448254,0.09026135241128237,0.018474397048295014,0.024882464618054836,0.0,0.009239070077034221,0.0,0.01728026961862695,0.0,0.0,0.0,0.0,0.02589128792962608,0.0,0.022035453731071356,0.02228590192175254,0.056816536283829655,0.0,0.0,0.0521303228412452,0.0,0.02437993420829844,0.013508500036933708,0.0,0.0,0.00860988550223693,0.07496591449432419,0.059731416685762956,0.16156593055569332,0.0,0.0,0.0,0.053419988393456797,0.0,0.0,0.09925343222546498,0.0,0.010537873815628929,0.019851728985712924,0.0,0.034040994352533695,0.0,0.0,0.0,0.016718527991428356,0.007151993794691147,0.03614040121043224,0.0,0.04101627553596538,0.0,0.0,0.02538941988829308,0.04660745422867012,0.07094728115322986,0.0,0.06395328099906193,0.0,0.0,0.0,0.011576666089130935,0.015513813722878649,0.03299809361350292,0.0,0.0,0.0,0.07464875000188517,0.0,0.0,0.07373436402362651,0.03516734051713533,0.0,0.10300413088638573,0.0,0.0,0.0,0.040280601456897845,0.0,0.0,0.04081608654966681,0.0,0.04571526371805474,0.07710200355028671,0.0,0.0462344596840776,0.0,0.0
EG10050_trans,0.01659795460131321,0.024610558912558523,0.0,0.0,0.0,0.05562423670728296,0.0,0.010113268139740537,0.0,0.0,,0.0,0.0,0.0,0.010105398952362257,0.0002353394231017301,0.0,0.0,0.0,0.0,0.0,0.06251848289811603,0.0,0.0,0.00821155847081704,0.045861613599819946,0.0,0.060861449264496506,0.0,0.016271333837730995,0.0,0.0,0.0,0.0,0.0,0.0,0.05699627057167001,0.0,0.02451777344301002,0.0,0.0,0.0030057300288237154,0.0,0.0,0.0,0.02548300925777958,0.007949212917284695,0.015583172517450443,0.0,0.0,,0.006231391523170941,0.0030057300288237154,0.009457053017518166,0.0,0.0021993146552368365,0.0,0.0,0.0,0.0,0.0,0.0030057300288236187,0.020963987164772126,0.0,0.0,0.0038121454024104976,0.006231391523170941,0.0,0.0,0.012682714511865487,0.0,0.0,0.0021993146552368365,0.0,0.0,0.0,0.0030057300288236187,0.00461856077599728,0.0,0.0030057300288237154,0.0,0.0,0.0,0.0030057300288236187,0.0,0.005108730321600065,0.012682714511865487,0.0,0.0,0.005706408862680408,0.0,0.0,0.0,0.0038248004810079767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030057300288236187,0.0030057300288237154,0.009457053017518166,0.0,0.0,0.0030057300288237154,0.006231391523170941,0.0,0.009457053017518166,0.0030057300288237154,0.0,0.006231391523170941,0.006231391523170941,0.0,0.012682714511865487,0.0,0.0,0.0030057300288237154,0.0030057300288237154,0.009457053017518166,0.0030057300288236187,0.003445592959871025,0.0,0.0030057300288237154,0.0,0.0,0.0,0.0,0.0,0.012682714511865487,0.0,0.003445592959871025,0.0,0.006231391523170941,0.0,0.0,0.019134037500560034,0.0,0.0,0.006231391523171037,0.0030057300288236187,0.0,0.0030057300288236187,0.0,0.0030057300288236187,0.0030057300288236187,0.0030057300288237154,0.0,0.006231391523170941,0.0030057300288237154,0.0,0.0030057300288236187,0.0030057300288237154
EG10051_trans,0.011205026430397018,0.0,0.02832839491118288,0.0091538227096035,0.02588754802608927,0.0,0.0,0.0,0.0,0.09193901257414193,,0.025863456296595113,0.01730075859449712,0.0,0.03442506236243802,0.01716573757781672,0.06124381989163364,0.0548785353353889,0.0,0.05025157690516362,0.04332277446127276,0.05557229214740176,0.0,0.031342421686320336,0.06463050303764727,0.005565685300455878,0.0,0.011624752370239242,0.010690438404633964,0.0,0.04115469703680255,0.011451234676331936,0.005907936930261811,0.021569898227753254,0.12165897569589516,0.0056205901519291515,0.0,0.007630554912404465,0.0,0.12720594757743325,0.0,0.046249447778876004,0.0,0.027672024526174673,0.0,0.0,0.021221978026247187,0.0,0.008250420207178127,0.05310879077316985,,0.00023225698628724753,0.0,0.0,0.0,0.008906970983726076,0.1060977849823523,0.005902057175577211,0.009860923584885975,0.003530039063656315,0.024739403037601793,0.0,0.02694104026341173,0.019767821588360688,0.1326963678252186,0.0,0.042489674362308806,0.0,0.010690438404633964,0.07083101352265,0.011808947566357213,0.0,0.019326708319931683,0.0,0.0,0.011758062382541033,0.0,0.00697465564724412,0.0,0.04534995064233478,0.0,0.0,0.02380797644772359,0.06176812877605996,0.0,0.0,0.0,0.0,0.09834116714830138,0.0717260282502877,0.0,0.0030061783754634593,0.019030222874076155,0.015251796779044398,0.0601403175410556,0.02792630273726724,0.10086240734157419,0.027660618526567902,0.0583665404343537,0.0,0.0,0.0,0.007372112115836687,0.019767821588360688,0.057578632005249104,0.0463718932503479,0.003633598312114313,0.02914782457224491,0.0,0.0,0.0,0.04497436159028763,0.0,0.0,0.0,0.0,0.0,0.0,0.08477366614041709,0.11765614862326906,0.0,0.01944424158735501,0.04632581145931738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03262115518788307,0.03407771456011583,0.0528615923825001,0.0013263569477455185,0.008791978981274047,0.0,0.019702263725384507,0.0,0.0,0.015707481523286826,0.0,0.04540903827950243,0.0,0.0,0.002867610714538507,0.0,0.0,0.0,0.004285600840558915,0.0,0.0014319042632881347,0.019527621299381397,0.0,0.04909872420932709,0.04759646483114972,0.0,0.0,0.0,0.041627958896708304
EG10054_trans,0.0,0.0,0.08770801715505282,0.008637794734829906,0.0,0.0,0.004244607268642834,0.0,0.0,0.12532823583874692,,0.03590659072907462,0.0,0.0,0.0,0.0,0.06203624617427065,0.024904664644006046,0.008833051728479178,0.0,0.03018992624412053,0.0,0.0,0.0,0.0038899357601150544,0.0,0.0,0.0,0.0,0.0,0.03440649394686636,0.0,0.0884841316072126,0.0,0.0,0.0016605150131216784,0.0,0.030155054509082343,0.04411373703954289,0.0,0.0,0.0,0.010377652516025236,0.0,0.0,0.05849038990439965,0.003494656732245356,0.0,0.04536170353319815,0.0,,0.0,0.0,0.0,0.06616418032115252,0.0,0.008510906302790371,0.0020255387460031337,0.001948912391249774,0.0,0.029957048478195577,0.03383098419626865,0.0,0.0,0.04750450938398569,0.0924914529032022,0.03957729634724204,0.0,0.0,0.020424377314682753,0.03354644893756774,0.01500377743407504,0.0,0.019125749167052918,0.0,0.015161097208952796,0.03481710632443822,0.0,0.0001621558938038595,0.05277885755406352,0.042302665675604076,0.0,0.0,0.0,0.01624680228690122,0.0192960099011652,0.01137758463737358,0.0,0.06448390103048435,0.0,0.020355540032996177,0.020755887749345794,0.003657762319930149,0.034898743621402696,0.0,0.016986713173538108,0.13322175749953177,0.016358817014255896,0.07927969996641926,0.0,0.0,0.00876881508651987,0.0,0.0,0.0,0.04111414601381823,0.07432317692042997,0.0,0.02210713060627378,0.0,0.0,0.06348248638319241,0.039357825843008745,0.0,0.04724205872376239,0.0,0.043314899109674544,0.10149792910964683,0.0,0.02778382783619657,0.10216472641872822,0.0,0.00035560999454406115,0.0,0.0,0.0011951867579019478,0.0,0.0,0.03539623353419852,0.0,0.046859136220264705,0.056504119961243285,0.0,0.0,0.0,0.0016241677792096596,0.0026163709695734786,0.00885024628640218,0.010970974869559494,0.0,0.03164866782351751,0.0,0.051626667621041074,0.019021371417494205,0.0,0.0,0.029752894359441284,0.0,0.0,0.0,0.0028208954170765867,0.07992741691735725,0.02107270458850626,0.0,0.044638107034503736,0.02015059395770793,0.03451404837861572,0.0,0.0,0.0
EG10071_trans,0.02917027614904978,0.0,0.0,0.006664254757367337,0.0,0.0,0.03316585866295743,0.02851946524740152,0.10870333705538904,0.10593375936871541,,0.0,0.0,0.0,0.0506433700209224,0.022713187771967805,0.10997359275682085,0.0,0.07933045063597244,0.007808380130641357,0.0315065847880655,0.03460084885314537,0.0,0.0,0.06418974023307526,0.019594372678743366,0.0033517347062287555,0.013608133525402357,0.0,0.0,0.004623484017459675,0.0330479866379476,0.0,0.005473230977731685,0.10053544146027561,0.02664356588663469,0.0394582073226185,0.029297500033558223,0.013457427042798425,0.0,0.0,0.07022291107566729,0.0,0.012746217643793098,0.0,0.0,0.0,0.0,0.030995196822931014,0.016473866582108324,,0.02281790021774031,0.017316787350993436,0.0,0.03614877207523491,0.009228291431192148,0.07112199789483706,0.0,0.06574396967547615,0.0016700045117971304,0.039433205004856337,0.0,0.0,0.0,0.03692428643598988,0.01076622054520406,0.23400109217286014,0.015721811084099948,0.0,0.018699916428294806,0.009866519188189161,0.01616495573581565,0.00418152971368991,0.03416154900486705,0.021810680069730946,0.0,0.020772923500995324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06757642519255853,0.12483995080392932,0.04503291012482816,0.025639159036475647,0.021057654475031093,0.012494819240701826,0.0,0.03247766895505703,0.1056432727083595,0.12957992358337847,0.11586642680025563,0.026233124915346552,0.03649762488674491,0.0,0.0,0.0,0.06176247505286589,0.17457426388779534,0.09252756710352254,0.0,0.010672385018266712,0.027863606082623244,0.012162448777608255,0.0,0.0,0.048577982534403596,0.0,0.06412793172302239,0.031375756017416274,0.0,0.003084695252835806,0.012101060306353332,0.0,0.02900274841348163,0.052066865618705466,0.018238304492838944,0.0,0.0,0.0,0.0,0.045165815000732266,0.0,0.04781370393092073,0.0793931503511776,0.07214153184584635,0.0,0.050849112168187216,0.009534877274114334,0.10892251136490859,0.0,0.0,0.0,0.10729428271455389,0.02065066471004116,0.0,0.015348235416359872,0.0029286763224173435,0.0,0.10504607317802343,0.06602923631807282,0.0,0.06821142627195044,0.06130657056120003,0.0,0.0,0.07896015563606804,0.019564594420164762,0.0606047841798021,0.0,0.0,0.026195437501182823,0.04686590472353748
EG10084_trans,0.050860605956372526,0.0,0.014710210578730296,0.0,0.0,0.0,0.0,0.0,0.0510287446021462,0.17845137909787925,,0.0,0.0,0.02555276196556135,0.0442883840550768,0.0,0.04887303285649313,0.0,0.004987839856882419,0.01579670250131245,0.0,0.0,0.0,0.0,0.036750688949964104,0.0,0.005279847429511317,0.05643555495157302,0.0015094472830446087,0.014743013560991633,0.029224594704595548,0.0,0.0,0.020643674127015125,0.0,0.00750184701696264,0.011566891985945517,0.03907171850286835,0.03819538388175492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008518321857678922,0.020024063913963868,0.046642561333864026,,0.0,0.0,0.0,0.012011567172702242,0.0,0.006102365875020567,0.0,0.023766453653264203,0.0,0.12229715046838277,0.0005019080047850404,0.0,0.0,0.013423784855664587,0.03550008023981745,0.06220871781543853,0.17413338473863227,0.0015094472830446087,0.049060506382339275,0.05039499572587607,0.060781384115978596,0.0,0.0,0.0,0.03908516917249938,0.010789472656829967,0.03170507225080977,0.048173712187836316,0.016022301479542735,0.0510904007755023,0.05885133557347751,0.03714965164856368,0.0,0.02630224459011441,0.0203399768476554,0.0,0.0,0.0532232332845428,0.2335352227054422,0.020650601094842076,0.0,0.01366518991288946,0.053262095784635505,0.05379623078547201,0.07304228825429643,0.22868663194800237,0.04359716586802361,0.035485373471431235,0.0,0.025562310232101013,0.0,0.0,0.0,0.02176494156137481,0.12218668530471151,0.0,0.03244026253633178,0.0,0.022384964644194063,0.015980576833583688,0.0,0.006712487988437375,0.0,0.0,0.009530804861894483,0.0,0.0,0.06267170383850289,0.003643387077007409,0.0,0.08793073558887118,0.021747860457232135,0.0,0.0,0.02156053550540404,0.028509124325088175,0.0,0.050103102195233874,0.0,0.0,0.015871629748420574,0.0,0.0426892222168421,0.0021223136381700552,0.054163096515282436,0.0,0.046228877030834045,0.006426566165362843,0.016433317064970893,0.0,0.03609259251681121,0.0,0.006907087248227054,0.0,0.0,0.03382013265543206,0.1439739774236242,0.0,0.005409830204846374,0.014952441775624718,0.0,0.0,0.0,0.0,0.0289387209751228,0.0,0.0,0.0,0.0
EG10085_trans,0.0,0.00988361565155016,0.0079284994490879,0.0,0.0,0.0,0.03341489694839347,0.2004382237119458,0.0,0.0,,0.02532003476198779,0.0,0.0019920957127244157,0.00023254054082260417,0.0,0.0,0.0,0.0012793564978662172,0.048927713021249195,0.0,0.0033269967354828114,0.0,0.0,0.03264096968757197,0.0,0.0,0.0,0.0,0.014834229596425143,0.0,0.009200198818264572,0.0,0.0028416834816075787,0.0,0.03842178788120724,0.0,0.0,0.016524422731887985,0.0,0.0,0.003225661494346645,0.0,0.0,0.0,0.00920205537943071,0.006451322988693822,0.04091244126845875,0.0,0.0,,0.006451322988693918,0.0,0.006451322988693822,0.0032256614943465484,0.0,0.0,0.003225661494346645,0.0,0.0,0.0,0.006451322988693822,0.0,0.0,0.0,0.0,0.0032256614943465484,0.0,0.0,0.0032256614943465484,0.0,0.0,0.0032256614943465484,0.003225661494346645,0.0,0.0,0.0032256614943465484,0.0032256614943465484,0.0,0.0,0.0,0.0,0.0,0.0032256614943465484,0.0032256614943465484,0.0,0.009676984483041095,0.0013201537016600058,0.036147509300359426,0.03736244209873368,0.009629344047708314,0.0,0.0,0.0,0.0032256614943465484,0.04878443865159165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022401773157889555,0.08156577003290308,0.0032256614943465484,0.0,0.0032256614943465484,0.0032256614943465484,0.0,0.0,0.0032256614943465484,0.003225661494346645,0.0,0.0,0.0,0.0,0.0032256614943465484,0.003225661494346645,0.0,0.009676984483041095,0.003225661494346645,0.003225661494346645,0.006451322988693822,0.0,0.0032256614943465484,0.0032256614943465484,0.0,0.006451322988693918,0.003225661494346645,0.0,0.0,0.003225661494346645,0.0032256614943465484,0.0032256614943465484,0.006451322988693918,0.0032256614943465484,0.003225661494346645,0.003225661494346645,0.0,0.003225661494346645,0.0,0.006451322988693822,0.0,0.006451322988693822,0.003225661494346645,0.0,0.0032256614943465484,0.0,0.0,0.006451322988693822,0.0,0.0032256614943465484,0.0032256614943465484,0.003225661494346645,0.0032256614943465484,0.0,0.006451322988693822,0.003225661494346645
EG10107_trans,0.18975144845022782,0.0,0.0,0.08257885464138852,0.0,0.0,0.0,0.11884736648162521,0.0,0.12997334501427477,,0.022395079480715088,0.0,0.041273441449898786,0.0,0.04493087138952191,0.07877596004613241,0.018954799481228666,0.0199246128921162,0.0,0.0,0.0,0.07401611358592693,0.031342421686320975,0.030250415016779553,0.0,0.0,0.0,0.010690438404634605,0.28692523126806196,0.0,0.0,0.0,0.015218329393986414,0.0,0.0,0.0,0.0,0.04342399975352725,0.02550692858047785,0.0,0.0,0.048728942493612495,0.0,0.0,0.0,0.0,0.011245853070646282,0.13437241523316493,0.041813716744392854,,0.0,0.020273119274136813,0.09650233128095492,0.03071462423343436,0.0,0.04039396679333619,0.030431760951866393,0.062027228956973254,0.007947584340657595,0.0529742568134747,0.0012345072180407295,0.0,0.019767821588361094,0.0,0.03991323644568514,0.023819253016555946,0.0,0.010690438404634605,0.4773846972939081,0.06795980357740718,0.0,0.0,0.048291867287199156,0.007708827818717906,0.02734344725377411,0.02082435057700994,0.0,0.10200081606611042,0.06481665030231722,0.0,0.0,0.10019793000231572,0.043077943371171365,0.0,0.0,0.005240292829357532,0.0025769306782032777,0.0,0.0817439966969458,0.0,0.0,0.007023236009752634,0.0,0.03105827495623401,0.03198066350063331,0.140541947483163,0.06107232000836118,0.0,0.013735703587268128,0.0,0.015786432541808632,0.06534703616797254,0.019767821588361094,0.0020196933943332188,0.0,0.08294956473525704,0.0,0.0,0.12866138603606292,0.0,0.057369443129740794,0.008095555284730115,0.0,0.05321401709862542,0.036093593608641915,0.0,0.0,0.0,0.10816705063371154,0.0,0.01965673273147954,0.0,0.0,0.01916154492849886,0.0,0.0,0.0,0.11905459401016082,0.08417677751249941,0.03254370869190143,0.0,0.0286132160649396,0.0,0.0,0.007049478865015558,0.03036939934044721,0.0,0.036355884927956994,0.0,0.02680239864294798,0.001483442720895056,0.0024879744360813147,0.0,0.0,0.03647465347480959,0.00782047307939448,0.0,0.0,0.2544992495822238,0.0016432466869006586,0.0,0.0,0.0,0.024296882860107387,0.0653158497020601,0.0,0.0,0.017648694509214212,0.0
EG10108_trans,0.0,0.0,0.03461498034474708,0.017247757643032,0.09456987732707162,0.0,0.0,0.0,0.04369727564155309,0.16505519747124967,,0.06824809794750429,0.0,0.0,0.026656119329213055,0.0,0.10232762638006786,0.04311282701856951,0.016966335921877667,0.0,0.0,0.04500721093703605,0.0,0.009961544877047921,0.07157740111953492,0.029964738508394224,0.0,0.0,0.0,0.01883251961433578,0.0779302500932222,0.014145081012225981,0.0,0.05870013152794336,0.0,0.07185671541676592,0.0,0.1514313875879932,0.019138998348453465,0.04771021707553863,0.04436690250473009,0.02726159751809015,0.011751545893726536,0.0,0.0,0.0,0.0,0.0,0.03753261741142481,0.014810312844782724,,0.012320728784765202,0.009407283555234887,0.01108630195091349,0.01332902776312508,0.0,0.07667987460839806,0.0,0.0,0.025612916576905405,0.033939016155376076,0.0,0.0,0.00628279600870402,0.007424192848447654,0.03845408381315461,0.04898521189845867,0.09473734739324496,0.0,0.07373162217637905,0.13220703439041748,0.0,0.0,0.05769202778532207,0.012414605512356484,0.0507021478800289,0.01007959306543593,0.0014250483283661996,0.06739085402368458,0.011181064751641292,0.03308781608524318,0.0,0.09460511025664634,0.0,0.009842370460623456,0.02535520113842552,0.0,0.0,0.07871759923465098,0.06363027481594213,0.0,0.0,0.0,0.04407326588603436,0.012915680380609067,0.05062426795607525,0.13626930187084157,0.02630077430532955,0.05983386816132651,0.004378221468263573,0.0,0.04104342880218326,0.0566869564873181,0.00628279600870402,0.011158480197174496,0.04380988092085865,0.0,0.0073028517303737085,0.0,0.0,0.004386912005731525,0.03164122641906662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027618725570631383,0.022769226437608304,0.0,0.0,0.0,0.004268150189482973,0.038775114958765775,0.0,0.01541021499987054,0.04270770041296931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03248030669255024,0.0,0.03173936641992351,0.03465774201024268,0.014717080390921553,0.04616688476810079,0.0,0.021537226372726467,0.03287314320440332,0.0033659299661790553,0.02611971513175035,0.011289793305134079,0.0,0.011043128974774384,0.0,0.009443383388265336,0.0,0.010371136655734027,0.0,0.0
EG10112_trans,0.0,0.0,0.025375012868253517,0.10037678570343199,0.011842958708356572,0.0,0.014493409723866922,0.12729518622531233,0.035481841228194755,0.13735041836286013,,0.0,0.006209321067645895,0.0,0.0,0.0,0.01951913956836256,0.00582352815449342,0.0,0.08288030508605687,0.13115628884240269,0.0,0.0,0.0,0.013024489132463795,0.0,0.0,0.0,0.0,0.0,0.0,0.04634772413341491,0.06997598161666961,0.0,0.05432466705220595,0.05770360863997519,0.0,0.0,0.048408672926871815,0.07194856214162972,0.0,0.0,0.08713601067825269,0.029239026567013257,0.033098948708018903,0.004583366493408199,0.01748397173493465,0.03348376248477685,0.0,0.0,,0.05083723106828173,0.0,0.010190364502967227,0.001983522453892595,0.0,0.015165011654146677,0.0,0.0,0.0,0.020258120375914422,0.0011512631672530352,0.0,0.0,0.008755776510261952,0.0356221463100603,0.0,0.05214887704849796,0.0,0.11161230263461569,0.03956958457683842,0.059582682689379676,0.03152041722998946,0.023627455653073386,0.0,0.03862423039338123,0.0,6.250301820186671e-05,0.0,0.0,0.0,0.0,0.003552137189831891,0.0,0.003755219347697638,0.008740628241077493,0.003883710998266927,0.030787684439126786,0.026342751316169727,0.007425206478923482,0.0,0.0,0.0,0.00415336043992196,0.032059239766427515,0.07552958501408738,0.10995630783176076,0.19195210841532387,0.09543334839250725,0.003957304157885099,0.0,0.0,0.07867632054720532,0.0,0.0,0.12796222042510816,0.023072836866692897,0.008966344127561194,0.0,0.020762797720636033,0.024791687209644652,0.05465374786264474,0.002661454370032656,0.0,0.0,0.0,0.04950761969249917,0.0,0.0,0.09958018265834516,0.0,0.03369674843833999,0.07540751506499162,0.015676531469473953,0.03325756830531721,0.041752229589055376,0.0,0.005986273401617607,0.06981022722560995,0.0,0.0415218763730533,0.028730131070791413,0.011328849552773124,0.0,0.0257011613036239,0.05762036662102648,0.030160428706124936,0.0,0.0,0.02006278467748734,0.06216210908097114,0.013648095514489643,0.030077568848021884,0.020155422860583076,0.11438776700003246,0.0,0.008292911458328904,0.0,0.0,0.09696032241975788,0.014045542081856776,0.0,0.0,0.10892209148901968,0.0,0.02818746953273736,0.0,0.0,0.0,0.0
EG10122_trans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01068733983308394,0.08205130507008677,,0.0,0.0,0.08703829327337417,0.0,0.0,0.02849398794431881,0.03467526176557907,0.03562248756290491,0.0,0.0,0.0,0.0,0.023147839386649993,0.0,0.0,0.0,0.013039845704392889,0.013301339949880546,0.028625427046264564,0.06737537274324483,0.08244184793002843,0.08881648703016802,0.0,0.0,0.0,0.012022373652894373,0.0,0.004871824300935161,0.0,0.03774936835780622,0.012535741958611929,0.020151638836208213,0.012021817967287381,0.0,0.0,0.0,0.0,0.09160626764376288,0.06252656083683612,,0.10618449775588765,0.0,0.0,0.0,0.0,0.0,0.033424597677172235,0.05239086956975619,0.0,0.008993905993876089,0.006923651632737191,0.07747597657332264,0.01459945768488723,0.0,0.0,0.0,0.010681045083917862,0.013301339949880546,0.05985049132927864,0.044061272948675186,0.0,0.07627300513860762,0.028111350524822824,0.012981971270857928,0.03889015159864194,0.041479253974105595,0.04549940709691794,0.008375405027246081,0.048535193962341176,0.0,0.029316762270147723,0.014386813769154393,0.0,0.03468226806175959,0.0,0.0,0.0,0.022048039742550016,0.06262211268094305,0.0,0.0,0.0,0.050569211999030236,0.0,0.023253568685970536,0.13349731550502839,0.009539348708330968,0.021119858838327454,0.0,0.0,0.0,0.028271707982374526,0.01459945768488723,0.011178988950370644,0.08208277720379632,0.0,0.0,0.048297003617490335,0.053403302013227794,0.05233359119318783,0.03405799285494532,0.10982356254073024,0.0,0.0,0.013957709141760094,0.0,0.013937976430835773,0.09208348143928516,0.020646837398389694,0.0,0.0008889302498042705,0.00599336974354854,0.008909398337144,0.01989882565688937,0.05431697306456649,0.03842203758033916,0.02375565426856899,0.0,0.0,0.0,0.04749564659609576,0.0,0.0,0.0,0.0,0.016854342495916753,0.019234691581435565,0.058008917230465876,0.013837076990916663,0.0,0.044544918999897674,0.03632846252588737,0.03921379342659051,0.00488387037982122,0.0,0.00031865149689169634,0.016740119687955485,0.01049463308846837,0.0,0.0,0.0,0.09132168400160141,0.0,0.0508795900373467,0.0,0.0,0.07793253668644705,0.0,0.0
