,EG10001_max_mrna,EG10003_max_mrna,EG10004_max_mrna,EG10011_max_mrna,EG10013_max_mrna,EG10014_max_mrna,EG10015_max_mrna,EG10016_max_mrna,EG10017_max_mrna,EG10018_max_mrna,EG10026_max_mrna,EG10028_max_mrna,EG10030_max_mrna,EG10031_max_mrna,EG10032_max_mrna,EG10033_max_mrna,EG10034_max_mrna,EG10035_max_mrna,EG10039_max_mrna,EG10040_max_mrna,EG10043_max_mrna,EG10044_max_mrna,EG10046_max_mrna,EG10050_max_mrna,EG10051_max_mrna,EG10054_max_mrna,EG10071_max_mrna,EG10084_max_mrna,EG10085_max_mrna,EG10107_max_mrna,EG10108_max_mrna,EG10112_max_mrna,EG10122_max_mrna,EG10124_max_mrna,EG10129_max_mrna,EG10138_max_mrna,EG10160_max_mrna,EG10167_max_mrna,EG10170_max_mrna,EG10172_max_mrna,EG10001_mean_mrna,EG10003_mean_mrna,EG10004_mean_mrna,EG10011_mean_mrna,EG10013_mean_mrna,EG10014_mean_mrna,EG10015_mean_mrna,EG10016_mean_mrna,EG10017_mean_mrna,EG10018_mean_mrna,EG10026_mean_mrna,EG10028_mean_mrna,EG10030_mean_mrna,EG10031_mean_mrna,EG10032_mean_mrna,EG10033_mean_mrna,EG10034_mean_mrna,EG10035_mean_mrna,EG10039_mean_mrna,EG10040_mean_mrna,EG10043_mean_mrna,EG10044_mean_mrna,EG10046_mean_mrna,EG10050_mean_mrna,EG10051_mean_mrna,EG10054_mean_mrna,EG10071_mean_mrna,EG10084_mean_mrna,EG10085_mean_mrna,EG10107_mean_mrna,EG10108_mean_mrna,EG10112_mean_mrna,EG10122_mean_mrna,EG10124_mean_mrna,EG10129_mean_mrna,EG10138_mean_mrna,EG10160_mean_mrna,EG10167_mean_mrna,EG10170_mean_mrna,EG10172_mean_mrna,EG10001_max_prot,EG10003_max_prot,EG10004_max_prot,EG10011_max_prot,EG10013_max_prot,EG10014_max_prot,EG10015_max_prot,EG10016_max_prot,EG10017_max_prot,EG10018_max_prot,EG10026_max_prot,EG10028_max_prot,EG10030_max_prot,EG10031_max_prot,EG10032_max_prot,EG10033_max_prot,EG10034_max_prot,EG10035_max_prot,EG10039_max_prot,EG10040_max_prot,EG10043_max_prot,EG10044_max_prot,EG10046_max_prot,EG10050_max_prot,EG10051_max_prot,EG10054_max_prot,EG10071_max_prot,EG10084_max_prot,EG10085_max_prot,EG10107_max_prot,EG10108_max_prot,EG10112_max_prot,EG10122_max_prot,EG10124_max_prot,EG10129_max_prot,EG10138_max_prot,EG10160_max_prot,EG10167_max_prot,EG10170_max_prot,EG10172_max_prot,EG10001_mean_prot,EG10003_mean_prot,EG10004_mean_prot,EG10011_mean_prot,EG10013_mean_prot,EG10014_mean_prot,EG10015_mean_prot,EG10016_mean_prot,EG10017_mean_prot,EG10018_mean_prot,EG10026_mean_prot,EG10028_mean_prot,EG10030_mean_prot,EG10031_mean_prot,EG10032_mean_prot,EG10033_mean_prot,EG10034_mean_prot,EG10035_mean_prot,EG10039_mean_prot,EG10040_mean_prot,EG10043_mean_prot,EG10044_mean_prot,EG10046_mean_prot,EG10050_mean_prot,EG10051_mean_prot,EG10054_mean_prot,EG10071_mean_prot,EG10084_mean_prot,EG10085_mean_prot,EG10107_mean_prot,EG10108_mean_prot,EG10112_mean_prot,EG10122_mean_prot,EG10124_mean_prot,EG10129_mean_prot,EG10138_mean_prot,EG10160_mean_prot,EG10167_mean_prot,EG10170_mean_prot,EG10172_mean_prot
EG10050_trans,0.029702630612737924,0.039609166560064635,0.0,0.0,0.0,0.06110946999440481,0.0,0.011110560656914625,0.0,0.0,0.0,0.0,0.0,0.0,0.023206032990663372,0.00037876418983029403,0.0,0.0,0.0,0.0,0.0,0.11187905067800297,0.0,0.0,0.017044542007576657,0.07381141965295357,0.0,0.11825172886056312,0.0,0.03575177461430501,0.0,0.0,0.0,0.0,0.0,0.0,0.09173195872539774,0.0,0.0508909753083755,0.0,0.0,0.006902356902357187,0.0,0.0,0.0,0.05851916943854807,0.01825456848145457,0.035785189406561724,0.0,0.0,0.0,0.014309764309764494,0.006902356902357187,0.0217171717171718,0.0,0.005050505050505194,0.0,0.0,0.0,0.0,0.0,0.006902356902356965,0.04814168941324404,0.0,0.0,0.008754208754208959,0.014309764309764494,0.0,0.0,0.02912457912457933,0.0,0.0,0.005050505050505194,0.0,0.0,0.0,0.006902356902356965,0.01060606060606073,0.0,0.006902356902357187,0.0,0.0,0.0,0.006902356902356965,0.0,0.01173168570012173,0.02912457912457933,0.0,0.0,0.007906595734300303,0.0,0.0,0.0,0.0074314574314573445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006902356902356965,0.006902356902357187,0.0217171717171718,0.0,0.0,0.006902356902357187,0.014309764309764494,0.0,0.0217171717171718,0.006902356902357187,0.0,0.014309764309764494,0.014309764309764494,0.0,0.02912457912457933,0.0,0.0,0.006902356902357187,0.006902356902357187,0.0217171717171718,0.006902356902356965,0.007912457912458093,0.0,0.006902356902357187,0.0,0.0,0.0,0.0,0.0,0.02912457912457933,0.0,0.007912457912458093,0.0,0.014309764309764494,0.0,0.0,0.04393939393939417,0.0,0.0,0.014309764309764716,0.006902356902356965,0.0,0.006902356902356965,0.0,0.006902356902356965,0.006902356902356965,0.006902356902357187,0.0,0.014309764309764494,0.006902356902357187,0.0,0.006902356902356965,0.006902356902357187
EG10051_trans,0.020051793673523832,0.0,0.055041109184468695,0.016381091596450847,0.04166440125314663,0.0,0.0,0.0,0.0,0.1273874028530515,8.881784197001252e-16,0.0358354786959425,0.027844496795853768,0.0,0.07905369561897757,0.027627188852632933,0.12712238055141611,0.11391010660918388,0.0,0.06962678510449427,0.06002648460640758,0.09944859505922699,0.0,0.0217171717171718,0.13415204043312157,0.008957624931230868,0.0,0.022586499039526142,0.007407407407405753,0.0,0.09450762524655643,0.01586642061989041,0.008185825806632074,0.034715411975091204,0.16856631927784482,0.009045990880768517,0.0,0.01365514964810366,0.0,0.2640384434699672,0.0,0.10620720824739638,0.0,0.06354602298237255,0.0,0.0,0.04873413949571015,0.0,0.018946260748058386,0.12195899999458404,8.881784197001252e-16,0.0005333548246340136,0.0,0.0,0.0,0.020453963615846282,0.2436428992208397,0.013553481082229757,0.02264461988171007,0.008106379902041327,0.05681155249449121,0.0,0.061867391094873714,0.0217171717171718,0.3047238712701579,0.0,0.09757326649471754,0.0,0.007407407407405753,0.16265630326099134,0.02711806115738158,0.0,0.04438184311055049,0.0,0.0,0.027001208447266833,0.0,0.01601659566450153,0.0,0.10414160348265789,0.0,0.0,0.038317459913304486,0.14184429935977128,0.0,0.0,0.0,0.0,0.19107354777100305,0.09938101574019464,0.0,0.006903386485351604,0.0437009940841826,0.029633723139157464,0.13810619447146766,0.04997511286835987,0.18049686843590074,0.04949966151549168,0.1044490018383275,0.0,0.0,0.0,0.013192657063603619,0.0217171717171718,0.11187332642140602,0.06425123439059188,0.008344193307284753,0.0669350494540808,0.0,0.0,0.0,0.10327910097545101,0.0,0.0,0.0,0.0,0.0,0.0,0.19467420360817433,0.27018551957988035,0.0,0.04465174644580561,0.10638256976414251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07491120410506946,0.0782560463032087,0.12139133373656064,0.0030458454170760874,0.02018989604017274,0.0,0.04524426835173534,0.0,0.0,0.0360706525440464,0.0,0.10427729230245775,0.0,0.0,0.006585179779607264,0.0,0.0,0.0,0.009841451580452132,0.0,0.00328822421855679,0.044843219573898585,0.0,0.11275028518639352,0.10930049751795434,0.0,0.0,0.0,0.09559442353982206
EG10054_trans,0.0,0.0,0.17041369847180432,0.015457641166038982,0.0,0.0,0.00759587580668919,0.0,0.0,0.17365031471028614,0.0,0.049750886051725285,0.0,0.0,0.0,0.0,0.12876720145969012,0.05169403642657544,0.019408198350696626,0.0,0.04183008049452708,0.0,0.0,0.0,0.00807424969397541,0.0,0.0,0.0,0.0,0.0,0.07901105511894668,0.0,0.12260044352837252,0.0,0.0,0.0026724958162840373,0.0,0.053963543503088296,0.09156586374606501,0.0,0.0,0.0,0.023831235935146022,0.0,0.0,0.1343173014897121,0.008025127934268461,0.0,0.10416859281523116,0.0,0.0,0.0,0.0,0.0,0.15193938988167766,0.0,0.019544440884922132,0.004651446141334947,0.004475481419432992,0.0,0.06879335081821791,0.0776894548217415,0.0,0.0,0.10908933107607321,0.21239732518668752,0.09088528310905186,0.0,0.0,0.04690252962922248,0.0770360481990493,0.034454666833151126,0.0,0.0439203606145635,0.0,0.034815935883794946,0.07995398517299268,0.0,0.0003723747116746168,0.12120134151881379,0.05861305841011122,0.0,0.0,0.0,0.037309148470034526,0.044311347277381063,0.02612747954767647,0.0,0.12529002961118207,0.0,0.02820390719754151,0.04766381002199127,0.00839968352248599,0.06780707357719473,0.0,0.030398327916755008,0.23840507747112794,0.02927468538788336,0.1418738452872339,0.0,0.0,0.02013670248409527,0.0,0.0,0.0,0.05696628813582105,0.1706757055032675,0.0,0.05076680342819806,0.0,0.0,0.1457811492928074,0.09038129115527305,0.0,0.10848663951404047,0.0,0.0994683121829043,0.23307979254514066,0.0,0.06380276804637885,0.23461102554500268,0.0,0.0008166226097654494,0.0,0.0,0.002744626260143157,0.0,0.0,0.08128389260157043,0.0,0.10760729647266976,0.12975603220716936,0.0,0.0,0.0,0.0037297380582783646,0.006008232957645188,0.020323701049896226,0.025193741084633015,0.0,0.07267798461845087,0.0,0.11855545314535387,0.04368066760381062,0.0,0.0,0.0683245314042269,0.0,0.0,0.0,0.006477902794385759,0.18354527936862075,0.048391348049555916,0.0,0.10250692618536439,0.04627381366816019,0.07925804306105899,0.0,0.0,0.0
EG10071_trans,0.05220124757168776,0.0,0.0,0.011925921122329264,0.0,0.0,0.059351484714999625,0.0313318349870384,0.21120689196619002,0.14677802276327867,8.881784197001252e-16,0.0,0.0,0.0,0.11629740903887553,0.0365554655124396,0.22826964310481923,0.0,0.17430681586851637,0.010819011837109205,0.043654395414400415,0.061919450743095794,0.0,0.0,0.13323715927327795,0.0315359262595325,0.0069571182135033105,0.026440141261685923,0.0,0.0,0.010617366335239353,0.04579010660937355,0.0,0.008808825439070134,0.13929830682031374,0.04288116506038575,0.06350553482170707,0.05242891924192916,0.02793327008022306,0.0,0.0,0.1612598571124615,0.0,0.02927040768428979,0.0,0.0,0.0,0.0,0.0711773541466072,0.037830578801525405,8.881784197001252e-16,0.05239901440078887,0.039766261624487154,0.0,0.08301202172268285,0.021191843727222714,0.16332451962459782,0.0,0.15097441836966086,0.003834997507571103,0.09055439182402347,0.0,0.0,0.0,0.08479291250445709,0.02472354335880622,0.5373599884985512,0.036103558940175695,0.0,0.042942478530866524,0.022657469622276327,0.03712119609194264,0.009602462697887226,0.07844856367929864,0.050086034567558,0.0,0.04770293091337452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13129869902552782,0.1729737644548952,0.06239598733008567,0.05887775171055809,0.04835678697666168,0.0242770094184257,0.0,0.05811994473454707,0.18905239719892197,0.23188788603623367,0.20734709537002471,0.06024173465129934,0.0838131271407816,0.0,0.0,0.0,0.12000239136548618,0.24188384733538193,0.21248025781784996,0.0,0.0245080595026943,0.06398597077070889,0.027929841158270463,0.0,0.0,0.11155445427018185,0.0,0.14726334964139065,0.07205127008636936,0.0,0.007083692602429803,0.027788868704248237,0.0,0.06660189663722615,0.11956632360226305,0.04188243311815487,0.0,0.0,0.0,0.0,0.1037187544893694,0.0,0.10979936527566614,0.18231838989903926,0.16566577686874573,0.0,0.11676987520072668,0.02189588730025349,0.25012959944239554,0.0,0.0,0.0,0.2463905360016947,0.04742217588829778,0.0,0.03524567996766281,0.0067254108103376176,0.0,0.24122774877077058,0.15162950454195756,0.0,0.15664068443701162,0.14078437731100868,0.0,0.0,0.18132406105650833,0.04492812462957341,0.13917279542335725,0.0,0.0,0.06015518929267083,0.10762283966012687
EG10084_trans,0.0910168648938603,0.0,0.02858143954604353,0.0,0.0,0.0,0.0,0.0,0.09914711765347306,0.24725583930425765,0.0030655391120517628,0.0,0.0,0.05867934952105669,0.10170382251410581,0.0,0.10144462400415533,0.0,0.010959404321359223,0.021887345197031838,0.0,0.0,0.0,0.0,0.07628255511316118,0.0,0.010959257201385686,0.10965236652887045,0.001045896394732182,0.032393711740211995,0.06711134434678367,0.0,0.0,0.03322471179195308,0.0,0.012073757002380336,0.01861619449121088,0.06992023113521206,0.07928127497134074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019561469961379085,0.0459832501403592,0.1071099540142022,0.0030655391120517628,0.0,0.0,0.0,0.027583356717860052,0.0,0.014013469877280027,0.0,0.054577272025444934,0.0,0.28084311384559335,0.0011525812857291484,0.0,0.0,0.030826372683415926,0.08152236612329133,0.14285606780467308,0.3998798157371075,0.001045896394732182,0.11266252178802683,0.1157270424346426,0.13957833942655595,0.0,0.0,0.0,0.08975516251643434,0.024776939496062855,0.07280751171646394,0.1106260880528942,0.03679360493072936,0.07078902941517162,0.13514617693975062,0.05979005779691837,0.0,0.06040046103711827,0.04670871243986685,0.0,0.0,0.10341093463112294,0.32357804007482205,0.028612733236665022,0.0,0.03138073513347672,0.10348644314890132,0.12353763688757446,0.13071177498912068,0.4092428686535414,0.07801868029195091,0.06350233903480973,0.0,0.0587012761554595,0.0,0.0,0.0,0.04228854224283296,0.16929749481090273,0.0,0.07449580231247754,0.0,0.051404821370913734,0.03669778847506899,0.0,0.015414553986777157,0.0,0.0,0.0218865354149127,0.0,0.0,0.14391926867146676,0.008366672221983507,0.0,0.20192409627644103,0.049941775641514585,0.0,0.0,0.04951160271785371,0.06546833853286582,0.0,0.11505673828002427,0.0,0.0,0.036447602444368954,0.0,0.0980315080859051,0.004873679954258137,0.12438010716205428,0.0,0.10615996959210383,0.01475796325836587,0.03773746091109054,0.0,0.08288301101342466,0.0,0.01586143162752407,0.0,0.0,0.07766453534890916,0.33062176818943234,0.0,0.012423131318155978,0.03433677965331672,0.0,0.0,0.0,0.0,0.06645486406049494,0.0,0.0,0.0,0.0
EG10085_trans,0.0,0.01590706574153189,0.015404805150960987,0.0,0.0,0.0,0.059797147592047795,0.22020389568875132,0.0,0.0,0.0,0.035082533281260986,0.0,0.004574647576802038,0.0005340059791241192,0.0,0.0,0.0,0.002811033540286445,0.06779248672363214,0.0,0.005953779092516154,0.0,0.0,0.06775210588648473,0.0,0.0,0.0,0.0,0.03259413385511367,0.0,0.012747465960060378,0.0,0.004573513130436968,0.0,0.061837482079516004,0.0,0.0,0.03429936210106477,0.0,0.0,0.007407407407405975,0.0,0.0,0.0,0.021131595271363546,0.01481481481481317,0.09395130922391681,0.0,0.0,0.0,0.014814814814813393,0.0,0.01481481481481317,0.007407407407405753,0.0,0.0,0.007407407407405975,0.0,0.0,0.0,0.01481481481481317,0.0,0.0,0.0,0.0,0.007407407407405753,0.0,0.0,0.007407407407405753,0.0,0.0,0.007407407407405753,0.007407407407405975,0.0,0.0,0.007407407407405753,0.007407407407405753,0.0,0.0,0.0,0.0,0.0,0.007407407407405753,0.007407407407405753,0.0,0.02222222222222059,0.00212470541769183,0.07023338287910796,0.05176806156545366,0.013342074219329314,0.0,0.0,0.0,0.007407407407405753,0.08730148959458872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04352588440590943,0.11301460952521825,0.007407407407405753,0.0,0.007407407407405753,0.007407407407405753,0.0,0.0,0.007407407407405753,0.007407407407405975,0.0,0.0,0.0,0.0,0.007407407407405753,0.007407407407405975,0.0,0.02222222222222059,0.007407407407405975,0.007407407407405975,0.01481481481481317,0.0,0.007407407407405753,0.007407407407405753,0.0,0.014814814814813393,0.007407407407405975,0.0,0.0,0.007407407407405975,0.007407407407405753,0.007407407407405753,0.014814814814813393,0.007407407407405753,0.007407407407405975,0.007407407407405975,0.0,0.007407407407405975,0.0,0.01481481481481317,0.0,0.01481481481481317,0.007407407407405975,0.0,0.007407407407405753,0.0,0.0,0.01481481481481317,0.0,0.007407407407405753,0.007407407407405753,0.007407407407405975,0.007407407407405753,0.0,0.01481481481481317,0.007407407407405975
EG10107_trans,0.33956697177031536,0.0,0.0,0.1477778000213399,0.0,0.0,0.0,0.13056717729255585,0.0,0.18008641161052408,8.881784197001252e-16,0.031029820006336806,0.0,0.09478030985611596,0.0,0.0723134478529972,0.1635134384009187,0.039344038911878876,0.04377884914046781,0.0,0.0,0.0,0.08131501194495394,0.021717171717172246,0.06279008684314036,0.0,0.0,0.0,0.007407407407406197,0.6304391700000644,0.0,0.0,0.0,0.024492956290592005,0.0,0.0,0.0,0.0,0.09013419201316974,0.052944141750835616,0.0,0.0,0.11190111864337338,0.0,0.0,0.0,0.0,0.025824971245154593,0.3085727456813583,0.09602099776632844,8.881784197001252e-16,0.0,0.046555180742200886,0.22160790424392607,0.07053304739545085,0.0,0.09276068470416954,0.06988348030019242,0.14243929688282853,0.018250828618920245,0.12165005627828274,0.002834921744714336,0.0,0.021717171717172246,0.0,0.09165673577946176,0.05469852045632928,0.0,0.007407407407406197,1.0962659749371515,0.1560628582098338,0.0,0.0,0.11089741936269748,0.017702548263935025,0.06279147830192455,0.04782102802445687,0.0,0.2342346218950042,0.14884492263496973,0.0,0.0,0.16126234729314515,0.09892416714608254,0.0,0.0,0.01203380577571167,0.004147409931214874,0.0,0.11326155400739069,0.0,0.0,0.016128155584143045,0.0,0.07132220673969325,0.05723053578146464,0.2515048180308268,0.10929109070630627,0.0,0.031542662699289625,0.0,0.03625195562263839,0.11694084744519939,0.021717171717172246,0.003924195669581021,0.0,0.19048533807342327,0.0,0.0,0.29545794115128965,0.0,0.13174315988915408,0.01859062901927988,0.0,0.12220064167459288,0.08288530992019316,0.0,0.0,0.0,0.24839475980529135,0.0,0.04513971100059688,0.0,0.0,0.04400256198285746,0.0,0.0,0.0,0.2733969088517769,0.1933035088680155,0.07473335601126996,0.0,0.06570737475107302,0.0,0.0,0.01618841966355955,0.06974027312759423,0.0,0.08348763557184569,0.0,0.06154901454848227,0.0034065771062707917,0.005713383223740376,0.0,0.0,0.083760375602151,0.01795893038350549,0.0,0.0,0.5844319466994996,0.003773550852151253,0.0,0.0,0.0,0.055795349385006965,0.1499912838814641,0.0,0.0,0.04052845305303121,0.0
EG10108_trans,0.0,0.0,0.06725573116821204,0.030865476287570637,0.1522043459444311,0.0,0.0,0.0,0.08490232246448581,0.22869456985198955,8.881784197001252e-16,0.09456212008131182,0.0,0.0,0.06121309880716552,0.0,0.21239908752633374,0.08948829796376989,0.03727885027489197,0.0,0.0,0.08054200613770757,0.0,0.006902356902357187,0.1485715561194425,0.0482263861915837,0.0,0.0,0.0,0.041379274949784994,0.17895898649416653,0.01959891761770205,0.0,0.09447421714594029,0.0,0.11564892205473098,0.0,0.27099185874051246,0.03972637624057462,0.09903099418029315,0.10188413224176918,0.06260351861072255,0.026986243985682945,0.0,0.0,0.0,0.0,0.0,0.08618988344560785,0.03401039484915458,8.881784197001252e-16,0.028293315285829568,0.02160288114941511,0.025458578135325816,0.030608772544526097,0.0,0.17608762486971896,0.0,0.0,0.05881748853981006,0.07793753935743486,0.0,0.0,0.006902356902357187,0.017048912663645943,0.0883059384196998,0.1124896155737165,0.21755479614604023,0.0,0.16931725949129484,0.30360016622051456,0.0,0.0,0.1324839431274003,0.028508893755102127,0.11643238648449405,0.023146772365111756,0.0032724802531052255,0.15475632274538054,0.025676191382496327,0.04584529286497929,0.0,0.1522610511570548,0.0,0.022602014496633682,0.05822567093856934,0.0,0.0,0.15294562179741789,0.08816382974629144,0.0,0.0,0.0,0.08563285873961446,0.02965956182652385,0.09059392962917245,0.24385876661001626,0.04706617187387563,0.10707483703965126,0.010054145542586879,0.0,0.09425210892943126,0.1014433265753083,0.006902356902357187,0.021680548043438996,0.06070140187017037,0.0,0.016770264982102434,0.0,0.0,0.010074102488387693,0.07266089618107219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06342362728809703,0.05228723995696449,0.0,0.0,0.0,0.009801377914238074,0.08904315417844444,0.0,0.03538800985156709,0.09807394140604986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07458775969235631,0.0,0.07288626482889349,0.0795880210433042,0.03379629588974664,0.10601761059163928,0.0,0.04945807563748317,0.0754898692574486,0.007729519854449141,0.05998130048219785,0.02592587557718029,0.0,0.025359435734980007,0.0,0.021685780787540354,0.0,0.023816272916902692,0.0,0.0
EG10112_trans,0.0,0.0,0.04930278818188505,0.17962783122729498,0.019060506740620653,0.0,0.025936472636997276,0.1398480558754236,0.06894001242322778,0.1903078202184849,0.0,0.0,0.00999351673674509,0.0,0.0,0.0,0.040515426579140534,0.012087762708421934,0.0,0.11483598221230817,0.18172545620940683,0.0,0.0,0.0,0.027034630872380117,0.0,0.0,0.0,0.0,0.0,0.0,0.06421774652783219,0.0969562138058846,0.0,0.07527031292680642,0.09287037542943599,0.0,0.0,0.10048076283758212,0.14934196646909204,0.0,0.0,0.20009909039777618,0.06714448566826547,0.07600840890057192,0.010525240473506337,0.04015018375834378,0.07689209506089112,0.0,0.0,0.0,0.11674259144897459,0.0,0.0234011478376579,0.0045549599496013116,0.0,0.03482492501373802,0.0,0.0,0.0,0.04652073727998696,0.0026437601490205687,0.0,0.0,0.02010676070423889,0.08180267858462509,0.0,0.11975465460773327,0.0,0.2563064347397521,0.09086757380343746,0.13682564208301295,0.07238347002100509,0.05425807708883035,0.0,0.08869666293959266,0.0,0.0001435318990616885,0.0,0.0,0.0,0.0,0.005716944263482571,0.0,0.008623483791253772,0.02007197422662399,0.008918551951965892,0.04955086657238805,0.051183071118520385,0.010288100149378199,0.0,0.0,0.0,0.008069838272621421,0.07362082181836005,0.1351628810835117,0.1967707270875949,0.3435051311169084,0.1707813741830031,0.009087551246109271,0.0,0.0,0.14079407633746088,0.0,0.0,0.17729986941200693,0.05298445079117897,0.020590308073011432,0.0,0.047679678076531395,0.05693161784045486,0.12550683866542967,0.006111762455423442,0.0,0.0,0.0,0.11368927256501715,0.0,0.0,0.22867588057427968,0.0,0.07738119589582437,0.17316577906437614,0.03599957885628502,0.07637266286275812,0.09587979869422947,0.0,0.013746875180677076,0.16031217013005827,0.0,0.09535081568670556,0.06597585831077124,0.026015564324302076,0.0,0.05902013368515613,0.13231938046632852,0.06926039306971399,0.0,0.0,0.04607216848192941,0.14274903553065776,0.03134147956572608,0.06907011373390493,0.04628490275825525,0.2626800096903201,0.0,0.019043837635489336,0.0,0.0,0.2226596348610541,0.03225417565994526,0.0,0.0,0.2501286352396188,0.0,0.0647296906320669,0.0,0.0,0.0,0.0
EG10122_trans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02076513831752891,0.11368734948238401,0.0011402062988965511,0.0,0.0,0.19987469219914367,0.0,0.0,0.05914431179006163,0.0719746389053384,0.07827060517906848,0.0,0.0,0.0,0.0,0.01603914362050718,0.0,0.0,0.0,0.02533597732643811,0.009216501732095317,0.06289649184279744,0.15472077154088915,0.11422847168108774,0.12306094329848127,0.0,0.0,0.0,0.01934926395441705,0.0,0.010112333029829834,0.0,0.0866876302081252,0.028787071428386213,0.04627621312661434,0.027606896637307532,0.0,0.0,0.0,0.0,0.21036458620921294,0.1435859623566027,0.0011402062988965511,0.24384202638967878,0.0,0.0,0.0,0.0,0.0,0.07675622902693924,0.12031036610990009,0.0,0.020653601128733712,0.01589947007164927,0.17791579301518867,0.01603914362050718,0.0,0.0,0.0,0.024527946473030582,0.009216501732095317,0.13744063770683512,0.1011822846854118,0.0,0.1751532900271897,0.06455489098118639,0.02981179219301877,0.08930732425947596,0.09525293763154075,0.1044848152085951,0.01923327582499912,0.11145619461516132,0.0,0.06732299789722296,0.02315468351920602,0.0,0.0796443426554756,0.0,0.0,0.0,0.0428385923938861,0.08676695640127097,0.0,0.0,0.0,0.09825426141289784,0.0,0.04161308894366211,0.23889819833127302,0.01707100409512119,0.03779473921554022,0.0,0.0,0.0,0.05059322785020903,0.01603914362050718,0.021720395854352592,0.11373095614361795,0.0,0.0,0.11090921442895363,0.12263531545576711,0.12017883207521596,0.07821075738953231,0.25219877290214354,0.0,0.0,0.032052476141187114,0.0,0.032007161953903296,0.21146045972540906,0.047413386851776984,0.0,0.0020413389714351027,0.013763171216661263,0.020459537788994897,0.04569565307080614,0.1247334691912041,0.08823234746703701,0.054552472323949,0.0,0.0,0.0,0.10906897857449138,0.0,0.0,0.0,0.0,0.03870430349558385,0.04417053591928566,0.133211647887308,0.0317754565316295,0.0,0.10229292923031119,0.08342466278174498,0.09005053518780626,0.011215317444717154,0.0,0.0007317511346411898,0.03844200229774586,0.02409987006193104,0.0,0.0,0.0,0.20971106847876664,0.0,0.11683986456389128,0.0,0.0,0.17896423742567968,0.0,0.0
EG10124_trans,0.0,0.0,0.04169922840421547,0.05037641907051871,0.02695850625958851,0.004526466040217336,0.0,0.0,0.10650820163087626,0.22053879540872767,0.0,0.0,0.13543941570530826,0.14901285504814643,0.03360986352088968,0.0,0.09209388538839436,0.09965179125462509,0.1757693772640545,0.0,0.0,0.0,0.011513328626989505,0.0037256071017308656,0.06355781935408222,0.0,0.01984745041361169,0.10117626705418559,0.00015733754590829818,0.18940721825229367,0.0,0.0959725259603732,0.0,0.14993596078134752,0.05992466892720927,0.0,0.0,0.0,0.02375653834441449,0.0,0.0,0.0,0.10435151258923758,0.0,0.023370908935983703,0.0,0.07243627364627692,0.045234394853048254,0.0733023771900787,0.12819138848542977,0.0,0.1218654449864709,0.0,0.10776576126675552,0.014214174712560812,0.0,0.16987602212797448,0.0,0.15179491417897006,0.0,0.0727610214588017,0.0,0.0,0.0037256071017308656,2.240274019449373e-05,0.07734927633136124,0.030089864217059947,0.1409674396988403,0.00015733754590829818,0.13432305634808817,0.0,0.0005722709436550844,0.0,0.31383880410742426,0.0,0.1902808528963318,0.02943382090259039,0.07674058391033878,0.022023817795858047,0.10348673909620221,0.032251206521442644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002710217371012291,0.03634440297362085,0.0,0.0,0.0686611321559174,0.09736602168269926,0.09975911398333936,0.14600928003312408,0.41457325532295153,0.0,0.1890492867279603,0.0207714376034156,0.0,0.03938703167956348,0.0,0.0037256071017308656,0.0018916559107475805,0.03829367363817093,0.0,0.0,0.11447944354936279,0.05705244926928499,0.0,0.0893372193744626,0.0,0.1656214687433213,0.03715095726134221,0.0,0.0,0.028055701840816738,0.0,0.0,0.0,0.043674015395648524,0.0,0.0021959029618132675,0.0,0.017761119978395357,0.0,0.22563688330170217,0.2165492141975962,0.021048617485775356,0.0,0.10065854518975259,0.11315999917708064,0.017199543151478647,0.06106169751510393,0.003045095997054492,0.01652932524063333,0.10977277284553244,0.0,0.0,0.10432509376947419,0.0,0.0,0.0,0.05248958595477937,0.0,0.0,0.023373385641303646,0.11755016363079696,0.027111640269776416,0.0,0.0,0.0,0.019399940871969168,0.0,0.038717686623259695,0.0,0.0,0.13024516687890575,0.0
