label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V0_G1,0,1,2520.0,0,0,0.0,87,183,110.34482758620689,22,0
V0_G2,0,2,2800.0,0,2,200.0,100,100,0.0,19,0
V0_G3,0,3,2890.0,2,0,-100.0,53,107,101.88679245283019,24,0
V0_G4,0,4,2910.0,0,1,100.0,58,358,517.2413793103449,18,0
V0_G5,0,5,3260.0,1,0,-100.0,163,173,6.134969325153374,39,0
V0_G6,0,6,3140.0,0,0,0.0,87,161,85.0574712643678,38,2
V0_G7,0,7,2950.0,0,0,0.0,78,296,279.48717948717945,30,0
V0_G8,0,8,2920.0,0,0,0.0,144,152,5.555555555555555,29,0
