label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V0_G1,0,1,2520.0,2,5,150.0,4,5,25.0,0,6
V0_G2,0,2,2800.0,1,4,300.0,11,28,154.54545454545453,0,11
V0_G3,0,3,2890.0,2,4,100.0,14,0,-100.0,3,6
V0_G4,0,4,2910.0,3,9,200.0,3,34,1033.3333333333335,0,11
V0_G5,0,5,3260.0,6,9,50.0,8,34,325.0,8,8
V0_G6,0,6,3140.0,6,4,-33.33333333333333,22,5,-77.27272727272727,27,5
V0_G7,0,7,2950.0,0,3,300.0,3,0,-100.0,19,1
V0_G8,0,8,2920.0,2,6,200.0,3,1,-66.66666666666666,18,8
