label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V0_G1,0,1,2520.0,0,3,300.0,828,1372,65.70048309178745,0,4
V0_G2,0,2,2800.0,1,3,200.0,721,1125,56.03328710124826,0,1
V0_G3,0,3,2890.0,1,1,0.0,561,918,63.63636363636363,0,2
V0_G4,0,4,2910.0,1,1,0.0,461,1114,141.64859002169197,0,2
V0_G5,0,5,3260.0,0,0,0.0,570,1282,124.9122807017544,0,1
V0_G6,0,6,3140.0,0,2,200.0,613,1156,88.58075040783035,0,2
V0_G7,0,7,2950.0,1,2,100.0,538,1215,125.8364312267658,0,5
V0_G8,0,8,2920.0,1,0,-100.0,582,1263,117.01030927835052,0,1
