label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V0_G1,0,1,2520.0,5,1,-80.0,1,1,0.0,151,7
V0_G2,0,2,2800.0,0,1,100.0,0,1,100.0,151,3
V0_G3,0,3,2890.0,1,2,100.0,1,1,0.0,78,4
V0_G4,0,4,2910.0,2,0,-100.0,0,1,100.0,72,6
V0_G5,0,5,3260.0,0,0,0.0,0,0,0.0,103,6
V0_G6,0,6,3140.0,0,2,200.0,0,1,100.0,116,6
V0_G7,0,7,2950.0,1,4,300.0,0,1,100.0,130,3
V0_G8,0,8,2920.0,2,3,50.0,1,1,0.0,81,7
