label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V0_G1,0,1,2520.0,1,0,-100.0,86,129,50.0,0,0
V0_G2,0,2,2800.0,0,1,100.0,63,139,120.63492063492063,0,4
V0_G3,0,3,2890.0,1,0,-100.0,73,92,26.027397260273972,0,1
V0_G4,0,4,2910.0,0,0,0.0,42,112,166.66666666666669,0,1
V0_G5,0,5,3260.0,0,0,0.0,58,134,131.0344827586207,0,0
V0_G6,0,6,3140.0,0,1,100.0,67,133,98.50746268656717,0,2
V0_G7,0,7,2950.0,0,0,0.0,58,131,125.86206896551724,0,0
V0_G8,0,8,2920.0,0,3,300.0,68,79,16.176470588235293,0,0
