label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V11_G1,11,1,2528.0,0,0,0.0,15,20,33.33333333333333,2,4
V11_G2,11,2,2792.0,0,0,0.0,10,26,160.0,0,3
V11_G3,11,3,2747.0,0,0,0.0,14,14,0.0,38,1
V11_G4,11,4,3240.0,0,0,0.0,9,11,22.22222222222222,130,2
V11_G5,11,5,3007.0,0,0,0.0,7,8,14.285714285714285,393,3
V11_G6,11,6,3076.0,0,0,0.0,5,27,440.00000000000006,0,4
V11_G7,11,7,3221.0,0,1,100.0,12,38,216.66666666666666,0,4
V11_G8,11,8,3489.0,0,0,0.0,18,35,94.44444444444444,176,6
