label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V2_G1,2,1,2528.0,0,1,100.0,828,1687,103.743961352657,0,25
V2_G2,2,2,2732.0,1,2,100.0,842,1380,63.895486935866984,0,21
V2_G3,2,3,2832.0,2,1,-50.0,667,1512,126.68665667166417,0,19
V2_G4,2,4,2707.0,1,0,-100.0,755,1348,78.54304635761589,0,20
V2_G5,2,5,2968.0,0,1,100.0,682,1250,83.28445747800586,0,16
V2_G6,2,6,3194.0,0,1,100.0,629,1298,106.35930047694752,0,17
V2_G7,2,7,3037.0,1,0,-100.0,651,1686,158.98617511520737,0,30
V2_G8,2,8,2883.0,0,1,100.0,851,1522,78.84841363102232,0,23
