label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V3_G1,3,1,2590.0,5,2,-60.0,1,2,100.0,307,6
V3_G2,3,2,1710.0,1,1,0.0,0,1,100.0,43,1
V3_G3,3,3,2640.0,0,4,400.0,0,1,100.0,199,2
V3_G4,3,4,2670.0,2,2,0.0,1,0,-100.0,134,4
V3_G5,3,5,2940.0,1,2,100.0,0,1,100.0,109,5
V3_G6,3,6,3220.0,2,1,-50.0,0,1,100.0,125,0
V3_G7,3,7,3070.0,0,1,100.0,0,1,100.0,86,0
V3_G8,3,8,3170.0,1,0,-100.0,1,0,-100.0,203,3
