label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V3_G1,3,1,2590.0,2,7,250.0,9968,16481,65.33908507223114,0,7
V3_G2,3,2,1710.0,5,10,100.0,8228,11817,43.61934856587263,0,1
V3_G3,3,3,2640.0,4,13,225.0,5904,9811,66.17547425474255,0,2
V3_G4,3,4,2670.0,5,10,100.0,4821,10559,119.0209500103713,0,4
V3_G5,3,5,2940.0,5,11,120.0,5296,12133,129.0974320241692,0,3
V3_G6,3,6,3220.0,5,5,0.0,6131,12284,100.35883216441037,0,2
V3_G7,3,7,3070.0,4,6,50.0,6128,11587,89.08289817232375,0,2
V3_G8,3,8,3170.0,2,6,200.0,5781,9871,70.74900536239404,0,0
