label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V3_G1,3,1,2590.0,1,2,100.0,86,171,98.83720930232558,0,0
V3_G2,3,2,1710.0,0,1,100.0,77,93,20.77922077922078,0,0
V3_G3,3,3,2640.0,1,1,0.0,43,130,202.32558139534885,0,1
V3_G4,3,4,2670.0,0,0,0.0,61,66,8.19672131147541,0,0
V3_G5,3,5,2940.0,0,0,0.0,25,30,20.0,0,0
V3_G6,3,6,3220.0,0,0,0.0,13,39,200.0,0,1
V3_G7,3,7,3070.0,0,0,0.0,17,45,164.70588235294116,0,0
V3_G8,3,8,3170.0,0,0,0.0,21,97,361.9047619047619,0,1
