,1,2,3,4,5
growth_mean,0.00021395820600772673,0.0001479370263392702,9.83169194941276e-05,6.246965328016709e-05,4.09201702019878e-05
fold_change_mass,1.69488491836157,1.5430257960308433,1.4404081208426427,1.6378677191303939,1.5706736632972307
log_fold_change_mass,0.5276148437555241,0.43374529134292616,0.36492649068466204,0.49339522461815893,0.45150461223230953
