generation_reconstructed,start_time,end_time,n_points,growth_mean,dry_mass_start,dry_mass_end,fold_change_mass,log_fold_change_mass,project,variant,lineage_seed,label,gene_id,run_type,step_scale
2,4473.0,6922.0,8,0.00017244486214343578,377.9072368345703,304.9013638623603,0.8068153614000029,-0.21466043317257502,gene_ko_441imported_2seeds,151,100,KO: EG10205,EG10205,KO,20.0
3,7322.0,10331.0,9,0.00013152385646537684,327.98183001965583,251.51745871252297,0.7668640018791578,-0.26544580509767196,gene_ko_441imported_2seeds,151,100,KO: EG10205,EG10205,KO,20.0
4,10731.0,15400.0,13,8.950215831648794e-05,262.44362220317487,208.07886920777497,0.7928516892922909,-0.23211909969070982,gene_ko_441imported_2seeds,151,100,KO: EG10205,EG10205,KO,20.0
5,15800.0,24134.0,22,6.078679414789627e-05,214.7253748207275,182.94211992496838,0.8519818399558287,-0.16019006698581567,gene_ko_441imported_2seeds,151,100,KO: EG10205,EG10205,KO,20.0
6,24534.0,34934.0,27,4.456406148640641e-05,186.6853398372374,293.5209708649105,1.572276490059789,0.45252456280314374,gene_ko_441imported_2seeds,151,100,KO: EG10205,EG10205,KO,20.0
1,0.0,4080.0,12,0.0002141543104633608,266.9577025909889,379.8746193514529,1.4229768074288016,0.3527510206114392,gene_ko_441imported_2seeds,152,100,KO: EG11630,EG11630,KO,20.0
2,4480.0,6660.0,7,0.00019124953518126784,417.5066572215893,340.84803581977576,0.8163894633154858,-0.20286375440669902,gene_ko_441imported_2seeds,152,100,KO: EG11630,EG11630,KO,20.0
3,7060.0,9586.0,8,0.00018502663819628738,371.735288572222,315.1448293312826,0.8477667819531081,-0.1651497022972342,gene_ko_441imported_2seeds,152,100,KO: EG11630,EG11630,KO,20.0
4,9986.0,12836.0,9,0.00018607402979061357,341.52247833250897,312.26025024430805,0.9143182954425888,-0.08957652368428998,gene_ko_441imported_2seeds,152,100,KO: EG11630,EG11630,KO,20.0
5,13236.0,16144.0,9,0.00017152566302802393,338.2081533531573,293.75228756624733,0.8685547189026839,-0.14092469136775504,gene_ko_441imported_2seeds,152,100,KO: EG11630,EG11630,KO,20.0
6,16544.0,19747.0,10,0.00020831674774601057,323.042281141398,338.01001530966516,1.0463336691264746,0.045292310115332884,gene_ko_441imported_2seeds,152,100,KO: EG11630,EG11630,KO,20.0
7,20147.0,22728.0,8,0.0002059631345751125,372.05111325595294,333.9555197540634,0.897606559570535,-0.10802343634097032,gene_ko_441imported_2seeds,152,100,KO: EG11630,EG11630,KO,20.0
8,23128.0,25528.0,7,0.00017521998095279998,364.45955696813917,554.6405165486722,1.5218163605383477,0.41990459548337905,gene_ko_441imported_2seeds,152,100,KO: EG11630,EG11630,KO,20.0
1,0.0,4066.0,12,0.00020691848442982142,266.9828490349621,371.18092503255764,1.390280036242892,0.32950519177421195,gene_ko_441imported_2seeds,153,100,KO: EG10119,EG10119,KO,20.0
2,4466.0,6686.0,7,0.00022197364743472623,410.0481591199225,366.7469227068765,0.8943996322139758,-0.11160258779116351,gene_ko_441imported_2seeds,153,100,KO: EG10119,EG10119,KO,20.0
3,7086.0,9413.0,7,0.00018773274520972227,403.43376550708524,336.35399131559655,0.8337279129148385,-0.18184817335976863,gene_ko_441imported_2seeds,153,100,KO: EG10119,EG10119,KO,20.0
4,9813.0,12381.0,8,0.00017866650533394224,363.917975754894,306.36816466080757,0.8418604879995064,-0.17214096968010328,gene_ko_441imported_2seeds,153,100,KO: EG10119,EG10119,KO,20.0
5,12781.0,15774.0,9,0.00017826595712163001,332.65988980890927,307.9120137952466,0.9256060716310623,-0.07730654345363341,gene_ko_441imported_2seeds,153,100,KO: EG10119,EG10119,KO,20.0
6,16174.0,19167.0,9,0.00020509245726585152,342.3373159026306,332.4617759690375,0.9711526045369767,-0.02927166079750892,gene_ko_441imported_2seeds,153,100,KO: EG10119,EG10119,KO,20.0
7,19567.0,22223.0,8,0.0001950775059728401,364.5210097024308,330.9385348354714,0.9078723201870483,-0.09665152680236323,gene_ko_441imported_2seeds,153,100,KO: EG10119,EG10119,KO,20.0
8,22623.0,25023.0,7,0.00024033546956734933,363.23791807677856,645.008131247756,1.7757180601156812,0.5742048820330095,gene_ko_441imported_2seeds,153,100,KO: EG10119,EG10119,KO,20.0
1,0.0,4031.0,12,0.0002221695283728462,266.9768566013363,381.73762811993436,1.4298528830533233,0.35757155999572027,gene_ko_441imported_2seeds,154,100,KO: EG10792,EG10792,KO,20.0
2,4431.0,6558.0,7,0.00020577096054644474,420.9460467245292,347.69898376571143,0.8259941778078954,-0.19116755414472317,gene_ko_441imported_2seeds,154,100,KO: EG10792,EG10792,KO,20.0
3,6958.0,9409.0,8,0.00018790280489954786,379.52960046974715,319.4334318364224,0.841656175015221,-0.17238369134692963,gene_ko_441imported_2seeds,154,100,KO: EG10792,EG10792,KO,20.0
4,9809.0,12621.0,9,0.00019132409374315493,348.8707619592026,319.93667450163514,0.9170635931338063,-0.08657846002028008,gene_ko_441imported_2seeds,154,100,KO: EG10792,EG10792,KO,20.0
5,13021.0,15780.0,8,0.0001731280567439144,345.29428118326337,291.04483407809107,0.8428892395226794,-0.17091971807907483,gene_ko_441imported_2seeds,154,100,KO: EG10792,EG10792,KO,20.0
6,16180.0,19378.0,9,0.0001713026162381635,311.9656813101127,293.9771683862007,0.9423381672997859,-0.05939108018581732,gene_ko_441imported_2seeds,154,100,KO: EG10792,EG10792,KO,20.0
7,19778.0,22973.0,9,0.00016288773665553983,317.49064600049996,275.9376372883055,0.8691205261142433,-0.14027346815078381,gene_ko_441imported_2seeds,154,100,KO: EG10792,EG10792,KO,20.0
8,23373.0,26573.0,9,0.00015373657303786853,294.34641055215036,479.79730370598804,1.6300429918814339,0.4886063898582293,gene_ko_441imported_2seeds,154,100,KO: EG10792,EG10792,KO,20.0
1,0.0,4049.0,12,0.00022318720928512343,266.97014372924104,403.04318674915237,1.5096938598419287,0.4119068884453933,gene_ko_441imported_2seeds,155,100,KO: EG10526,EG10526,KO,20.0
2,4449.0,6523.0,7,0.00020322793598592892,444.4312874373859,368.4914300401158,0.8291302625538736,-0.18737800403896773,gene_ko_441imported_2seeds,155,100,KO: EG10526,EG10526,KO,20.0
3,6923.0,9127.0,7,0.00019988203117047332,400.9869522057751,337.0613684182249,0.8405793918333149,-0.1736638727319682,gene_ko_441imported_2seeds,155,100,KO: EG10526,EG10526,KO,20.0
4,9527.0,12168.0,8,0.000184202244206564,371.07110066558596,324.53205818731806,0.8745818728680531,-0.13400936641516537,gene_ko_441imported_2seeds,155,100,KO: EG10526,EG10526,KO,20.0
5,12568.0,15296.0,8,0.0001791438286367813,353.82634654230685,307.6106401064311,0.8693830832906906,-0.13997141852946224,gene_ko_441imported_2seeds,155,100,KO: EG10526,EG10526,KO,20.0
6,15696.0,18642.0,9,0.00016960032672883252,333.3205420740578,287.8662107352518,0.8636317730195372,-0.14660878965706464,gene_ko_441imported_2seeds,155,100,KO: EG10526,EG10526,KO,20.0
7,19042.0,22375.0,10,0.0001433606888811503,306.81299242777584,262.99149740585415,0.8571719708635307,-0.1541167143966376,gene_ko_441imported_2seeds,155,100,KO: EG10526,EG10526,KO,20.0
8,22775.0,26375.0,10,0.00016709371797985246,279.68904204166586,502.96494893770273,1.7983005171249256,0.5868420617521856,gene_ko_441imported_2seeds,155,100,KO: EG10526,EG10526,KO,20.0
1,0.0,4048.0,12,0.000215132645355361,266.9688721753196,384.1592296069648,1.4389663726589286,0.36392505908383493,gene_ko_441imported_2seeds,156,100,KO: EG10056,EG10056,KO,20.0
2,4448.0,6529.0,7,0.000218618420237953,424.3404516559326,358.6274099163785,0.8451407555345769,-0.16825209089983853,gene_ko_441imported_2seeds,156,100,KO: EG10056,EG10056,KO,20.0
3,6929.0,9349.0,8,0.0002009878076054687,396.42393782871295,343.02429968170634,0.8652966356182064,-0.14468289948724608,gene_ko_441imported_2seeds,156,100,KO: EG10056,EG10056,KO,20.0
4,9749.0,12238.0,8,0.00018094718365648015,372.37529281627224,309.7434941521923,0.83180463400137,-0.1841576806364637,gene_ko_441imported_2seeds,156,100,KO: EG10056,EG10056,KO,20.0
5,12638.0,15589.0,9,0.00017609448271228227,338.18054636222746,300.62909463614074,0.8889603434318628,-0.11770265252634816,gene_ko_441imported_2seeds,156,100,KO: EG10056,EG10056,KO,20.0
6,15989.0,19072.0,9,0.00017415628721750658,325.02965006919067,298.06530969886853,0.9170403673493107,-0.08660378659390643,gene_ko_441imported_2seeds,156,100,KO: EG10056,EG10056,KO,20.0
7,19472.0,22578.0,9,0.00016328786796272543,321.42631663155964,303.8791726914932,0.9454085025645856,-0.056138167047423033,gene_ko_441imported_2seeds,156,100,KO: EG10056,EG10056,KO,20.0
8,22978.0,25778.0,8,0.0002064078964375926,329.00927065596204,582.2918266229112,1.7698341006074607,0.5708858137225891,gene_ko_441imported_2seeds,156,100,KO: EG10056,EG10056,KO,20.0
1,0.0,4056.0,12,0.00020985964737674036,266.9493849022739,367.83929912705446,1.3779364925741067,0.3205870848633383,gene_ko_441imported_2seeds,157,100,KO: EG10901,EG10901,KO,20.0
2,4456.0,6786.0,7,0.00018453953984566592,405.43424732344306,327.532792878966,0.8078567487607191,-0.2133705273166971,gene_ko_441imported_2seeds,157,100,KO: EG10901,EG10901,KO,20.0
3,7186.0,9842.0,8,0.00031098415847471213,356.0006451569826,498.3854856766118,1.3999566923729672,0.3364413021234371,gene_ko_441imported_2seeds,157,100,KO: EG10901,EG10901,KO,20.0
4,10242.0,12242.0,6,0.001131227348247954,679.3026087507724,6459.098423061623,9.50842575879373,2.2521783275018903,gene_ko_441imported_2seeds,157,100,KO: EG10901,EG10901,KO,20.0
1,0.0,4026.0,12,0.0002285825707911267,266.95562515849963,409.8324127502177,1.5352080051015513,0.4286658800682321,gene_ko_441imported_2seeds,158,100,KO: EG10094,EG10094,KO,20.0
2,4426.0,6418.0,6,0.00020593703308266975,453.45259306017783,371.2971993158143,0.8188225296277869,-0.19988791015123553,gene_ko_441imported_2seeds,158,100,KO: EG10094,EG10094,KO,20.0
3,6818.0,9064.0,7,0.00020500745586898465,407.6723453267074,346.40458386344494,0.8497132264044973,-0.16285636712403898,gene_ko_441imported_2seeds,158,100,KO: EG10094,EG10094,KO,20.0
4,9464.0,11962.0,8,0.00019441870956505674,380.6111363342127,331.5731906404028,0.8711599819014494,-0.13792964287496068,gene_ko_441imported_2seeds,158,100,KO: EG10094,EG10094,KO,20.0
5,12362.0,14913.0,8,0.00013856634088527648,356.87336449607835,269.2494274464684,0.7544677026447771,-0.2817428079929316,gene_ko_441imported_2seeds,158,100,KO: EG10094,EG10094,KO,20.0
6,15313.0,19154.0,11,0.00011077674152037785,283.5291033726186,227.15834711354535,0.8011817637465249,-0.22166743662459454,gene_ko_441imported_2seeds,158,100,KO: EG10094,EG10094,KO,20.0
7,19554.0,25420.0,16,8.520634929301926e-05,236.71183409518312,200.08045080009725,0.8452490411596566,-0.16812397178146762,gene_ko_441imported_2seeds,158,100,KO: EG10094,EG10094,KO,20.0
8,25820.0,36220.0,27,4.844257596447375e-05,205.37732661040286,343.7805129360378,1.6738971073870452,0.5151545050569862,gene_ko_441imported_2seeds,158,100,KO: EG10094,EG10094,KO,20.0
1,0.0,4069.0,12,0.0002040091032959815,266.9387560604648,370.6759022405099,1.3886177777667752,0.32830884791011306,gene_ko_441imported_2seeds,159,100,KO: G6879,G6879,KO,20.0
2,4469.0,6863.0,7,0.000229591815172443,414.3757859624325,392.3438933989462,0.9468311293520328,-0.05463452339522216,gene_ko_441imported_2seeds,159,100,KO: G6879,G6879,KO,20.0
3,7263.0,9365.0,7,0.00018335403818674724,436.6207079956313,340.06888346898086,0.7788656773292199,-0.2499166775949765,gene_ko_441imported_2seeds,159,100,KO: G6879,G6879,KO,20.0
4,9765.0,12187.0,8,0.00012213920204533953,365.0516443525263,258.12221440654105,0.7070841027558153,-0.34660566293860967,gene_ko_441imported_2seeds,159,100,KO: G6879,G6879,KO,20.0
