label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V7_G1,7,1,2528.0,2,1,-50.0,649,1038,59.93836671802774,0,7
V7_G2,7,2,2683.0,0,1,100.0,530,1371,158.67924528301887,0,13
V7_G3,7,3,2641.0,0,1,100.0,701,610,-12.981455064194009,0,6
V7_G4,7,4,3209.0,1,1,0.0,291,495,70.10309278350515,0,6
V7_G5,7,5,5441.0,0,2,200.0,228,285,25.0,0,11
V7_G6,7,6,8904.0,0,1,100.0,137,207,51.09489051094891,0,14
V7_G7,7,7,10800.0,1,0,-100.0,97,111,14.432989690721648,0,15
