label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V10_G1,10,1,2528.0,0,0,0.0,448,711,58.70535714285714,0,13
V10_G2,10,2,2835.0,0,1,100.0,359,900,150.69637883008355,0,11
V10_G3,10,3,2598.0,1,1,0.0,442,731,65.38461538461539,0,12
V10_G4,10,4,2580.0,1,0,-100.0,340,523,53.8235294117647,0,9
V10_G5,10,5,2866.0,0,0,0.0,262,409,56.10687022900763,0,9
V10_G6,10,6,3236.0,0,0,0.0,231,618,167.53246753246754,0,13
V10_G7,10,7,3405.0,0,2,200.0,316,803,154.1139240506329,0,14
V10_G8,10,8,3457.0,2,0,-100.0,368,938,154.8913043478261,0,17
