feature_name
operon_available__100
operon_available__1017
operon_available__102
operon_available__1028
operon_available__1033
operon_available__107
operon_available__1071
operon_available__1074
operon_available__1089
operon_available__1103
operon_available__1123
operon_available__1130
operon_available__1149
operon_available__1170
operon_available__1185
operon_available__1186
operon_available__1206
operon_available__1212
operon_available__1219
operon_available__1220
operon_available__1222
operon_available__1223
operon_available__1236
operon_available__1243
operon_available__1271
operon_available__1290
operon_available__1291
operon_available__1292
operon_available__13
operon_available__1302
operon_available__1306
operon_available__1311
operon_available__1317
operon_available__1325
operon_available__1346
operon_available__1353
operon_available__1363
operon_available__1364
operon_available__1368
operon_available__1369
operon_available__1370
operon_available__1378
operon_available__1382
operon_available__1385
operon_available__1386
operon_available__1387
operon_available__1388
operon_available__1395
operon_available__1397
operon_available__1399
operon_available__1400
operon_available__1401
operon_available__1402
operon_available__1403
operon_available__1405
operon_available__1409
operon_available__1410
operon_available__1411
operon_available__1412
operon_available__1414
operon_available__1417
operon_available__1418
operon_available__1419
operon_available__1420
operon_available__1422
operon_available__1423
operon_available__1429
operon_available__1440
operon_available__1442
operon_available__1443
operon_available__1444
operon_available__1448
operon_available__1455
operon_available__1456
operon_available__1470
operon_available__1474
operon_available__1475
operon_available__1483
operon_available__1489
operon_available__1493
operon_available__1506
operon_available__1514
operon_available__1518
operon_available__1521
operon_available__1545
operon_available__1546
operon_available__1549
operon_available__1556
operon_available__1577
operon_available__1590
operon_available__1594
operon_available__1596
operon_available__1601
operon_available__1606
operon_available__1607
operon_available__1609
operon_available__1616
operon_available__1618
operon_available__1620
operon_available__1624
operon_available__1625
operon_available__1630
operon_available__1633
operon_available__1638
operon_available__1639
operon_available__1642
operon_available__1649
operon_available__1650
operon_available__1651
operon_available__1652
operon_available__1653
operon_available__1664
operon_available__1670
operon_available__1673
operon_available__1675
operon_available__1679
operon_available__1683
operon_available__1692
operon_available__1694
operon_available__1703
operon_available__1708
operon_available__1712
operon_available__1719
operon_available__1720
operon_available__1721
operon_available__1731
operon_available__1734
operon_available__1737
operon_available__1740
operon_available__1746
operon_available__175
operon_available__1751
operon_available__1752
operon_available__1755
operon_available__176
operon_available__1760
operon_available__1768
operon_available__1770
operon_available__1771
operon_available__1772
operon_available__1777
operon_available__1778
operon_available__1780
operon_available__1789
operon_available__1790
operon_available__1791
operon_available__1793
operon_available__1794
operon_available__1796
operon_available__1797
operon_available__1800
operon_available__1802
operon_available__1804
operon_available__1809
operon_available__1815
operon_available__1817
operon_available__1822
operon_available__1825
operon_available__1826
operon_available__1827
operon_available__1828
operon_available__1829
operon_available__1830
operon_available__1835
operon_available__1836
operon_available__1843
operon_available__1848
operon_available__1852
operon_available__1858
operon_available__1877
operon_available__1880
operon_available__1881
operon_available__19
operon_available__1902
operon_available__1904
operon_available__191
operon_available__1918
operon_available__1923
operon_available__1929
operon_available__1930
operon_available__1932
operon_available__1942
operon_available__1943
operon_available__196
operon_available__2012
operon_available__2045
operon_available__207
operon_available__208
operon_available__2145
operon_available__2163
operon_available__2181
operon_available__2185
operon_available__2186
operon_available__2201
operon_available__2207
operon_available__2218
operon_available__2228
operon_available__2248
operon_available__2254
operon_available__2256
operon_available__2257
operon_available__2258
operon_available__2259
operon_available__2260
operon_available__2261
operon_available__2275
operon_available__2276
operon_available__2277
operon_available__2278
operon_available__2279
operon_available__2281
operon_available__2282
operon_available__2288
operon_available__2290
operon_available__2291
operon_available__2294
operon_available__2297
operon_available__2298
operon_available__2300
operon_available__2301
operon_available__2303
operon_available__2304
operon_available__2305
operon_available__2321
operon_available__2322
operon_available__2323
operon_available__2330
operon_available__2333
operon_available__2340
operon_available__2341
operon_available__2342
operon_available__2349
operon_available__2355
operon_available__2357
operon_available__2361
operon_available__2363
operon_available__2364
operon_available__2373
operon_available__2378
operon_available__2381
operon_available__2386
operon_available__2391
operon_available__2392
operon_available__2401
operon_available__2404
operon_available__2408
operon_available__2409
operon_available__2410
operon_available__2411
operon_available__2412
operon_available__2421
operon_available__244
operon_available__2443
operon_available__2449
operon_available__2475
operon_available__2476
operon_available__2480
operon_available__2482
operon_available__2488
operon_available__2501
operon_available__2507
operon_available__251
operon_available__2521
operon_available__2522
operon_available__2528
operon_available__2532
operon_available__2542
operon_available__2561
operon_available__2563
operon_available__2587
operon_available__2588
operon_available__293
operon_available__295
operon_available__303
operon_available__304
operon_available__306
operon_available__310
operon_available__313
operon_available__318
operon_available__324
operon_available__330
operon_available__354
operon_available__357
operon_available__36
operon_available__37
operon_available__38
operon_available__39
operon_available__395
operon_available__398
operon_available__406
operon_available__412
operon_available__413
operon_available__416
operon_available__42
operon_available__439
operon_available__475
operon_available__477
operon_available__486
operon_available__517
operon_available__530
operon_available__552
operon_available__615
operon_available__619
operon_available__660
operon_available__674
operon_available__678
operon_available__694
operon_available__705
operon_available__710
operon_available__718
operon_available__731
operon_available__74
operon_available__744
operon_available__772
operon_available__779
operon_available__784
operon_available__792
operon_available__839
operon_available__84
operon_available__86
operon_available__860
operon_available__865
operon_available__875
operon_available__899
operon_available__901
operon_available__907
operon_available__917
operon_available__931
operon_available__944
operon_available__946
operon_available__954
operon_available__987
operon_available__988
operon_available__99
