feature_name
gene_available__TU00012[c]
gene_available__TU00013[c]
gene_available__TU00017[c]
gene_available__TU00039[c]
gene_available__TU00046[c]
gene_available__TU00047[c]
gene_available__TU00060[c]
gene_available__TU00061[c]
gene_available__TU00067[c]
gene_available__TU00078[c]
gene_available__TU00090[c]
gene_available__TU00101[c]
gene_available__TU00106[c]
gene_available__TU00109[c]
gene_available__TU00111[c]
gene_available__TU00112[c]
gene_available__TU00115[c]
gene_available__TU00116[c]
gene_available__TU00117[c]
gene_available__TU00128[c]
gene_available__TU00144[c]
gene_available__TU00146[c]
gene_available__TU00147[c]
gene_available__TU00157[c]
gene_available__TU00169[c]
gene_available__TU00178[c]
gene_available__TU00184[c]
gene_available__TU00192[c]
gene_available__TU00205[c]
gene_available__TU00214[c]
gene_available__TU00218[c]
gene_available__TU00219[c]
gene_available__TU00238[c]
gene_available__TU00254[c]
gene_available__TU00256[c]
gene_available__TU00258[c]
gene_available__TU00270[c]
gene_available__TU00280[c]
gene_available__TU00281[c]
gene_available__TU00313[c]
gene_available__TU00321[c]
gene_available__TU00368[c]
gene_available__TU00444[c]
gene_available__TU00455[c]
gene_available__TU00467[c]
gene_available__TU00484[c]
gene_available__TU102[c]
gene_available__TU164[c]
gene_available__TU21[c]
gene_available__TU344[c]
gene_available__TU524[c]
gene_available__TU582[c]
gene_available__TU5[c]
gene_available__TU67[c]
gene_available__TU862[c]
gene_available__TU872[c]
