project,variant,label,mean_growth_rate,median_growth_rate,std_growth_rate,max_growth_rate,initial_dry_mass,final_dry_mass,max_dry_mass,fold_change_mass,duration_sec,n_timepoints,generations_used,source_file,lineage_seed,gene_id,run_type,ko_gene_id,growth_next_h,current_growth_h,current_dry_mass_g,current_generation,target_generation,gen_step,peak_generation,peak_censored,is_pre_peak,sample_id
gene_knockout_TU_ID_rest_list_rerun,1,KO: EG10214_RNA[c],0.0001715360336983,0.0001854038012611,6.752162282018883e-05,0.0002845724234041,365.9558720748554,521.0503766664133,650.912675368357,1.4238065745802098,26881.0,72,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,EG10214_RNA[c],KO,EG10214_RNA[c],0.61752972131388,0.61752972131388,365.9558720748554,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v1|s10|KO: EG10214_RNA[c]
gene_knockout_TU_ID_rest_list_rerun,2,KO: EG10383_RNA[c],0.0,0.0,0.0,0.0,365.9751743528458,365.9751743528458,365.9751743528458,1.0,0.0,1,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,EG10383_RNA[c],KO,EG10383_RNA[c],0.0,0.0,365.9751743528458,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v2|s10|KO: EG10383_RNA[c]
gene_knockout_TU_ID_rest_list_rerun,3,KO: EG10982_RNA[c],0.0001845305780287,0.0001991771960944,7.305639587498908e-05,0.0002953127893298,366.0585048269513,636.918954633547,674.03603790066,1.7399375953159204,25672.0,68,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,EG10982_RNA[c],KO,EG10982_RNA[c],0.66431008090332,0.66431008090332,366.0585048269513,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v3|s10|KO: EG10982_RNA[c]
gene_knockout_TU_ID_rest_list_rerun,4,KO: EG12662_RNA[c],0.0002008775008435,0.0002254646477997,8.336704625437968e-05,0.0003104816791365,366.0284043329239,572.7729788524832,713.6089450850848,1.564832051480664,22322.0,60,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,EG12662_RNA[c],KO,EG12662_RNA[c],0.7231590030366,0.7231590030366,366.0284043329239,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v4|s10|KO: EG12662_RNA[c]
gene_knockout_TU_ID_rest_list_rerun,5,KO: EG12663_RNA[c],0.0001910460115698,0.0002096707198043,7.814060255576862e-05,0.0002948743989107,366.0407421321289,547.1618076084776,683.3123034282153,1.4948112180664572,23778.0,63,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,EG12663_RNA[c],KO,EG12663_RNA[c],0.68776564165128,0.68776564165128,366.0407421321289,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v5|s10|KO: EG12663_RNA[c]
gene_knockout_TU_ID_rest_list_rerun,6,KO: TU0-1021[c],1.690873839058147e-05,3.839801226094483e-06,3.847437579880388e-05,0.0001390159684227,366.2541719886573,240.80408269327145,466.17773079250514,0.6574780606205054,13472.0,35,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-1021[c],KO,TU0-1021[c],0.0608714582060933,0.0608714582060933,366.2541719886573,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v6|s10|KO: TU0-1021[c]
gene_knockout_TU_ID_rest_list_rerun,7,KO: TU0-1063[c],0.0002020137847426,0.0002297972252828,8.24928438709461e-05,0.0002738938844785,366.2387854227893,548.8883759376736,699.3711810100035,1.4987172243486773,22384.0,60,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-1063[c],KO,TU0-1063[c],0.72724962507336,0.72724962507336,366.2387854227893,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v7|s10|KO: TU0-1063[c]
gene_knockout_TU_ID_rest_list_rerun,8,KO: TU0-12797[c],0.0001874081365203,0.0002141826693934,7.449396159672546e-05,0.0002597518542874,366.2207450099576,533.0643220458667,689.8559106735158,1.4555819933995615,24105.0,65,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-12797[c],KO,TU0-12797[c],0.67466929147308,0.67466929147308,366.2207450099576,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v8|s10|KO: TU0-12797[c]
gene_knockout_TU_ID_rest_list_rerun,9,KO: TU0-12810[c],0.0001913397510671,0.0002155454652149,7.388040278241413e-05,0.000261974932667,365.9361378900751,580.0216460106669,641.1898253396037,1.5850351631160893,24264.0,64,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-12810[c],KO,TU0-12810[c],0.6888231038415601,0.6888231038415601,365.9361378900751,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v9|s10|KO: TU0-12810[c]
gene_knockout_TU_ID_rest_list_rerun,10,KO: TU0-12812[c],0.000186140515991,0.0002020828067685,7.35040253842986e-05,0.0002865920668439,366.1665468993972,601.9212896039667,722.6788372510027,1.6438456617647874,25030.0,67,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-12812[c],KO,TU0-12812[c],0.6701058575676,0.6701058575676,366.1665468993972,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v10|s10|KO: TU0-12812[c]
gene_knockout_TU_ID_rest_list_rerun,11,KO: TU0-12827[c],0.0001948055384614,0.0002153553238,8.518029601875602e-05,0.0005607803972338,366.1736937876508,638.0032421292208,644.70168147559,1.742351383928764,24904.0,67,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-12827[c],KO,TU0-12827[c],0.70129993846104,0.70129993846104,366.1736937876508,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v11|s10|KO: TU0-12827[c]
gene_knockout_TU_ID_rest_list_rerun,12,KO: TU0-12831[c],0.0001999040060771,0.0002251247103823,7.868496419677836e-05,0.0002956839200753,366.0001439161633,621.119589873784,671.2475171785259,1.6970473924623888,23365.0,62,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-12831[c],KO,TU0-12831[c],0.71965442187756,0.71965442187756,366.0001439161633,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v12|s10|KO: TU0-12831[c]
gene_knockout_TU_ID_rest_list_rerun,13,KO: TU0-12833[c],0.0002022352950944,0.000222473851858,8.17232043968916e-05,0.0002897342683211,365.9880788017223,640.3956344547848,683.0733724877891,1.7497718410706091,23375.0,62,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-12833[c],KO,TU0-12833[c],0.72804706233984,0.72804706233984,365.9880788017223,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v13|s10|KO: TU0-12833[c]
gene_knockout_TU_ID_rest_list_rerun,14,KO: TU0-12921[c],0.0002072200251218,0.0002278069653475,8.525588755829124e-05,0.0003151282500199,366.2393139614974,721.2195834700983,721.2195834700983,1.969257684733212,23212.0,61,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-12921[c],KO,TU0-12921[c],0.74599209043848,0.74599209043848,366.2393139614974,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v14|s10|KO: TU0-12921[c]
gene_knockout_TU_ID_rest_list_rerun,15,KO: TU0-12924[c],0.0002004895975367,0.0002291719668462,7.920015794439466e-05,0.0002700155527299,366.29739340520007,594.0015677668996,705.0837310721613,1.621637441219277,23159.0,64,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-12924[c],KO,TU0-12924[c],0.7217625511321201,0.7217625511321201,366.29739340520007,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v15|s10|KO: TU0-12924[c]
gene_knockout_TU_ID_rest_list_rerun,16,KO: TU0-12942[c],0.0002098266267268,0.0002398197839668,8.413851997724511e-05,0.0002951542614999,366.2297997734584,663.8261608941039,689.8072685381017,1.812594609463053,22320.0,60,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-12942[c],KO,TU0-12942[c],0.75537585621648,0.75537585621648,366.2297997734584,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v16|s10|KO: TU0-12942[c]
gene_knockout_TU_ID_rest_list_rerun,17,KO: TU0-12947[c],0.0001882037464549,0.0002117591755878,7.238113775428785e-05,0.0002784899492935,366.2050144917888,609.2265150897567,670.2044397173875,1.6636214442208763,24840.0,67,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-12947[c],KO,TU0-12947[c],0.67753348723764,0.67753348723764,366.2050144917888,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v17|s10|KO: TU0-12947[c]
gene_knockout_TU_ID_rest_list_rerun,18,KO: TU0-12962[c],0.000192966757612,0.0002172295050681,7.492162748657874e-05,0.0002617448670367,366.5304667958016,620.2250290644572,645.959062796971,1.6921513632589562,24038.0,63,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-12962[c],KO,TU0-12962[c],0.6946803274032,0.6946803274032,366.5304667958016,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v18|s10|KO: TU0-12962[c]
gene_knockout_TU_ID_rest_list_rerun,19,KO: TU0-12963[c],0.0002004966671041,0.0002222184390149,7.67805514460834e-05,0.0002670235289687,366.1464794284333,686.4098355535762,686.4098355535762,1.874686427751769,24071.0,65,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-12963[c],KO,TU0-12963[c],0.72178800157476,0.72178800157476,366.1464794284333,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v19|s10|KO: TU0-12963[c]
gene_knockout_TU_ID_rest_list_rerun,20,KO: TU0-13010[c],0.0001851737194065,0.0002075047350798,7.014626841429161e-05,0.0002645445053764,365.564852370992,587.9705521184567,641.4452906374656,1.6083891772006496,25288.0,68,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13010[c],KO,TU0-13010[c],0.6666253898634,0.6666253898634,365.564852370992,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v20|s10|KO: TU0-13010[c]
gene_knockout_TU_ID_rest_list_rerun,21,KO: TU0-13018[c],0.0002145672796764,0.0002383666910139,9.698197192876548e-05,0.0005741109567826,366.2151774993503,669.968614730072,694.9218335003868,1.829439782656907,22220.0,59,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13018[c],KO,TU0-13018[c],0.77244220683504,0.77244220683504,366.2151774993503,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v21|s10|KO: TU0-13018[c]
gene_knockout_TU_ID_rest_list_rerun,22,KO: TU0-13066[c],0.0002049068941984,0.0002291116347127,7.913007057511205e-05,0.0002696241271808,366.1712153238441,700.5988103941361,700.5988103941361,1.9133093511310608,23092.0,63,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13066[c],KO,TU0-13066[c],0.7376648191142401,0.7376648191142401,366.1712153238441,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v22|s10|KO: TU0-13066[c]
gene_knockout_TU_ID_rest_list_rerun,23,KO: TU0-13069[c],0.0001966163799992,0.0002160119633595,7.956870639016279e-05,0.0002878752162495,366.2542895747729,679.2235311968677,761.347133482843,1.8545135184231076,23895.0,64,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13069[c],KO,TU0-13069[c],0.7078189679971201,0.7078189679971201,366.2542895747729,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v23|s10|KO: TU0-13069[c]
gene_knockout_TU_ID_rest_list_rerun,24,KO: TU0-13078[c],0.0001979225354204,0.0002190738537026,7.86439722134e-05,0.0002610360887363,366.261561913505,599.3596149842351,735.5433854431578,1.636425105197847,23468.0,62,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13078[c],KO,TU0-13078[c],0.71252112751344,0.71252112751344,366.261561913505,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v24|s10|KO: TU0-13078[c]
gene_knockout_TU_ID_rest_list_rerun,25,KO: TU0-13080[c],0.0003838105863608,9.35041008268533e-05,0.0005692924602038,0.0025404298065675,366.0232361021433,4532.869457787649,4532.869457787649,12.38410300411282,10559.0,28,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13080[c],KO,TU0-13080[c],1.3817181108988799,1.3817181108988799,366.0232361021433,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v25|s10|KO: TU0-13080[c]
gene_knockout_TU_ID_rest_list_rerun,26,KO: TU0-13084[c],0.0002003834260297,0.0002272017180275,7.820311531840985e-05,0.0002757948419888,366.2096431395838,678.5307898099352,684.6904788094425,1.8528479588706723,23661.0,63,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13084[c],KO,TU0-13084[c],0.72138033370692,0.72138033370692,366.2096431395838,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v26|s10|KO: TU0-13084[c]
gene_knockout_TU_ID_rest_list_rerun,27,KO: TU0-13087[c],0.0001967307364938,0.0002192404448214,7.741839515699944e-05,0.0002733743266876,365.9821508142368,636.444441110878,665.5455628155091,1.7390040462216994,23545.0,63,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13087[c],KO,TU0-13087[c],0.70823065137768,0.70823065137768,365.9821508142368,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v27|s10|KO: TU0-13087[c]
gene_knockout_TU_ID_rest_list_rerun,28,KO: TU0-13093[c],0.0003663848284932,0.0001095321546408,0.0004671832123137,0.0016663362482654,366.94432893862336,4869.687327610123,4869.687327610123,13.27091589532277,10256.0,27,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13093[c],KO,TU0-13093[c],1.31898538257552,1.31898538257552,366.94432893862336,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v28|s10|KO: TU0-13093[c]
gene_knockout_TU_ID_rest_list_rerun,29,KO: TU0-13100[c],0.0001991081981763,0.0002259754404731,7.815792226028693e-05,0.0002858561186316,366.220825581417,577.0974042908822,684.1929278978455,1.575818096566941,23300.0,63,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13100[c],KO,TU0-13100[c],0.71678951343468,0.71678951343468,366.220825581417,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v29|s10|KO: TU0-13100[c]
gene_knockout_TU_ID_rest_list_rerun,30,KO: TU0-13106[c],0.0002038067983277,0.000231928901895,8.19691605365896e-05,0.0002838630246388,365.8930484118507,663.1971648081837,679.8573594062946,1.812543768422969,23091.0,61,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13106[c],KO,TU0-13106[c],0.7337044739797199,0.7337044739797199,365.8930484118507,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v30|s10|KO: TU0-13106[c]
gene_knockout_TU_ID_rest_list_rerun,31,KO: TU0-13135[c],0.0002443025619392,0.0002623947877405,6.47720421338549e-05,0.0002830764361149,366.1028361133358,5039.163667697585,5039.163667697585,13.76433933480262,12672.0,33,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13135[c],KO,TU0-13135[c],0.87948922298112,0.87948922298112,366.1028361133358,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v31|s10|KO: TU0-13135[c]
gene_knockout_TU_ID_rest_list_rerun,32,KO: TU0-13182[c],0.0002097005428726,0.0002391869930638,8.622626961240404e-05,0.0002810491422564,366.2305645244153,641.2726454582075,694.4513769312146,1.7510079921673392,22130.0,58,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13182[c],KO,TU0-13182[c],0.75492195434136,0.75492195434136,366.2305645244153,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v32|s10|KO: TU0-13182[c]
gene_knockout_TU_ID_rest_list_rerun,33,KO: TU0-13189[c],0.0002040838324516,0.0002289752181232,8.06997068409675e-05,0.0002847489492552,366.2299495284267,661.1536391709546,716.6700232630883,1.8052964811378325,23086.0,62,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13189[c],KO,TU0-13189[c],0.73470179682576,0.73470179682576,366.2299495284267,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v33|s10|KO: TU0-13189[c]
gene_knockout_TU_ID_rest_list_rerun,34,KO: TU0-13209[c],0.0001968789468486,0.0002244738249062,8.266515037582195e-05,0.0002784326330588,366.1401767398062,577.6750956827982,735.3382012311704,1.5777429858327654,23265.0,62,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13209[c],KO,TU0-13209[c],0.70876420865496,0.70876420865496,366.1401767398062,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v34|s10|KO: TU0-13209[c]
gene_knockout_TU_ID_rest_list_rerun,35,KO: TU0-13215[c],0.0002150535854315,0.0002320743447691,9.905129335131176e-05,0.0005920156008319,365.9309994188594,655.60724417252,796.4850466869443,1.7916143896354777,22207.0,60,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13215[c],KO,TU0-13215[c],0.7741929075534,0.7741929075534,365.9309994188594,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v35|s10|KO: TU0-13215[c]
gene_knockout_TU_ID_rest_list_rerun,36,KO: TU0-13350[c],0.0002093628854746,0.0002312315439234,8.613265207592134e-05,0.0003250632719797,366.2120509005214,668.3852220346637,738.1777305292333,1.8251316973078675,22181.0,59,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13350[c],KO,TU0-13350[c],0.75370638770856,0.75370638770856,366.2120509005214,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v36|s10|KO: TU0-13350[c]
gene_knockout_TU_ID_rest_list_rerun,37,KO: TU0-13373[c],0.0001943267636553,0.0002119816941989,7.579594795894505e-05,0.0003457124468683,366.5998397797133,612.6522626170745,671.1873598043512,1.6711743872698144,24546.0,67,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13373[c],KO,TU0-13373[c],0.69957634915908,0.69957634915908,366.5998397797133,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v37|s10|KO: TU0-13373[c]
gene_knockout_TU_ID_rest_list_rerun,38,KO: TU0-13440[c],0.0002036118738735,0.000230289671251,7.92327426788256e-05,0.0002603320935306,366.1015735460464,650.9046898154397,703.8740215367152,1.77793469585722,23025.0,62,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13440[c],KO,TU0-13440[c],0.7330027459446,0.7330027459446,366.1015735460464,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v38|s10|KO: TU0-13440[c]
gene_knockout_TU_ID_rest_list_rerun,39,KO: TU0-13444[c],0.0003708890446784,0.0001252486637517,0.0005172459886153,0.0023867404077206,366.22576533517497,3956.495918483072,3956.495918483072,10.803434091705784,10613.0,28,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13444[c],KO,TU0-13444[c],1.33520056084224,1.33520056084224,366.22576533517497,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v39|s10|KO: TU0-13444[c]
gene_knockout_TU_ID_rest_list_rerun,40,KO: TU0-13499[c],0.0002023793785115,0.0002169875886349,9.927045155333356e-05,0.0005881361478892,366.3631541211854,624.7318520768633,681.2633278956134,1.7052256621587412,24235.0,65,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13499[c],KO,TU0-13499[c],0.7285657626414,0.7285657626414,366.3631541211854,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v40|s10|KO: TU0-13499[c]
gene_knockout_TU_ID_rest_list_rerun,41,KO: TU0-13514[c],0.0002032188342935,0.0002224288511358,8.28611468852156e-05,0.0002978235349462,366.01998437097166,624.577627762269,770.6087111931135,1.706403077514046,22663.0,61,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13514[c],KO,TU0-13514[c],0.7315878034566,0.7315878034566,366.01998437097166,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v41|s10|KO: TU0-13514[c]
gene_knockout_TU_ID_rest_list_rerun,42,KO: TU0-13519[c],4.52885583838357e-05,4.034770761659576e-05,2.698715006778028e-05,0.0001691857218937,365.95781429543024,280.3844423684212,442.02508050135793,0.7661660208246642,22475.0,58,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13519[c],KO,TU0-13519[c],0.16303881018180852,0.16303881018180852,365.95781429543024,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v42|s10|KO: TU0-13519[c]
gene_knockout_TU_ID_rest_list_rerun,43,KO: TU0-13539[c],0.0002221051645416,0.0002474505082804,9.383988343164588e-05,0.0003251643316231,365.52285238767854,701.4268649185842,817.3114966286948,1.9189685688232736,20979.0,56,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13539[c],KO,TU0-13539[c],0.7995785923497599,0.7995785923497599,365.52285238767854,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v43|s10|KO: TU0-13539[c]
gene_knockout_TU_ID_rest_list_rerun,44,KO: TU0-13552[c],0.0001752936745767,0.0001982662890794,6.866066196872927e-05,0.0002778123778869,366.3172664472497,518.19101458625,640.3679612684366,1.414596204028156,25889.0,69,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13552[c],KO,TU0-13552[c],0.63105722847612,0.63105722847612,366.3172664472497,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v44|s10|KO: TU0-13552[c]
gene_knockout_TU_ID_rest_list_rerun,45,KO: TU0-13565[c],0.0002069131001489,0.0002365265734844,8.214557060081038e-05,0.0002778450113722,366.0085430369354,642.5205466036864,697.075440740042,1.7554796433777422,22754.0,61,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13565[c],KO,TU0-13565[c],0.74488716053604,0.74488716053604,366.0085430369354,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v45|s10|KO: TU0-13565[c]
gene_knockout_TU_ID_rest_list_rerun,46,KO: TU0-13580[c],0.000210685516783,0.0002399684405594,8.433966022426163e-05,0.0002903102228888,365.8761099543683,659.5158654958459,704.7826986481696,1.8025660805732848,22472.0,60,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13580[c],KO,TU0-13580[c],0.7584678604188,0.7584678604188,365.8761099543683,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v46|s10|KO: TU0-13580[c]
gene_knockout_TU_ID_rest_list_rerun,47,KO: TU0-13593[c],4.4346880142508725e-05,3.8180026575928805e-05,2.0577862179736357e-05,0.0001239093484479,366.2308021943298,263.68942622298994,445.0923598370889,0.7200088704801808,21344.0,55,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13593[c],KO,TU0-13593[c],0.15964876851303142,0.15964876851303142,366.2308021943298,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v47|s10|KO: TU0-13593[c]
gene_knockout_TU_ID_rest_list_rerun,48,KO: TU0-13627[c],0.0001959334881349,0.0002164777198659,7.894369205728015e-05,0.0002665801505182,365.9568102540403,582.906574401652,733.4912806209497,1.5928288750713762,23139.0,62,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13627[c],KO,TU0-13627[c],0.7053605572856401,0.7053605572856401,365.9568102540403,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v48|s10|KO: TU0-13627[c]
gene_knockout_TU_ID_rest_list_rerun,49,KO: TU0-13637[c],0.0001993928758939,0.0002253622753591,8.339055751662499e-05,0.0003091286524499,366.1094758784684,648.4882920864509,701.5731327799995,1.7712961144488906,23589.0,62,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13637[c],KO,TU0-13637[c],0.71781435321804,0.71781435321804,366.1094758784684,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v49|s10|KO: TU0-13637[c]
gene_knockout_TU_ID_rest_list_rerun,50,KO: TU0-13642[c],4.303507734150993e-05,3.769689764381225e-05,1.8434411852815063e-05,8.739021805377712e-05,366.2237787301409,256.5882716894632,448.73394907144257,0.7006324727989203,21226.0,55,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13642[c],KO,TU0-13642[c],0.15492627842943574,0.15492627842943574,366.2237787301409,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v50|s10|KO: TU0-13642[c]
gene_knockout_TU_ID_rest_list_rerun,51,KO: TU0-13651[c],0.0002170888722178,0.0002500402185838,8.912755566540098e-05,0.0002908714194487,366.2423560420872,624.6246535805601,1360.686329543997,1.705495400179166,21477.0,57,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13651[c],KO,TU0-13651[c],0.7815199399840801,0.7815199399840801,366.2423560420872,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v51|s10|KO: TU0-13651[c]
gene_knockout_TU_ID_rest_list_rerun,52,KO: TU0-13713[c],0.0002096490474564,0.000241380481838,8.510539506970543e-05,0.000297048220286,366.2146177453702,620.0177769230195,699.6252308323667,1.6930448618905736,22203.0,59,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13713[c],KO,TU0-13713[c],0.7547365708430399,0.7547365708430399,366.2146177453702,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v52|s10|KO: TU0-13713[c]
gene_knockout_TU_ID_rest_list_rerun,53,KO: TU0-13736[c],0.0001946151310991,0.0002174943942133,7.781749684114294e-05,0.0002653755967291,366.1652289028598,569.1282284767487,673.7612576889439,1.5542934816121854,23592.0,62,8,growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,TU0-13736[c],KO,TU0-13736[c],0.7006144719567601,0.7006144719567601,366.1652289028598,0,1,1,,False,True,gene_knockout_TU_ID_rest_list_rerun|v53|s10|KO: TU0-13736[c]
