sample_id,source_file,lineage_seed,project,variant,label,run_type,ko_tu_id,mean_growth_rate,median_growth_rate,std_growth_rate,max_growth_rate,initial_dry_mass,final_dry_mass,max_dry_mass,fold_change_mass,duration_sec,n_timepoints,generations_used,growth_next_h,current_growth_h,current_dry_mass_g,tu_available__EG10016_RNA[c],tu_available__EG10214_RNA[c],tu_available__EG10383_RNA[c],tu_available__EG10901_RNA[c],tu_available__EG10982_RNA[c],tu_available__EG12662_RNA[c],tu_available__EG12663_RNA[c],tu_available__TU0-0[c],tu_available__TU0-1002[c],tu_available__TU0-1021[c],tu_available__TU0-1063[c],tu_available__TU0-12797[c],tu_available__TU0-12810[c],tu_available__TU0-12812[c],tu_available__TU0-12827[c],tu_available__TU0-12831[c],tu_available__TU0-12833[c],tu_available__TU0-12838[c],tu_available__TU0-12921[c],tu_available__TU0-12924[c],tu_available__TU0-12942[c],tu_available__TU0-12947[c],tu_available__TU0-12962[c],tu_available__TU0-12963[c],tu_available__TU0-13010[c],tu_available__TU0-13018[c],tu_available__TU0-13066[c],tu_available__TU0-13069[c],tu_available__TU0-13077[c],tu_available__TU0-13078[c],tu_available__TU0-13080[c],tu_available__TU0-13084[c],tu_available__TU0-13087[c],tu_available__TU0-13093[c],tu_available__TU0-13100[c],tu_available__TU0-13106[c],tu_available__TU0-13132[c],tu_available__TU0-13135[c],tu_available__TU0-13182[c],tu_available__TU0-13189[c],tu_available__TU0-13209[c],tu_available__TU0-13210[c],tu_available__TU0-13215[c],tu_available__TU0-13284[c],tu_available__TU0-13286[c],tu_available__TU0-13335[c],tu_available__TU0-13350[c],tu_available__TU0-13373[c],tu_available__TU0-13440[c],tu_available__TU0-13444[c],tu_available__TU0-13499[c],tu_available__TU0-13514[c],tu_available__TU0-13519[c],tu_available__TU0-13539[c],tu_available__TU0-13552[c],tu_available__TU0-13557[c],tu_available__TU0-13565[c],tu_available__TU0-13580[c],tu_available__TU0-13593[c],tu_available__TU0-13627[c],tu_available__TU0-13637[c],tu_available__TU0-13642[c],tu_available__TU0-13651[c],tu_available__TU0-13713[c],tu_available__TU0-13736[c],tu_available__TU0-13741[c],tu_available__TU0-13783[c],tu_available__TU0-13785[c],tu_available__TU0-13792[c],tu_available__TU0-13807[c],tu_available__TU0-13823[c],tu_available__TU0-13837[c],tu_available__TU0-13839[c],tu_available__TU0-13848[c],tu_available__TU0-13883[c],tu_available__TU0-13885[c],tu_available__TU0-13917[c],tu_available__TU0-13929[c],tu_available__TU0-13935[c],tu_available__TU0-13984[c],tu_available__TU0-13987[c],tu_available__TU0-14004[c],tu_available__TU0-14018[c],tu_available__TU0-14042[c],tu_available__TU0-14049[c],tu_available__TU0-14070[c],tu_available__TU0-14099[c],tu_available__TU0-14120[c],tu_available__TU0-14121[c],tu_available__TU0-14143[c],tu_available__TU0-14151[c],tu_available__TU0-14158[c],tu_available__TU0-14159[c],tu_available__TU0-14161[c],tu_available__TU0-14162[c],tu_available__TU0-14176[c],tu_available__TU0-14192[c],tu_available__TU0-14225[c],tu_available__TU0-14254[c],tu_available__TU0-14255[c],tu_available__TU0-14257[c],tu_available__TU0-14290[c],tu_available__TU0-14291[c],tu_available__TU0-14313[c],tu_available__TU0-14356[c],tu_available__TU0-14366[c],tu_available__TU0-14394[c],tu_available__TU0-14396[c],tu_available__TU0-14399[c],tu_available__TU0-14415[c],tu_available__TU0-14417[c],tu_available__TU0-14431[c],tu_available__TU0-14454[c],tu_available__TU0-14459[c],tu_available__TU0-14467[c],tu_available__TU0-14472[c],tu_available__TU0-14474[c],tu_available__TU0-14496[c],tu_available__TU0-14506[c],tu_available__TU0-14509[c],tu_available__TU0-14511[c],tu_available__TU0-14513[c],tu_available__TU0-14521[c],tu_available__TU0-14536[c],tu_available__TU0-14537[c],tu_available__TU0-14538[c],tu_available__TU0-14547[c],tu_available__TU0-14571[c],tu_available__TU0-14629[c],tu_available__TU0-14634[c],tu_available__TU0-14640[c],tu_available__TU0-14642[c],tu_available__TU0-14654[c],tu_available__TU0-14658[c],tu_available__TU0-14693[c],tu_available__TU0-14783[c],tu_available__TU0-14787[c],tu_available__TU0-14792[c],tu_available__TU0-14819[c],tu_available__TU0-1547[c],tu_available__TU0-1601[c],tu_available__TU0-1881[c],tu_available__TU0-1921[c],tu_available__TU0-1962[c],tu_available__TU0-198711[c],tu_available__TU0-198714[c],tu_available__TU0-198743[c],tu_available__TU0-198746[c],tu_available__TU0-198747[c],tu_available__TU0-198873[c],tu_available__TU0-1[c],tu_available__TU0-2302[c],tu_available__TU0-3123[c],tu_available__TU0-3426[c],tu_available__TU0-3501[c],tu_available__TU0-3581[c],tu_available__TU0-3602[c],tu_available__TU0-36414[c],tu_available__TU0-3645[c],tu_available__TU0-3741[c],tu_available__TU0-3862[c],tu_available__TU0-3901[c],tu_available__TU0-41760[c],tu_available__TU0-4181[c],tu_available__TU0-4201[c],tu_available__TU0-42202[c],tu_available__TU0-42451[c],tu_available__TU0-42461[c],tu_available__TU0-42478[c],tu_available__TU0-42482[c],tu_available__TU0-42499[c],tu_available__TU0-42509[c],tu_available__TU0-42568[c],tu_available__TU0-42569[c],tu_available__TU0-42571[c],tu_available__TU0-42602[c],tu_available__TU0-42616[c],tu_available__TU0-42628[c],tu_available__TU0-42684[c],tu_available__TU0-4444[c],tu_available__TU0-45147[c],tu_available__TU0-45156[c],tu_available__TU0-45181[c],tu_available__TU0-45222[c],tu_available__TU0-45225[c],tu_available__TU0-45229[c],tu_available__TU0-45231[c],tu_available__TU0-45255[c],tu_available__TU0-45265[c],tu_available__TU0-45291[c],tu_available__TU0-4562[c],tu_available__TU0-4682[c],tu_available__TU0-4802[c],tu_available__TU0-4929[c],tu_available__TU0-4961[c],tu_available__TU0-5061[c],tu_available__TU0-5162[c],tu_available__TU0-5186[c],tu_available__TU0-5402[c],tu_available__TU0-5501[c],tu_available__TU0-5522[c],tu_available__TU0-5561[c],tu_available__TU0-5961[c],tu_available__TU0-5981[c],tu_available__TU0-6021[c],tu_available__TU0-6408[c],tu_available__TU0-6409[c],tu_available__TU0-6422[c],tu_available__TU0-6425[c],tu_available__TU0-6441[c],tu_available__TU0-6481[c],tu_available__TU0-6482[c],tu_available__TU0-6485[c],tu_available__TU0-6501[c],tu_available__TU0-6506[c],tu_available__TU0-6512[c],tu_available__TU0-6562[c],tu_available__TU0-6569[c],tu_available__TU0-6623[c],tu_available__TU0-6630[c],tu_available__TU0-6631[c],tu_available__TU0-6635[c],tu_available__TU0-6649[c],tu_available__TU0-6652[c],tu_available__TU0-6653[c],tu_available__TU0-6660[c],tu_available__TU0-6884[c],tu_available__TU0-6886[c],tu_available__TU0-7162[c],tu_available__TU0-7163[c],tu_available__TU0-7281[c],tu_available__TU0-7341[c],tu_available__TU0-7521[c],tu_available__TU0-7842[c],tu_available__TU0-7861[c],tu_available__TU0-7981[c],tu_available__TU0-8101[c],tu_available__TU0-8121[c],tu_available__TU0-8301[c],tu_available__TU0-8323[c],tu_available__TU0-8343[c],tu_available__TU0-8346[c],tu_available__TU0-8360[c],tu_available__TU0-8472[c],tu_available__TU0-8473[c],tu_available__TU0-8477[c],tu_available__TU0-8492[c],tu_available__TU0-8493[c],tu_available__TU0-8574[c],tu_available__TU0-8610[c],tu_available__TU0-8726[c],tu_available__TU0-8745[c],tu_available__TU0-8765[c],tu_available__TU0-8772[c],tu_available__TU0-8773[c],tu_available__TU0-8793[c],tu_available__TU0-8806[c],tu_available__TU0-8818[c],tu_available__TU0-8828[c],tu_available__TU0-8862[c],tu_available__TU0-901[c],tu_available__TU00001[c],tu_available__TU00003[c],tu_available__TU00004[c],tu_available__TU00006[c],tu_available__TU00008[c],tu_available__TU00009[c],tu_available__TU00012[c],tu_available__TU00013[c],tu_available__TU00017[c],tu_available__TU00039[c],tu_available__TU00046[c],tu_available__TU00047[c],tu_available__TU00054[c],tu_available__TU00055[c],tu_available__TU00056[c],tu_available__TU00057[c],tu_available__TU00058[c],tu_available__TU00060[c],tu_available__TU00061[c],tu_available__TU00067[c],tu_available__TU00078[c],tu_available__TU00082[c],tu_available__TU00087[c],tu_available__TU00090[c],tu_available__TU00094[c],tu_available__TU00101[c],tu_available__TU00106[c],tu_available__TU00109[c],tu_available__TU00111[c],tu_available__TU00112[c],tu_available__TU00115[c],tu_available__TU00116[c],tu_available__TU00117[c],tu_available__TU00128[c],tu_available__TU00144[c],tu_available__TU00146[c],tu_available__TU00147[c],tu_available__TU00157[c],tu_available__TU00162[c],tu_available__TU00169[c],tu_available__TU00178[c],tu_available__TU00183[c],tu_available__TU00184[c],tu_available__TU00185[c],tu_available__TU00192[c],tu_available__TU00205[c],tu_available__TU00209[c],tu_available__TU00214[c],tu_available__TU00218[c],tu_available__TU00219[c],tu_available__TU00220[c],tu_available__TU00238[c],tu_available__TU00254[c],tu_available__TU00256[c],tu_available__TU00258[c],tu_available__TU00270[c],tu_available__TU00280[c],tu_available__TU00281[c],tu_available__TU00313[c],tu_available__TU00321[c],tu_available__TU00334[c],tu_available__TU00336[c],tu_available__TU00337[c],tu_available__TU00340[c],tu_available__TU00346[c],tu_available__TU00347[c],tu_available__TU00348[c],tu_available__TU00351[c],tu_available__TU00352[c],tu_available__TU00357[c],tu_available__TU00368[c],tu_available__TU00373[c],tu_available__TU00444[c],tu_available__TU00455[c],tu_available__TU00467[c],tu_available__TU00484[c],tu_available__TU101[c],tu_available__TU102[c],tu_available__TU164[c],tu_available__TU21[c],tu_available__TU344[c],tu_available__TU361[c],tu_available__TU524[c],tu_available__TU582[c],tu_available__TU5[c],tu_available__TU67[c],tu_available__TU841[c],tu_available__TU862[c],tu_available__TU872[c],max_generation
gene_knockout_TU_ID_rest_list_rerun|v1|s10|KO: EG10214_RNA[c],growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,gene_knockout_TU_ID_rest_list_rerun,1,KO: EG10214_RNA[c],KO,EG10214_RNA[c],0.0001915665925486,0.0001919221361201,3.550933923859747e-05,0.0002913303677438,365.9558720748554,530.4899487914379,687.3455854346848,1.4496008652183272,27001.0,1354,8,0.68963973317496,0.68963973317496,365.9558720748554,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.0
gene_knockout_TU_ID_rest_list_rerun|v2|s10|KO: EG10383_RNA[c],growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,gene_knockout_TU_ID_rest_list_rerun,2,KO: EG10383_RNA[c],KO,EG10383_RNA[c],8.535867593813139e-05,8.699639925595788e-05,4.326524893865691e-05,0.000140728727601,365.9751743528458,374.8307812222956,374.8307812222956,1.0241972884775838,280.0,15,8,0.0,0.307291233377273,365.9751743528458,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
gene_knockout_TU_ID_rest_list_rerun|v3|s10|KO: EG10982_RNA[c],growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,gene_knockout_TU_ID_rest_list_rerun,3,KO: EG10982_RNA[c],KO,EG10982_RNA[c],0.0002092176149444,0.0002033554768623,4.878982976787008e-05,0.0007586701001328,366.0585048269513,639.7316313473855,720.5908462408822,1.7476212761394767,25692.0,1290,8,0.75318341379984,0.75318341379984,366.0585048269513,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.0
gene_knockout_TU_ID_rest_list_rerun|v4|s10|KO: EG12662_RNA[c],growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,gene_knockout_TU_ID_rest_list_rerun,4,KO: EG12662_RNA[c],KO,EG12662_RNA[c],0.0002352347843429,0.0002368699477298,4.441896000456243e-05,0.0005907502901529,366.0284043329239,593.0819773566323,740.2838631615989,1.6203168124001386,22502.0,1129,8,0.84684522363444,0.84684522363444,366.0284043329239,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.0
gene_knockout_TU_ID_rest_list_rerun|v5|s10|KO: EG12663_RNA[c],growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,gene_knockout_TU_ID_rest_list_rerun,5,KO: EG12663_RNA[c],KO,EG12663_RNA[c],0.0002191190021977,0.0002152504107907,3.61698745057575e-05,0.0003340942917168,366.0407421321289,557.7889220485129,745.6006262173157,1.5238438180391654,23898.0,1197,8,0.7888284079117199,0.7888284079117199,366.0407421321289,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.0
gene_knockout_TU_ID_rest_list_rerun|v6|s10|KO: TU0-1021[c],growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,gene_knockout_TU_ID_rest_list_rerun,6,KO: TU0-1021[c],KO,TU0-1021[c],2.024322685794556e-05,3.691756322587764e-06,4.2999532206294754e-05,0.0001663600135294,366.2541719886573,240.80408269327145,466.4988765569146,0.6574780606205054,13472.0,675,8,0.0,0.072875616688604,366.2541719886573,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
gene_knockout_TU_ID_rest_list_rerun|v7|s10|KO: TU0-1063[c],growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,gene_knockout_TU_ID_rest_list_rerun,7,KO: TU0-1063[c],KO,TU0-1063[c],0.0002326845625327,0.0002355270808537,3.3352115484306907e-05,0.0003330550434611,366.2387854227893,582.0854984560424,743.6477483903363,1.5893606074082998,22724.0,1140,8,0.83766442511772,0.83766442511772,366.2387854227893,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.0
gene_knockout_TU_ID_rest_list_rerun|v8|s10|KO: TU0-12797[c],growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,gene_knockout_TU_ID_rest_list_rerun,8,KO: TU0-12797[c],KO,TU0-12797[c],0.0002150775543594,0.0002185238459981,4.311928577676834e-05,0.0005737821260807,366.2207450099576,534.9869961952816,703.6170967230571,1.4608320350086537,24125.0,1209,8,0.7742791956938401,0.7742791956938401,366.2207450099576,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.0
gene_knockout_TU_ID_rest_list_rerun|v9|s10|KO: TU0-12810[c],growth_rate_summary_gene_knockout_TU_ID_rest_list_rerun12_seed10_all.csv,10,gene_knockout_TU_ID_rest_list_rerun,9,KO: TU0-12810[c],KO,TU0-12810[c],0.0002180241883814,0.000219902847996,2.457294114646916e-05,0.0003004299293506,365.9361378900751,614.0353032302505,677.2036207146136,1.677984871269267,24564.0,1233,8,0.78488707817304,0.78488707817304,365.9361378900751,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.0
