label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V2_G1,2,1,2550.0,1,6,500.0,179,748,317.877094972067,0,1
V2_G2,2,2,1040.0,3,1,-66.66666666666666,373,695,86.32707774798928,0,1
V2_G3,2,3,1140.0,1,0,-100.0,365,433,18.63013698630137,0,0
V2_G4,2,4,2720.0,0,0,0.0,218,390,78.89908256880734,0,1
V2_G5,2,5,4000.0,0,0,0.0,197,329,67.00507614213198,0,0
V2_G6,2,6,4650.0,0,0,0.0,163,284,74.23312883435584,0,1
V2_G7,2,7,5280.0,0,1,100.0,149,270,81.20805369127517,0,1
V2_G8,2,8,5780.0,1,0,-100.0,120,224,86.66666666666667,0,0
