label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V2_G1,2,1,2550.0,2,1,-50.0,251,691,175.29880478087648,0,1
V2_G2,2,2,1040.0,1,0,-100.0,362,394,8.83977900552486,0,1
V2_G3,2,3,1140.0,0,0,0.0,204,202,-0.9803921568627451,0,0
V2_G4,2,4,2720.0,0,0,0.0,101,96,-4.9504950495049505,0,0
V2_G5,2,5,4000.0,0,0,0.0,50,122,144.0,0,0
V2_G6,2,6,4650.0,0,0,0.0,73,70,-4.10958904109589,0,1
V2_G7,2,7,5280.0,0,0,0.0,38,32,-15.789473684210526,0,0
V2_G8,2,8,5780.0,0,0,0.0,15,108,620.0,0,0
