label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V2_G1,2,1,2550.0,0,0,0.0,828,1289,55.67632850241546,0,0
V2_G2,2,2,1040.0,0,2,200.0,639,796,24.56964006259781,0,0
V2_G3,2,3,1140.0,0,1,100.0,386,499,29.274611398963728,0,1
V2_G4,2,4,2720.0,1,0,-100.0,254,335,31.88976377952756,0,0
V2_G5,2,5,4000.0,0,0,0.0,176,259,47.159090909090914,0,0
V2_G6,2,6,4650.0,0,0,0.0,140,265,89.28571428571429,0,0
V2_G7,2,7,5280.0,0,0,0.0,132,433,228.03030303030303,0,0
V2_G8,2,8,5780.0,0,0,0.0,238,419,76.05042016806722,0,1
