gene_id,monomer_id,min_functional_units,num_complexes,is_functional
Unknown,ARGSUCCINSYN-MONOMER[c],0.0,1,False
Unknown,EG12173-MONOMER[i],0.0,1,False
Unknown,YHDZ-MONOMER[i],0.0,1,False
Unknown,YHDY-MONOMER[i],0.0,1,False
Unknown,YHDX-MONOMER[i],0.0,1,False
Unknown,YHDW-MONOMER[p],0.0,1,False
Unknown,EG11517-MONOMER[c],0.0,1,False
Unknown,EG10215-MONOMER[c],0.0,1,False
Unknown,DMBPPRIBOSYLTRANS-MONOMER[c],0.0,1,False
Unknown,G6281-MONOMER[c],0.0,1,False
Unknown,ADP[c],0.0,1,False
Unknown,CYDD-MONOMER[i],0.0,1,False
Unknown,CYDC-MONOMER[i],0.0,1,False
Unknown,G7702-MONOMER[i],0.0,1,False
Unknown,PDXA-MONOMER[c],0.0,1,False
Unknown,O-SUCCINYLBENZOATE-COA-LIG-MONOMER[c],0.0,1,False
Unknown,PANTOTHENATE-KIN-MONOMER[c],0.0,1,False
Unknown,FRUCTBISALD-CLASSII-MONOMER[c],0.0,1,False
Unknown,EG12030-MONOMER[c],0.0,1,False
Unknown,G7193-MONOMER[c],0.0,1,False
Unknown,G6196-MONOMER[c],0.0,1,False
Unknown,EG11580-MONOMER[c],0.0,1,False
Unknown,G7840-MONOMER[i],0.0,1,False
Unknown,PD00339[c],0.0,1,False
Unknown,EG10467-MONOMER[c],0.0,1,False
Unknown,YLID-MONOMER[i],0.0,1,False
Unknown,EG10342-MONOMER[i],0.0,1,False
Unknown,G6285-MONOMER[c],0.0,1,False
Unknown,G6851-MONOMER[c],0.0,1,False
Unknown,H2NTPEPIM-MONOMER[c],0.0,1,False
Unknown,RIBOKIN-MONOMER[c],0.0,1,False
Unknown,LIVG-MONOMER[m],0.0,2,False
Unknown,LIVF-MONOMER[c],0.0,2,False
Unknown,EG11211-MONOMER[c],0.0,1,False
Unknown,EMRE-MONOMER[i],0.0,1,False
Unknown,FABA-MONOMER[c],0.0,1,False
Unknown,EG11811-MONOMER[c],0.0,1,False
Unknown,G7424-MONOMER[i],0.0,1,False
Unknown,ARAG-MONOMER[c],0.0,1,False
Unknown,YLIC-MONOMER[i],0.0,1,False
Unknown,PANTEPADENYLYLTRAN-MONOMER[c],0.0,1,False
Unknown,EG10454-MONOMER[c],0.0,1,False
Unknown,G7711-MONOMER[i],0.0,1,False
Unknown,G7710-MONOMER[i],0.0,1,False
Unknown,G7709-MONOMER[i],0.0,1,False
Unknown,G7708-MONOMER[i],0.0,1,False
Unknown,G7707-MONOMER[i],0.0,1,False
Unknown,G7706-MONOMER[i],0.0,1,False
Unknown,G7705-MONOMER[i],0.0,1,False
Unknown,G7704-MONOMER[i],0.0,1,False
Unknown,G7703-MONOMER[m],0.0,1,False
Unknown,YNJC-MONOMER[m],0.0,1,False
Unknown,G370-MONOMER[i],0.0,1,False
Unknown,EG11977-MONOMER[i],0.0,1,False
Unknown,EG11976-MONOMER[j],0.0,1,False
Unknown,EG11975-MONOMER[i],0.0,1,False
Unknown,EG11656-MONOMER[c],0.0,1,False
Unknown,EG11224-MONOMER[j],0.0,1,False
Unknown,THIOREDOXIN-REDUCT-NADPH-MONOMER[c],0.0,1,False
Unknown,EG10155-MONOMER[o],0.0,1,False
Unknown,G7740-MONOMER[c],0.0,1,False
Unknown,MONOMER0-2488[c],0.0,1,False
Unknown,EG10320-MONOMER[c],0.0,1,False
Unknown,YNJD-MONOMER[i],0.0,1,False
Unknown,G377-MONOMER[c],0.0,1,False
Unknown,G6949-MONOMER[p],0.0,1,False
Unknown,PORPHOBILSYNTH-MONOMER[c],0.0,1,False
Unknown,G7313-MONOMER[c],0.0,1,False
Unknown,HMP-P-KIN-MONOMER[c],0.0,1,False
Unknown,EG12844-MONOMER[c],0.0,2,False
Unknown,G6491-MONOMER[p],0.0,1,False
Unknown,MHPDHYDROL-MONOMER[c],0.0,1,False
Unknown,ANSB-MONOMER[p],0.0,1,False
Unknown,LYSDECARBOX-MONOMER[c],0.0,1,False
Unknown,GLUTAMIDOTRANS-MONOMER[c],0.0,1,False
Unknown,CYCLASE-MONOMER[c],0.0,1,False
Unknown,PAPSSULFOTRANS-MONOMER[c],0.0,1,False
Unknown,YLIB-MONOMER[p],0.0,1,False
Unknown,YLIA-MONOMER[i],0.0,1,False
Unknown,EG11404-MONOMER[c],0.0,1,False
Unknown,FDOI-MONOMER[i],0.0,1,False
Unknown,FDOH-MONOMER[m],0.0,1,False
Unknown,FDOG-MONOMER[c],0.0,1,False
Unknown,DUTP-PYROP-MONOMER[c],0.0,1,False
Unknown,G6174-MONOMER[c],0.0,1,False
Unknown,PROTEIN-PII[c],0.0,1,False
Unknown,G6334-MONOMER[c],0.0,1,False
Unknown,EG11905-MONOMER[c],0.0,1,False
Unknown,ATP[c],0.0,1,False
Unknown,EG11192-MONOMER[c],0.0,1,False
Unknown,LACTALDDEHYDROG-MONOMER[c],0.0,1,False
Unknown,YDDS-MONOMER[p],0.0,1,False
Unknown,YDDR-MONOMER[i],0.0,1,False
Unknown,YDDQ-MONOMER[i],0.0,1,False
Unknown,YDDP-MONOMER[i],0.0,1,False
Unknown,YDDO-MONOMER[i],0.0,1,False
Unknown,G7233-MONOMER[i],0.0,1,False
Unknown,EMRY-MONOMER[i],0.0,1,False
Unknown,G7924-MONOMER[c],0.0,1,False
Unknown,G7028-MONOMER[i],0.0,1,False
Unknown,G378-MONOMER[c],0.0,1,False
Unknown,G6414-MONOMER[o],0.0,1,False
Unknown,HYDROPEROXIDI-MONOMER[c],0.0,1,False
Unknown,EG11663-MONOMER[c],0.0,1,False
Unknown,CYANLY-MONOMER[c],0.0,1,False
Unknown,G6550-MONOMER[c],0.0,1,False
Unknown,PHENDEHYD-MONOMER[c],0.0,1,False
Unknown,G6784-MONOMER[i],0.0,2,False
Unknown,G7406-MONOMER[i],0.0,1,False
Unknown,G7405-MONOMER[i],0.0,1,False
Unknown,EG10542-MONOMER[c],0.0,1,False
Unknown,EG11245-MONOMER[c],0.0,1,False
Unknown,G6544-MONOMER[o],0.0,1,False
Unknown,G6543-MONOMER[o],0.0,1,False
Unknown,FHUB-MONOMER[i],0.0,1,False
Unknown,TAR-MONOMER[i],0.0,1,False
Unknown,YBDE-MONOMER[m],0.0,1,False
Unknown,G6322-MONOMER[p],0.0,1,False
Unknown,G6321-MONOMER[p],0.0,1,False
Unknown,G6320-MONOMER[m],0.0,1,False
Unknown,HOMOSERKIN-MONOMER[c],0.0,1,False
Unknown,GLUTATHIONE-REDUCT-NADPH-MONOMER[m],0.0,1,False
Unknown,METQ-MONOMER[m],0.0,1,False
Unknown,METI-MONOMER[m],0.0,1,False
Unknown,ABC-MONOMER[m],0.0,1,False
Unknown,THREDEHYDSYN-MONOMER[c],0.0,1,False
Unknown,ASPKINIIHOMOSERDEHYDROGII-MONOMER[c],0.0,1,False
Unknown,DIHYDROOROT-MONOMER[c],0.0,1,False
Unknown,EG11881-MONOMER[c],0.0,2,False
Unknown,ALKAPHOSPHA-MONOMER[p],0.0,1,False
Unknown,EG11816-MONOMER[c],0.0,1,False
Unknown,EG10143-MONOMER[c],0.0,1,False
Unknown,ASPAMINOTRANS-MONOMER[c],0.0,1,False
Unknown,7KAPSYN-MONOMER[c],0.0,1,False
Unknown,AGMATIN-MONOMER[c],0.0,1,False
Unknown,EG10236-MONOMER[c],0.0,1,False
Unknown,ATOD-MONOMER[c],0.0,2,False
Unknown,PUTA-MONOMER[c],0.0,1,False
Unknown,G6358-MONOMER[c],0.0,1,False
Unknown,DXPREDISOM-MONOMER[i],0.0,1,False
Unknown,EG10609-MONOMER[i],0.0,1,False
Unknown,G7880-MONOMER[c],0.0,1,False
Unknown,GTP-CYCLOHYDRO-II-MONOMER[c],0.0,1,False
Unknown,NITRATE[p],0.0,1,False
Unknown,NARX-CPLX[i],0.0,1,False
Unknown,FE+3[p],0.0,1,False
Unknown,GMP-REDUCT-MONOMER[c],0.0,1,False
Unknown,EG11149-MONOMER[c],0.0,1,False
Unknown,GLY[c],0.0,2,False
Unknown,AKBLIG-MONOMER[c],0.0,1,False
Unknown,FHUD-MONOMER[p],0.0,1,False
Unknown,FHUC-MONOMER[i],0.0,1,False
Unknown,EG10882-MONOMER[c],0.0,1,False
Unknown,EG11232-MONOMER[c],0.0,1,False
Unknown,EG11231-MONOMER[c],0.0,1,False
Unknown,EG10892-MONOMER[c],0.0,1,False
Unknown,EG10891-MONOMER[c],0.0,1,False
Unknown,EG10890-MONOMER[c],0.0,1,False
Unknown,EG10889-MONOMER[c],0.0,1,False
Unknown,EG10888-MONOMER[c],0.0,1,False
Unknown,EG10887-MONOMER[c],0.0,1,False
Unknown,EG10886-MONOMER[c],0.0,1,False
Unknown,EG10885-MONOMER[c],0.0,1,False
Unknown,EG10884-MONOMER[c],0.0,1,False
Unknown,EG10883-MONOMER[c],0.0,1,False
Unknown,EG50001-MONOMER[c],0.0,1,False
Unknown,EG10881-MONOMER[c],0.0,1,False
Unknown,EG10880-MONOMER[c],0.0,1,False
Unknown,EG10879-MONOMER[c],0.0,1,False
Unknown,EG10878-MONOMER[c],0.0,1,False
Unknown,EG10877-MONOMER[c],0.0,1,False
Unknown,EG10876-MONOMER[c],0.0,1,False
Unknown,EG10875-MONOMER[c],0.0,1,False
Unknown,EG10874-MONOMER[c],0.0,1,False
Unknown,EG10873-MONOMER[c],0.0,3,False
Unknown,EG10872-MONOMER[c],0.0,1,False
Unknown,EG10871-MONOMER[c],0.0,2,False
Unknown,G7020-MONOMER[c],0.0,1,False
Unknown,PHENYLPRODIOXY-MONOMER[c],0.0,1,False
Unknown,HCAD-MONOMER[c],0.0,1,False
Unknown,HCAC-MONOMER[c],0.0,1,False
Unknown,HCAA2-MONOMER[c],0.0,1,False
Unknown,FUMC-MONOMER[c],0.0,1,False
Unknown,GLUTRNAREDUCT-MONOMER[c],0.0,1,False
Unknown,EG10695-MONOMER[c],0.0,1,False
Unknown,DEOD-MONOMER[c],0.0,1,False
Unknown,EG10490-MONOMER[c],0.0,1,False
Unknown,EG10580-MONOMER[p],0.0,1,False
Unknown,G7597-MONOMER[c],0.0,1,False
Unknown,EG11085-MONOMER[c],0.0,1,False
Unknown,EG11761-MONOMER[c],0.0,1,False
Unknown,ACRB-MONOMER[m],0.0,1,False
Unknown,CYTIDINE[c],0.0,1,False
Unknown,CPLX0-7740[c],0.0,1,False
Unknown,G7158-MONOMER[c],0.0,1,False
Unknown,MALIC-NADP-MONOMER[c],0.0,1,False
Unknown,CITSYN-MONOMER[c],0.0,1,False
Unknown,G7455-MONOMER[c],0.0,1,False
Unknown,G7366-MONOMER[c],0.0,1,False
Unknown,RRLA-RRNA[c],0.0,1,False
Unknown,RRFA-RRNA[c],0.0,1,False
Unknown,EG50002-MONOMER[c],0.0,1,False
Unknown,G7212-MONOMER[c],0.0,1,False
Unknown,EG11132-MONOMER[c],0.0,1,False
Unknown,XYLH-MONOMER[i],0.0,1,False
Unknown,XYLG-MONOMER[m],0.0,1,False
Unknown,XYLF-MONOMER[p],0.0,1,False
Unknown,OROTPDECARB-MONOMER[c],0.0,1,False
Unknown,DIHYDROXYACIDDEHYDRAT-MONOMER[c],0.0,1,False
Unknown,ADENYLOSUCCINATE-SYN-MONOMER[c],0.0,1,False
Unknown,PD00297[c],0.0,1,False
Unknown,GMP-SYN-MONOMER[c],0.0,1,False
Unknown,BGLF-MONOMER[i],0.0,1,False
Unknown,PD01352[c],0.0,1,False
Unknown,G7213-MONOMER[c],0.0,1,False
Unknown,EG10018-MONOMER[i],0.0,1,False
Unknown,PD00194[c],0.0,1,False
Unknown,TYRS-MONOMER[c],0.0,1,False
Unknown,UGD-MONOMER[c],0.0,1,False
Unknown,YEJF-MONOMER[i],0.0,1,False
Unknown,YEJE-MONOMER[i],0.0,1,False
Unknown,YEJB-MONOMER[i],0.0,1,False
Unknown,YEJA-MONOMER[p],0.0,1,False
Unknown,RRSA-RRNA[c],0.0,1,False
Unknown,EG10920-MONOMER[c],0.0,1,False
Unknown,EG10919-MONOMER[c],0.0,1,False
Unknown,EG10918-MONOMER[c],0.0,1,False
Unknown,EG10917-MONOMER[c],0.0,1,False
Unknown,ASCF-MONOMER[i],0.0,1,False
Unknown,G6501-MONOMER[c],0.0,1,False
Unknown,LEUD-MONOMER[c],0.0,1,False
Unknown,LEUC-MONOMER[c],0.0,1,False
Unknown,EG10603-MONOMER[c],0.0,1,False
Unknown,THREODEHYD-MONOMER[c],0.0,1,False
Unknown,PGLYCDEHYDROG-MONOMER[c],0.0,1,False
Unknown,INORGPYROPHOSPHAT-MONOMER[c],0.0,1,False
Unknown,AIRS-MONOMER[c],0.0,1,False
Unknown,G6762-MONOMER[o],0.0,1,False
Unknown,EG12374-MONOMER[c],0.0,1,False
Unknown,EG10307-MONOMER[c],0.0,1,False
Unknown,OPPSYN-MONOMER[c],0.0,1,False
Unknown,EG10916-MONOMER[c],0.0,1,False
Unknown,PABASYN-COMPII-MONOMER[c],0.0,1,False
Unknown,PABASYN-COMPI-MONOMER[c],0.0,1,False
Unknown,URACIL-PRIBOSYLTRANS-MONOMER[c],0.0,1,False
Unknown,G6660-MONOMER[c],0.0,1,False
Unknown,GALACTARDEHYDRA-MONOMER[c],0.0,1,False
Unknown,SUC[p],0.0,1,False
Unknown,DCUS-MONOMER[c],0.0,1,False
Unknown,ISOCITDEH-SUBUNIT[c],0.0,1,False
Unknown,MONOMER-43[c],0.0,1,False
Unknown,GDPMANMANHYDRO-MONOMER[c],0.0,1,False
Unknown,G7184-MONOMER[c],0.0,1,False
Unknown,RBSC-MONOMER[m],0.0,1,False
Unknown,EG11212-MONOMER[c],0.0,1,False
Unknown,DMSC-MONOMER[i],0.0,1,False
Unknown,DMSB-MONOMER[i],0.0,1,False
Unknown,DMSA-MONOMER[i],0.0,1,False
Unknown,LYXK-MONOMER[c],0.0,1,False
Unknown,ALARACEBIOSYN-MONOMER[c],0.0,1,False
Unknown,G6444-MONOMER[c],0.0,1,False
Unknown,EG11167-MONOMER[i],0.0,1,False
Unknown,PD00250[c],0.0,1,False
Unknown,EG11249-MONOMER[c],0.0,2,False
Unknown,DIACYLGLYKIN-MONOMER[i],0.0,1,False
Unknown,EG10201-MONOMER[p],0.0,1,False
Unknown,YBHF-MONOMER[i],0.0,1,False
Unknown,RBSB-MONOMER[m],0.0,1,False
Unknown,RBSA-MONOMER[m],0.0,1,False
Unknown,ACETOLACTSYNIII-ICHAIN-MONOMER[c],0.0,1,False
Unknown,ACETOLACTSYNIII-HCHAIN-MONOMER[c],0.0,1,False
Unknown,EG10694-MONOMER[c],0.0,1,False
Unknown,GLTL-MONOMER[i],0.0,1,False
Unknown,GLTK-MONOMER[i],0.0,1,False
Unknown,GLTJ-MONOMER[i],0.0,1,False
Unknown,G6359-MONOMER[p],0.0,1,False
Unknown,EG11643-MONOMER[i],0.0,1,False
Unknown,G7271-MONOMER[c],0.0,1,False
Unknown,EG10903-MONOMER[c],0.0,1,False
Unknown,EG10915-MONOMER[c],0.0,1,False
Unknown,EG10914-MONOMER[c],0.0,1,False
Unknown,EG10913-MONOMER[c],0.0,1,False
Unknown,EG10912-MONOMER[c],0.0,1,False
Unknown,EG10911-MONOMER[c],0.0,1,False
Unknown,EG10910-MONOMER[c],0.0,1,False
Unknown,EG10909-MONOMER[c],0.0,1,False
Unknown,EG10908-MONOMER[c],0.0,1,False
Unknown,EG10907-MONOMER[c],0.0,1,False
Unknown,EG10906-MONOMER[c],0.0,1,False
Unknown,EG10905-MONOMER[c],0.0,1,False
Unknown,EG10904-MONOMER[c],0.0,1,False
Unknown,HYDROPEROXIDII-MONOMER[c],0.0,1,False
Unknown,EG10902-MONOMER[c],0.0,1,False
Unknown,EG10901-MONOMER[c],0.0,1,False
Unknown,EG10900-MONOMER[c],0.0,1,False
Unknown,G7629-MONOMER[c],0.0,1,False
Unknown,EG10955-MONOMER[c],0.0,1,False
Unknown,G6906-MONOMER[c],0.0,2,False
Unknown,G6905-MONOMER[c],0.0,1,False
Unknown,G6529-MONOMER[i],0.0,1,False
Unknown,G6528-MONOMER[i],0.0,1,False
Unknown,YBHS-MONOMER[m],0.0,1,False
Unknown,YBHR-MONOMER[m],0.0,1,False
Unknown,G7790-MONOMER[c],0.0,1,False
Unknown,G6303-MONOMER[c],0.0,1,False
Unknown,SPERMIDINESYN-MONOMER[c],0.0,1,False
Unknown,EG12007-MONOMER[i],0.0,1,False
Unknown,G7596-MONOMER[c],0.0,1,False
Unknown,GPMA-MONOMER[c],0.0,1,False
Unknown,EG11870-MONOMER[c],0.0,1,False
Unknown,MONOMER0-185[c],0.0,1,False
Unknown,ACETYLGLUTKIN-MONOMER[c],0.0,1,False
Unknown,BIOTIN-SYN-MONOMER[c],0.0,1,False
Unknown,EG10159-MONOMER[c],0.0,3,False
Unknown,EG10158-MONOMER[c],0.0,4,False
Unknown,G6783-MONOMER[i],0.0,2,False
Unknown,RIB5PISOMA-MONOMER[c],0.0,1,False
Unknown,G7616-MONOMER[c],0.0,1,False
Unknown,SAICARSYN-MONOMER[c],0.0,1,False
Unknown,G6882-MONOMER[c],0.0,1,False
Unknown,G6960-MONOMER[c],0.0,1,False
Unknown,EG12260-MONOMER[i],0.0,1,False
Unknown,EG12259-MONOMER[i],0.0,1,False
Unknown,HISS-MONOMER[c],0.0,1,False
Unknown,YHBN-MONOMER[o],0.0,1,False
Unknown,YHBG-MONOMER[i],0.0,1,False
Unknown,G7889-MONOMER[m],0.0,1,False
Unknown,G7888-MONOMER[m],0.0,1,False
Unknown,G7664-MONOMER[m],0.0,1,False
Unknown,DTDPGLUCOSEPP2-MONOMER[c],0.0,1,False
Unknown,GLUTKIN-MONOMER[c],0.0,1,False
Unknown,G7662-MONOMER[c],0.0,1,False
Unknown,EG12132-MONOMER[c],0.0,1,False
Unknown,YJCX-MONOMER[m],0.0,1,False
Unknown,YJCW-MONOMER[i],0.0,1,False
Unknown,YJCV-MONOMER[i],0.0,1,False
Unknown,PD01103[c],0.0,1,False
Unknown,GLUTATHIONE-SYN-MONOMER[c],0.0,1,False
Unknown,ACETYL-COA-ACETYLTRANSFER-MONOMER[c],0.0,1,False
Unknown,GABATRANSAM-MONOMER[c],0.0,1,False
Unknown,PRPPSYN-MONOMER[c],0.0,1,False
Unknown,ACYLCOASYN-MONOMER[c],0.0,1,False
Unknown,EG11569-MONOMER[o],0.0,2,False
Unknown,ARGDECARBOXBIO-MONOMER[p],0.0,1,False
Unknown,PD03938[c],0.0,1,False
Unknown,RCSB-MONOMER[c],0.0,3,False
Unknown,G7948-MONOMER[c],0.0,1,False
Unknown,G7641-MONOMER[c],0.0,1,False
Unknown,SBMA-MONOMER[i],0.0,1,False
Unknown,YJCG-MONOMER[i],0.0,1,False
Unknown,MGLC-MONOMER[i],0.0,1,False
Unknown,MGLB-MONOMER[p],0.0,1,False
Unknown,MGLA-MONOMER[i],0.0,1,False
Unknown,DALADALALIGB-MONOMER[c],0.0,1,False
Unknown,EG10574-MONOMER[c],0.0,2,False
Unknown,FDNH-MONOMER[m],0.0,2,False
Unknown,FDNG-MONOMER[m],0.0,2,False
Unknown,EG11414-MONOMER[c],0.0,2,False
Unknown,EG11413-MONOMER[c],0.0,2,False
Unknown,EG10244-MONOMER[c],0.0,1,False
Unknown,G7516-MONOMER[c],0.0,1,False
Unknown,ATOA-MONOMER[c],0.0,2,False
Unknown,EG12209-MONOMER[i],0.0,1,False
Unknown,BETA-GLUCURONID-MONOMER[c],0.0,1,False
Unknown,EG11088-MONOMER[c],0.0,1,False
Unknown,G7188-MONOMER[c],0.0,1,False
Unknown,GUANYL-KIN-MONOMER[c],0.0,1,False
Unknown,FDNI-MONOMER[m],0.0,2,False
Unknown,MONOMER0-561[i],0.0,1,False
Unknown,G7545-MONOMER[i],0.0,1,False
Unknown,G7544-MONOMER[i],0.0,1,False
Unknown,CHAINF-MONOMER[c],0.0,1,False
Unknown,PRPPAMIDOTRANS-MONOMER[c],0.0,1,False
Unknown,NANK-MONOMER[c],0.0,1,False
Unknown,G7696-MONOMER[c],0.0,1,False
Unknown,FECE-MONOMER[i],0.0,1,False
Unknown,FECD-MONOMER[i],0.0,1,False
Unknown,FECC-MONOMER[i],0.0,1,False
Unknown,FECB-MONOMER[p],0.0,1,False
Unknown,ATPG-MONOMER[m],0.0,2,False
Unknown,EG10855-MONOMER[o],0.0,2,False
Unknown,EG10157-MONOMER[c],0.0,1,False
Unknown,TORT-MONOMER[p],0.0,1,False
Unknown,TORS-MONOMER[i],0.0,2,False
Unknown,EG11090-MONOMER[c],0.0,1,False
Unknown,EG11597-MONOMER[c],0.0,2,False
Unknown,EG10154-MONOMER[c],0.0,2,False
Unknown,AGAD-MONOMER[i],0.0,1,False
Unknown,AGAC-MONOMER[i],0.0,1,False
Unknown,AGAB-MONOMER[c],0.0,1,False
Unknown,GSAAMINOTRANS-MONOMER[c],0.0,1,False
Unknown,ATPH-MONOMER[m],0.0,2,False
Unknown,PSERTRANSAM-MONOMER[c],0.0,1,False
Unknown,ATPD-MONOMER[m],0.0,3,False
Unknown,ATPC-MONOMER[i],0.0,2,False
Unknown,ATPA-MONOMER[m],0.0,3,False
Unknown,EG11506-MONOMER[m],0.0,1,False
Unknown,EG10436-MONOMER[c],0.0,2,False
Unknown,EG10435-MONOMER[m],0.0,2,False
Unknown,N-ACETYLTRANSFER-MONOMER[c],0.0,1,False
Unknown,G6621-MONOMER[c],0.0,1,False
Unknown,THIH-MONOMER[c],0.0,1,False
Unknown,THIG-MONOMER[c],0.0,1,False
Unknown,RHAMNULPALDOL-MONOMER[c],0.0,1,False
Unknown,EG11180-MONOMER[m],0.0,1,False
Unknown,NARI-MONOMER[m],0.0,1,False
Unknown,NARH-MONOMER[m],0.0,1,False
Unknown,NARG-MONOMER[m],0.0,1,False
Unknown,EG11436-MONOMER[c],0.0,1,False
Unknown,DAPASYN-MONOMER[c],0.0,1,False
Unknown,G7409-MONOMER[c],0.0,1,False
Unknown,G7288-MONOMER[c],0.0,1,False
Unknown,YCJV-MONOMER[c],0.0,1,False
Unknown,YCJP-MONOMER[i],0.0,1,False
Unknown,YCJO-MONOMER[i],0.0,1,False
Unknown,YCJN-MONOMER[i],0.0,1,False
Unknown,PDXY-MONOMER[c],0.0,1,False
Unknown,QOR-MONOMER[c],0.0,1,False
Unknown,G7237-MONOMER[c],0.0,1,False
Unknown,EG11884-MONOMER[c],0.0,1,False
Unknown,GLYCEROL-KIN-MONOMER[c],0.0,1,False
Unknown,PHNL-MONOMER[i],0.0,2,False
Unknown,NAPB-MONOMER[p],0.0,1,False
Unknown,NAPA-MONOMER[p],0.0,1,False
Unknown,PPK-MONOMER[c],0.0,2,False
Unknown,ENOLASE-MONOMER[c],0.0,2,False
Unknown,EG10844-MONOMER[c],0.0,2,False
Unknown,EG10743-MONOMER[c],0.0,2,False
Unknown,EG11505-MONOMER[c],0.0,2,False
Unknown,EG11500-MONOMER[c],0.0,2,False
Unknown,G7874-MONOMER[i],0.0,1,False
Unknown,HYAA-MONOMER[i],0.0,2,False
Unknown,EG11057-MONOMER[c],0.0,1,False
Unknown,EG11056-MONOMER[m],0.0,1,False
Unknown,PTSG-MONOMER[i],0.0,2,False
Unknown,PD01896[c],0.0,1,False
Unknown,EG10484-MONOMER[c],0.0,2,False
Unknown,GTP-CYCLOHYDRO-I-MONOMER[c],0.0,1,False
Unknown,PROTEIN-NRII[c],0.0,1,False
Unknown,ICITDEHASE-KIN-PHOSPHA[c],0.0,1,False
Unknown,EG10600-MONOMER[c],0.0,1,False
Unknown,PDXJ-MONOMER[c],0.0,1,False
Unknown,G7875-MONOMER[i],0.0,1,False
Unknown,EG11412-MONOMER[c],0.0,2,False
Unknown,FABH-MONOMER[c],0.0,1,False
Unknown,NRDA-MONOMER[c],0.0,2,False
Unknown,EG11257-MONOMER[i],0.0,1,False
Unknown,PURK-MONOMER[c],0.0,1,False
Unknown,GLPF-MONOMER[i],0.0,1,False
Unknown,UDPGLUCEPIM-MONOMER[c],0.0,1,False
Unknown,EG11390-MONOMER[m],0.0,1,False
Unknown,CPLX0-7701[c],0.0,1,False
Unknown,EG11511-MONOMER[c],0.0,1,False
Unknown,YHIV-MONOMER[m],0.0,1,False
Unknown,EG12240-MONOMER[i],0.0,1,False
Unknown,CCMB-MONOMER[i],0.0,2,False
Unknown,PROTEIN-NRI[c],0.0,1,False
Unknown,G6721-MONOMER[c],0.0,1,False
Unknown,PD04413[i],0.0,1,False
Unknown,G7490-MONOMER[c],0.0,1,False
Unknown,CPLX0-7677[c],0.0,1,False
Unknown,ALPHAGALACTOSID-MONOMER[c],0.0,1,False
Unknown,TSR-MONOMER[i],0.0,1,False
Unknown,G6382-MONOMER[c],0.0,1,False
Unknown,G6381-MONOMER[c],0.0,1,False
Unknown,G6380-MONOMER[c],0.0,1,False
Unknown,EG12169-MONOMER[m],0.0,2,False
Unknown,CCMC-MONOMER[i],0.0,2,False
Unknown,CHAINI-MONOMER[c],0.0,1,False
Unknown,CCMA-MONOMER[i],0.0,2,False
Unknown,AROH-MONOMER[c],0.0,1,False
Unknown,G6306-MONOMER[c],0.0,1,False
Unknown,G7175-MONOMER[c],0.0,1,False
Unknown,EG11012-MONOMER[p],0.0,9,False
Unknown,EG10272-MONOMER[i],0.0,9,False
Unknown,EG10271-MONOMER[i],0.0,9,False
Unknown,EG10126-MONOMER[m],0.0,1,False
Unknown,LIVJ-MONOMER[p],0.0,1,False
Unknown,BETACOMP-MONOMER[c],0.0,1,False
Unknown,ALPHACOMP-MONOMER[c],0.0,2,False
Unknown,OPPF-MONOMER[i],0.0,2,False
Unknown,EG10245-MONOMER[c],0.0,3,False
Unknown,EG10243-MONOMER[c],0.0,2,False
Unknown,EG10242-MONOMER[c],0.0,3,False
Unknown,EG10238-MONOMER[c],0.0,2,False
Unknown,SECA[c],0.0,2,False
Unknown,G7452-MONOMER[c],0.0,1,False
Unknown,EG12177-MONOMER[c],0.0,1,False
Unknown,EG10004-MONOMER[c],0.0,1,False
Unknown,GLCNACPTRANS-MONOMER[o],0.0,1,False
Unknown,EG11385-MONOMER[c],0.0,1,False
Unknown,EG11384-MONOMER[c],0.0,1,False
Unknown,EG12202-MONOMER[c],0.0,1,False
Unknown,PD00197[c],0.0,1,False
Unknown,OPPD-MONOMER[i],0.0,2,False
Unknown,OPPC-MONOMER[i],0.0,2,False
Unknown,OPPB-MONOMER[i],0.0,2,False
Unknown,G6665-MONOMER[p],0.0,1,False
Unknown,EG10670-MONOMER[o],0.0,1,False
Unknown,EG10286-MONOMER[o],0.0,1,False
Unknown,EVGS-MONOMER[p],0.0,1,False
Unknown,YEHZ-MONOMER[i],0.0,1,False
Unknown,YEHY-MONOMER[i],0.0,1,False
Unknown,YEHX-MONOMER[i],0.0,1,False
Unknown,YEHW-MONOMER[i],0.0,1,False
Unknown,DTDPGLUCDEHYDRAT-MONOMER[c],0.0,1,False
Unknown,SFUA-MONOMER[p],0.0,1,False
Unknown,TU0-4822[c],0.0,1,False
Unknown,EG11447-MONOMER[c],0.0,4,False
Unknown,G7723-MONOMER[c],0.0,1,False
Unknown,YDCV-MONOMER[i],0.0,1,False
Unknown,YDCU-MONOMER[m],0.0,1,False
Unknown,YDCT-MONOMER[i],0.0,1,False
Unknown,YDCS-MONOMER[p],0.0,1,False
Unknown,EG10996-MONOMER[c],0.0,1,False
Unknown,MONOMER0-422[i],0.0,1,False
Unknown,EG12283-MONOMER[p],0.0,1,False
Unknown,EG12282-MONOMER[i],0.0,1,False
Unknown,SFUB-MONOMER[i],0.0,1,False
Unknown,HISTDEHYD-MONOMER[c],0.0,1,False
Unknown,EG11878-MONOMER[c],0.0,1,False
Unknown,ARSF-MONOMER[i],0.0,1,False
