label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V0_G1,0,1,2528.0,2,3,50.0,3,3,0.0,17156,8
V0_G2,0,2,2803.0,0,1,100.0,0,2,200.0,20357,4
V0_G3,0,3,2900.0,1,5,400.0,1,6,500.0,19597,16
V0_G4,0,4,2922.0,2,4,100.0,2,6,200.0,15922,9
V0_G5,0,5,3272.0,0,1,100.0,1,5,400.0,18926,11
V0_G6,0,6,3147.0,0,2,200.0,5,5,0.0,18117,8
V0_G7,0,7,2965.0,2,4,100.0,3,6,100.0,18816,9
V0_G8,0,8,2933.0,0,3,300.0,0,4,400.0,14656,8
