label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V3_G1,3,1,2595.0,2,1,-50.0,649,1055,62.557781201849,0,7
V3_G2,3,2,1716.0,1,1,0.0,502,929,85.0597609561753,0,5
V3_G3,3,3,2651.0,1,1,0.0,463,1026,121.59827213822894,0,5
V3_G4,3,4,2672.0,0,1,100.0,507,481,-5.128205128205128,0,4
V3_G5,3,5,2953.0,0,1,100.0,241,1071,344.39834024896265,0,9
V3_G6,3,6,3224.0,1,2,100.0,540,1166,115.92592592592592,0,8
V3_G7,3,7,3080.0,0,1,100.0,548,817,49.08759124087591,0,4
V3_G8,3,8,3175.0,0,0,0.0,394,568,44.16243654822335,0,6
