project,variant,label,mean_growth_rate,median_growth_rate,std_growth_rate,max_growth_rate,initial_dry_mass,final_dry_mass,max_dry_mass,fold_change_mass,duration_sec,n_timepoints,generations_used
gene_ko_441imported_2seeds,51,KO: EG10073,0.00020472089381300278,0.00021209903804339698,8.373615231172183e-05,0.00035149023352401613,266.9642165926276,646.6516085167468,798.4103738443946,2.4222407660855194,24879.0,66,8
gene_ko_441imported_2seeds,52,KO: EG10137,0.00021735670659447858,0.0002450672077664837,8.441049762021882e-05,0.00029289882462113715,266.9623746713904,663.8159772731465,768.0662426698418,2.4865525641590933,22725.0,63,8
gene_ko_441imported_2seeds,53,KO: EG10361,0.00020540824168695481,0.00022899419199521386,7.946625251450219e-05,0.000277830835587359,266.97747343771016,668.6228663494819,717.7493827732874,2.5044167874540983,24202.0,65,8
gene_ko_441imported_2seeds,54,KO: EG10383,8.354790830448145e-05,6.930466478881723e-05,5.3566148426304926e-05,0.00024742109174050804,266.9612362405661,334.69762620742847,575.259410016474,1.2537311818028263,25941.0,68,8
gene_ko_441imported_2seeds,55,KO: EG10928,0.00020471229609551176,0.0002283452482615261,7.766920785859667e-05,0.00027729653638460346,266.9662378117283,602.6057568608826,727.0835730530782,2.2572358280220293,23943.0,66,8
gene_ko_441imported_2seeds,56,KO: EG10036,0.000208772853271215,0.00023354111759662025,8.290657153161474e-05,0.00029095698801917227,266.9595579950811,603.5367420781213,794.005370849764,2.2607796724372826,23580.0,63,8
gene_ko_441imported_2seeds,57,KO: EG10866,0.0002546186081488012,0.00017269847171041343,0.0002582271740389405,0.0010894003372583139,266.9493849022739,2693.7739424881966,2697.5453688491707,10.090953921749422,19938.0,54,8
gene_ko_441imported_2seeds,58,KO: EG10774,0.00018871593281123383,0.00020455423053143814,7.253170478938384e-05,0.00027941417773594995,266.9736261589013,532.5226680910862,707.0367938271065,1.9946639514651214,26101.0,70,8
gene_ko_441imported_2seeds,59,KO: EG10914,0.00029236560889558076,0.00020860986617612581,0.0002755061914265542,0.0010176500461298549,266.9493849022739,4494.606959477998,4494.606959477998,16.836925700815552,16750.0,45,8
gene_ko_441imported_2seeds,60,KO: EG11027,8.249740098256675e-05,7.225480080374065e-05,4.8850934919807284e-05,0.00022894745159177378,266.9840720352163,295.9112636157196,601.5625374900258,1.1083480050326286,48214.0,124,8
gene_ko_441imported_2seeds,61,KO: EG10118,0.00020109690550122438,0.00022332994829375578,7.817688177929833e-05,0.00031062522775895636,266.9828490349621,645.008131247756,730.191976306304,2.4159159795440286,25023.0,67,8
gene_ko_441imported_2seeds,62,KO: EG11221,0.00020605743829471286,0.00022598415942779498,7.971070229954039e-05,0.0003091822330254241,266.97343934902676,690.8230719818544,697.6395511250121,2.587609740003796,24462.0,65,8
