label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V1_G1,1,1,2365.0,1,1,0.0,179,271,51.39664804469274,0,1
V1_G2,1,2,1976.0,0,1,100.0,145,150,3.4482758620689653,0,2
V1_G3,1,3,1793.0,0,3,300.0,73,326,346.5753424657534,0,5
V1_G4,1,4,1982.0,1,0,-100.0,160,236,47.5,0,1
V1_G5,1,5,1918.0,0,1,100.0,129,222,72.09302325581395,0,3
V1_G6,1,6,1765.0,0,0,0.0,119,217,82.35294117647058,0,2
V1_G7,1,7,2024.0,0,1,100.0,114,211,85.08771929824562,0,2
V1_G8,1,8,1926.0,0,1,100.0,106,200,88.67924528301887,0,5
