label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V1_G1,1,1,2365.0,2,7,250.0,5668,12571,121.78899082568807,629,51
V1_G2,1,2,1976.0,4,9,125.0,6227,10280,65.08752208125902,559,37
V1_G3,1,3,1793.0,6,8,33.33333333333333,5130,11509,124.34697855750487,520,36
V1_G4,1,4,1982.0,3,7,133.33333333333331,5736,10674,86.08786610878661,387,29
V1_G5,1,5,1918.0,4,11,175.0,5281,11286,113.70952471122892,274,37
V1_G6,1,6,1765.0,7,5,-28.57142857142857,5583,10409,86.44098155113738,374,23
V1_G7,1,7,2024.0,2,9,350.0,5286,8864,67.68823306848279,594,26
V1_G8,1,8,1926.0,5,6,20.0,4431,8019,80.97494922139472,434,26
