label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V1_G1,1,1,2360.0,1,0,-100.0,86,94,9.30232558139535,0,0
V1_G2,1,2,1970.0,0,0,0.0,45,76,68.88888888888889,0,0
V1_G3,1,3,1780.0,0,1,100.0,43,138,220.93023255813952,0,1
V1_G4,1,4,1980.0,0,1,100.0,65,129,98.46153846153847,0,0
V1_G5,1,5,1910.0,2,0,-100.0,69,92,33.33333333333333,0,1
V1_G6,1,6,1750.0,0,0,0.0,44,73,65.9090909090909,0,0
V1_G7,1,7,2010.0,0,0,0.0,42,315,650.0,0,3
V1_G8,1,8,1920.0,0,0,0.0,145,213,46.89655172413793,0,1
