label,variant,generation,duration_s,mRNA_initial,mRNA_final,mRNA_change_pct,protein_initial,protein_final,protein_change_pct,total_tl_initiations,total_tc_initiations
V12_G1,12,1,2528.0,0,6,600.0,138,171,23.91304347826087,891,141
V12_G2,12,2,2726.0,3,5,66.66666666666666,85,106,24.705882352941178,895,124
V12_G3,12,3,2791.0,2,5,150.0,49,63,28.57142857142857,559,109
V12_G4,12,4,4166.0,5,2,-60.0,32,37,15.625,370,129
V12_G5,12,5,6682.0,1,3,200.0,23,29,26.08695652173913,265,145
V12_G6,12,6,9920.0,1,1,0.0,10,8,-20.0,398,173
V12_G7,12,7,10800.0,0,0,0.0,7,6,-14.285714285714285,104,56
